iteration,mu,alpha,beta
0,1.18,0.59,1
1,0.6072287627,0.3897227287,1.491583194
2,0.820547808,0.4371554009,1.282918194
3,0.7986573542,0.4218964135,1.299139321
4,0.8478077544,0.3988728005,1.253948912
5,0.8180542304,0.3879163676,1.267178748
6,0.8379414814,0.3823601273,1.240533357
7,0.8148524944,0.3702627956,1.241004054
8,0.8343650461,0.3704233595,1.221200558
9,0.8180862048,0.3551694115,1.202109072
10,0.8364950542,0.3559562042,1.183754432
11,0.8186508086,0.3441115773,1.166417758
12,0.8362257359,0.345231607,1.149621365
13,0.8271816167,0.3403250526,1.142300806
14,0.8397279264,0.3392193472,1.123281675
15,0.8297120513,0.3361543343,1.123319137
16,0.8386256024,0.3320318515,1.096674822
17,0.8284662616,0.329224279,1.097472756
18,0.8374369592,0.32605729,1.07390153
19,0.8272177538,0.3234481163,1.075351066
20,0.8363069649,0.3210079106,1.054476018
21,0.8260852319,0.3185609868,1.056464884
22,0.830673884,0.3176265118,1.047147592
23,0.8228532015,0.3148554441,1.044937295
24,0.8282011417,0.314955107,1.039024785
25,0.8221428786,0.3111778956,1.030576123
26,0.8273133024,0.3113445862,1.025225687
27,0.8215785936,0.308006787,1.018267487
28,0.8265620889,0.3082243988,1.013410007
29,0.8211376442,0.3052640524,1.007691194
30,0.8259283764,0.3055200538,1.003267598
31,0.8207981839,0.3028865094,0.998580353
32,0.8253934885,0.3031710032,0.9945401823
33,0.8205409955,0.3008219943,0.9907129554
34,0.8249408279,0.3011270876,0.9870130081
35,0.8226421681,0.300075133,0.9854573336
36,0.8257157997,0.2998710627,0.9812789072
37,0.8232714975,0.2991860837,0.9813115903
38,0.8253542737,0.298267198,0.9754834052
39,0.8229973528,0.2976367572,0.9756294162
40,0.8250392472,0.2968665292,0.9704597901
41,0.8227684933,0.2962849297,0.9706973976
42,0.8247631821,0.295642115,0.9660989143
43,0.8225771167,0.295104402,0.9664100247
44,0.8245198799,0.2945708663,0.9623084794
45,0.8224168142,0.2940727088,0.9626780015
46,0.8243042595,0.2936329205,0.9590101614
47,0.8222823365,0.2931705174,0.9594254887
48,0.8231967371,0.2929907735,0.9577799661
49,0.8217138102,0.2924710496,0.9574086479
50,0.8227530048,0.2924830892,0.9563515898
51,0.8216386401,0.2917637776,0.9548448884
52,0.8226336151,0.291786576,0.9538788148
53,0.8215782416,0.291144673,0.9526037426
54,0.8225302109,0.2911762556,0.9517188984
55,0.8215300556,0.2906025827,0.9506430219
56,0.8224403419,0.2906412661,0.9498308912
57,0.8214919951,0.290127803,0.948926405
58,0.8223619921,0.2901721532,0.948179529
59,0.8214623468,0.2897118843,0.947422541
60,0.8222934895,0.2897606811,0.9467343662
61,0.8214396958,0.2893474626,0.9461043078
62,0.8222334383,0.2893996689,0.9454690605
63,0.8218280534,0.2892138322,0.9452085924
64,0.8223836778,0.289175734,0.944490814
65,0.8219504989,0.289055066,0.9444985179
66,0.8223278879,0.2888885371,0.9434958813
67,0.8219144528,0.288777778,0.9435193339
68,0.8222779836,0.2886363025,0.9426242416
69,0.8218834158,0.288534457,0.9426606802
70,0.8222332296,0.2884147241,0.9418604398
71,0.8218566887,0.2883209109,0.9419074953
72,0.8221929947,0.2882200352,0.9411910064
73,0.8218336754,0.2881334726,0.9412466484
74,0.8221567356,0.2880489389,0.9406041914
75,0.8218138661,0.2879689329,0.9406666814
76,0.8221239831,0.287898548,0.9400897363
77,0.8217968243,0.2878244814,0.9401575873
78,0.8219455641,0.2877954057,0.9398980967
79,0.8217078479,0.2877121946,0.9398403162
80,0.8218757013,0.2877138246,0.9396730351
81,0.8216984628,0.2875982201,0.9394348977
82,0.8218588347,0.2876015403,0.9392815932
83,0.8216907622,0.2874981817,0.9390787167
84,0.8218439545,0.287502897,0.9389379752
85,0.8216845038,0.2874103751,0.9387657374
86,0.8218308115,0.2874162311,0.9386363066
87,0.8216794798,0.2873333055,0.9384906736
88,0.8218191898,0.2873400829,0.9383714425
89,0.8216755112,0.2872656614,0.9382488936
90,0.8218089021,0.2872731716,0.9381388756
91,0.8216724438,0.2872062921,0.9380363373
92,0.8217997854,0.2872143731,0.937934655
93,0.8217349624,0.2871842788,0.9378920489
94,0.8218241173,0.287177747,0.9377766148
95,0.82168551,0.2871388434,0.937777923
96,0.8217850707,0.2871445719,0.9376963158
97,0.8216833328,0.2870951747,0.9376216016
98,0.8217783748,0.2871013134,0.9375461511
99,0.8217300418,0.2870790794,0.9375151421
100,0.8217966019,0.2870744112,0.9374297674
101,0.8217449049,0.2870599973,0.9374306018
102,0.8217901336,0.2870399026,0.9373111828
103,0.8217408887,0.2870266789,0.9373138149
104,0.8217843118,0.2870095597,0.9372070693
105,0.8217373984,0.2869974076,0.9372111923
106,0.8217790636,0.2869828777,0.9371156632
107,0.8217343677,0.2869716918,0.9371210115
108,0.8217743249,0.286959413,0.9370354159
109,0.8217317384,0.2869490995,0.9370417606
110,0.8217700392,0.2869387759,0.9369649683
111,0.8217294598,0.2869292514,0.9369721117
112,0.8217661569,0.286920624,0.9369031267
113,0.8217274874,0.2869118143,0.9369108991
114,0.8217450606,0.2869082355,0.9368798705
115,0.8217169965,0.2868982848,0.9368726122
116,0.8217566384,0.2868985276,0.9368327768
117,0.8217263585,0.2868914576,0.9368382398
118,0.8217537667,0.2868851657,0.9367872765
119,0.821724913,0.2868786245,0.936793192
120,0.8217380364,0.2868760179,0.9367702636
121,0.8217171022,0.2868686534,0.936765061
122,0.8217318976,0.2868687729,0.9367502999
123,0.8217163051,0.2868585154,0.9367291233
124,0.8217304362,0.2868587855,0.9367155913
125,0.8217156474,0.2868496126,0.9366975222
126,0.8217291422,0.2868500073,0.9366850963
127,0.8217151099,0.2868417947,0.9366697327
128,0.8217279956,0.2868422918,0.9366583035
129,0.8217146762,0.2868349301,0.9366452932
130,0.8217269791,0.2868355101,0.9366347634
131,0.8217143319,0.2868289029,0.9366237983
132,0.8217260771,0.286829549,0.9366140815
133,0.8217140643,0.2868236113,0.9366048918
134,0.8217252762,0.2868243093,0.9365959108
135,0.8217195694,0.2868216376,0.9365920857
136,0.821727418,0.2868210393,0.9365818592
137,0.8217152164,0.2868175949,0.9365819013
138,0.8217239803,0.2868180878,0.9365746904
139,0.821715024,0.2868137004,0.9365679829
140,0.8217233899,0.2868142307,0.9365613162
141,0.8217191349,0.2868122561,0.9365585276
142,0.8217249927,0.2868118275,0.9365509603
143,0.8217158921,0.2868092747,0.9365510505
144,0.8217224314,0.2868096504,0.9365456989
145,0.8217157539,0.2868064084,0.9365408038
146,0.8217219962,0.286806811,0.9365358548
147,0.8217188236,0.2868053516,0.9365338223
148,0.8217231955,0.2868050448,0.9365282223
149,0.8217198016,0.2868040988,0.9365282775
150,0.8217227727,0.286802779,0.9365204442
151,0.8217195406,0.2868019111,0.9365206167
152,0.8217223919,0.2868007864,0.9365136134
153,0.8217193135,0.2867999889,0.9365138831
154,0.8217220483,0.286799034,0.9365076149
155,0.8217191161,0.2867982999,0.9365079645
156,0.8217217379,0.2867974927,0.9365023475
157,0.8217189446,0.2867968159,0.9365027622
158,0.8217214571,0.286796137,0.9364977225
159,0.8217187959,0.2867955121,0.9364981894
160,0.8217212025,0.2867949444,0.9364936618
161,0.821718667,0.2867943665,0.9364941699
162,0.8217198193,0.2867941309,0.9364921333
163,0.8217179794,0.2867934777,0.9364916548
164,0.8217205784,0.2867934927,0.9364890412
165,0.8217185934,0.2867930289,0.9364893979
166,0.8217203901,0.2867926147,0.9364860526
167,0.8217184988,0.2867921856,0.9364864389
168,0.8217193589,0.286792014,0.9364849339
169,0.8217179869,0.2867915306,0.9364845904
170,0.8217199263,0.2867915455,0.9364826535
171,0.8217184456,0.2867912012,0.9364829257
172,0.821719787,0.286790899,0.9364804538
173,0.8217183762,0.2867905805,0.9364807475
174,0.8217190183,0.2867904554,0.9364796351
175,0.821717995,0.2867900976,0.9364793889
176,0.8217187187,0.2867901045,0.9364786711
177,0.821717957,0.2867896072,0.9364776507
178,0.8217186481,0.2867896214,0.9364769926
179,0.8217179256,0.2867891766,0.9364761222
180,0.8217185855,0.2867891967,0.9364755177
181,0.8217179,0.2867887984,0.9364747779
182,0.8217185301,0.2867888234,0.9364742218
183,0.8217178793,0.2867884663,0.9364735956
184,0.8217184809,0.2867884953,0.9364730831
185,0.821717863,0.2867881747,0.9364725557
186,0.8217184373,0.2867882069,0.9364720827
187,0.8217178503,0.2867879187,0.936471641
188,0.8217183985,0.2867879533,0.9364712036
189,0.8217181197,0.2867878237,0.93647102
190,0.8217185035,0.2867877953,0.9364705232
191,0.8217179071,0.2867876278,0.9364705282
192,0.8217183356,0.2867876523,0.9364701771
193,0.821717898,0.2867874394,0.9364698547
194,0.8217183071,0.2867874656,0.9364695301
195,0.8217180991,0.2867873698,0.9364693962
