iteration,mu,alpha,beta
0,1.05,0.525,1
1,0.5706569255,0.4088684447,1.321808647
2,0.6425393898,0.4624716919,1.176682465
3,0.487014631,0.5747041565,1.058311385
4,0.4998687041,0.5489337736,1.112954482
5,0.5171231481,0.5586146073,1.096109025
6,0.5240655767,0.5486002093,1.125044752
7,0.5402592397,0.5569214764,1.116260172
8,0.5359402635,0.5497236437,1.1362715
9,0.5431808872,0.5538296362,1.136417294
10,0.541739255,0.5515940459,1.145601672
11,0.5481330911,0.5564497982,1.151707568
12,0.5458349162,0.5545570574,1.159401199
13,0.5475101634,0.5571792922,1.160351851
14,0.5460722096,0.5566495886,1.167575018
15,0.5475113142,0.5585551816,1.166073274
16,0.5467919558,0.5595589705,1.174154091
17,0.5480479204,0.5612014028,1.172545518
18,0.5472528196,0.5617914233,1.178921858
19,0.5483694591,0.5632033489,1.177299501
20,0.547984404,0.5633353681,1.179852555
21,0.5487888472,0.5646223641,1.179542231
22,0.5483082846,0.5643402634,1.181295538
23,0.5489453309,0.5657783145,1.182391825
24,0.548501408,0.5654785923,1.183890102
25,0.5490548144,0.566625141,1.184515447
26,0.5486463716,0.5663211241,1.185805338
27,0.5488879795,0.5667823925,1.185952223
28,0.5486344378,0.566714213,1.187143325
29,0.5488640478,0.5670337696,1.186898947
30,0.54873151,0.5672197401,1.188239008
31,0.5489361562,0.5674915783,1.187978976
32,0.5488060703,0.5675956344,1.1890416
33,0.5489888383,0.5678287254,1.188777747
34,0.5489262402,0.5678521338,1.189202903
35,0.5490584806,0.5680652005,1.189155816
36,0.5489800401,0.5680195987,1.189445796
37,0.5490847406,0.5682576601,1.189633417
38,0.5490126508,0.5682094439,1.189879607
39,0.5491030247,0.5683984591,1.18998829
40,0.5490369874,0.5683497217,1.190199049
41,0.5490762473,0.5684254883,1.19022569
42,0.5490355491,0.5684155328,1.190420803
43,0.5490726905,0.5684676365,1.19038245
44,0.549051664,0.5684994368,1.190603242
45,0.5490847537,0.5685436934,1.190562041
46,0.5490639991,0.5685617674,1.190736771
47,0.5490935491,0.5685996728,1.190694718
48,0.549083525,0.5686039083,1.190764518
49,0.5491049552,0.5686387392,1.190757865
50,0.5490923232,0.5686315536,1.190805145
51,0.5491093439,0.5686706765,1.190837088
52,0.5490977391,0.5686630336,1.190877143
53,0.549112401,0.5686940416,1.190895913
54,0.5491017747,0.5686862878,1.190930139
55,0.5491081339,0.5686986955,1.190934897
56,0.5491016084,0.5686972686,1.190966751
57,0.5491076047,0.5687057424,1.190960756
58,0.5491042688,0.5687111632,1.190997026
59,0.5491096089,0.5687183515,1.190990523
60,0.5491063026,0.5687214819,1.191019185
61,0.5491110701,0.5687276316,1.191012509
62,0.5491094687,0.5687283942,1.191023942
63,0.5491129332,0.5687340774,1.191023037
64,0.5491109036,0.5687329516,1.191030728
65,0.5491136655,0.5687393744,1.191036155
66,0.5491118002,0.5687381669,1.191042663
67,0.5491141766,0.5687432504,1.191045894
68,0.5491124681,0.568742019,1.191051447
69,0.5491134977,0.5687440503,1.19105229
70,0.5491124517,0.5687438499,1.191057488
71,0.5491134195,0.5687452276,1.191056553
72,0.5491128906,0.56874615,1.191062509
73,0.5491137521,0.5687473173,1.191061484
74,0.5491132257,0.5687478578,1.191066185
75,0.5491139946,0.5687488553,1.191065126
76,0.549113739,0.5687489915,1.191066999
77,0.5491142989,0.5687499187,1.191066881
78,0.5491139729,0.5687497427,1.191068132
79,0.549114421,0.5687507971,1.191069052
80,0.5491141213,0.5687506066,1.191070109
81,0.5491145064,0.5687514401,1.191070664
82,0.5491142318,0.5687512447,1.191071565
83,0.5491143985,0.5687515772,1.191071714
84,0.5491142309,0.5687515498,1.191072562
85,0.5491143871,0.5687517739,1.191072417
