iteration,mu,alpha,beta
0,1.135,0.5675,1
1,0.6044795295,0.3918696279,1.465729563
2,0.77711774,0.4353674888,1.319264608
3,0.7638664499,0.4224903648,1.377137857
4,0.7881874778,0.4252938134,1.376362136
5,0.791532275,0.416863557,1.442293282
6,0.8070372413,0.4196086361,1.442092332
7,0.8041747391,0.4182516311,1.486197517
8,0.8151028252,0.4207948075,1.486279333
9,0.8109203197,0.4220995737,1.519367836
10,0.8190500182,0.4243705773,1.519768691
11,0.8149827995,0.4267036617,1.546453246
12,0.8275248615,0.430688746,1.547864747
13,0.8194014073,0.4300188746,1.558372551
14,0.827742984,0.4348576439,1.571366731
15,0.8210483776,0.4344163755,1.580300014
16,0.8278197656,0.4388093194,1.592035692
17,0.8223094944,0.4385250654,1.599687732
18,0.827875159,0.4424533988,1.610408608
19,0.8233401007,0.4422805151,1.616994147
20,0.8279520415,0.4457665389,1.626825397
21,0.824217376,0.4456740145,1.632511164
22,0.8280603139,0.4487558521,1.641527081
23,0.8219145843,0.4486873611,1.651382789
24,0.8265735005,0.4500771685,1.650577138
25,0.8231834053,0.4514669057,1.663205556
26,0.8269832694,0.4526420714,1.662751543
27,0.8242502269,0.4539387469,1.673866105
28,0.827365472,0.4549366302,1.673667142
29,0.8251553034,0.4561361367,1.683466366
30,0.8277205079,0.4569866368,1.683450522
31,0.8259284306,0.4580894104,1.692101165
32,0.828048688,0.4588166741,1.692214731
33,0.8265923893,0.4598258096,1.699858916
34,0.8301125612,0.4610740344,1.700264599
35,0.8277527111,0.4609090252,1.703439484
36,0.8301087962,0.462446606,1.707330924
37,0.8281359355,0.4623235063,1.710073844
38,0.8301264743,0.463672826,1.713641281
39,0.8284761743,0.4635830616,1.71601319
40,0.8301593468,0.4647681796,1.719274142
41,0.8287780923,0.4647047734,1.721327169
42,0.8302026366,0.4657464758,1.724300569
43,0.8290459496,0.4657037742,1.726079285
44,0.8302526896,0.4666200718,1.728784643
45,0.8292835776,0.4665935092,1.730327165
46,0.8303067229,0.4674000394,1.732783995
47,0.8294943958,0.467385941,1.73412294
48,0.8303626348,0.4680963021,1.736350354
49,0.8290008129,0.4680871376,1.738677739
50,0.8300493723,0.4684045141,1.738521966
51,0.8292794028,0.4687233888,1.741551884
52,0.8301597122,0.4689959887,1.741453907
53,0.8295201151,0.4692888457,1.744122932
54,0.8302600458,0.4695233374,1.74406928
55,0.8297285127,0.4697914712,1.746421976
56,0.8303510988,0.4699934632,1.746401985
57,0.8299092466,0.4702383223,1.748477092
58,0.8304335817,0.4704125452,1.748482329
59,0.83006623,0.4706356514,1.750313602
60,0.8305081826,0.470786106,1.75033741
61,0.8302027723,0.4709889989,1.751954313
62,0.8305755604,0.4711190768,1.751991457
63,0.830321684,0.4713032754,1.753419748
64,0.830951115,0.4715284683,1.753512504
65,0.8305306863,0.4714993308,1.754097156
66,0.8309574795,0.4717780647,1.754832678
67,0.8306032172,0.4717559406,1.755338678
68,0.8309658833,0.4720009304,1.756007872
69,0.8306673566,0.4719844516,1.756446124
70,0.8309756579,0.4721999105,1.757054001
71,0.8307240872,0.472187953,1.757433858
72,0.830986284,0.4723775472,1.757985247
73,0.8307742774,0.4723691896,1.758314735
74,0.8309973605,0.4725361136,1.758814239
75,0.8308186935,0.4725306028,1.759100249
76,0.8310085807,0.472677643,1.75955222
77,0.8308580106,0.472674365,1.75980067
78,0.8310197132,0.4728039538,1.760209196
79,0.8308928238,0.4728024093,1.760425177
80,0.8311683727,0.4730309627,1.761163046
81,0.8309200208,0.4730019575,1.761446656
82,0.8310393024,0.4730600162,1.761547123
83,0.8308892832,0.473065401,1.761841403
84,0.8310071909,0.4731039513,1.761839635
85,0.8309237851,0.4731513902,1.762241758
86,0.8310235576,0.473184737,1.762244161
87,0.8309538467,0.4732278797,1.762599066
88,0.8310382936,0.4732567477,1.762604559
89,0.8309800616,0.4732959241,1.762917922
90,0.831051553,0.4733209339,1.762925642
91,0.83095433,0.4733919898,1.76347928
92,0.8310875513,0.4734264761,1.763428596
93,0.8310349644,0.4734344891,1.763564749
94,0.8311213431,0.4734680783,1.763592207
95,0.8310644814,0.4734655025,1.763679059
96,0.8311240232,0.473508938,1.763806938
97,0.8310760525,0.4735071538,1.763882308
98,0.8311267562,0.4735454091,1.76399803
99,0.8310862896,0.4735442511,1.764063481
100,0.8311294827,0.4735779599,1.764168095
101,0.8310953494,0.4735772928,1.764224972
102,0.8311321579,0.4736070092,1.764319454
103,0.8310745821,0.4736064369,1.764418376
104,0.831119058,0.4736198269,1.764411544
105,0.8310861998,0.4736329433,1.764540251
106,0.8311238505,0.4736444986,1.76453565
107,0.8310962994,0.4736565129,1.76464904
108,0.8311281763,0.4736664917,1.764646197
109,0.8311050857,0.4736774731,1.764746138
110,0.8311320775,0.4736860966,1.764744665
111,0.831112735,0.4736961148,1.764832793
112,0.8311355932,0.4737035721,1.764832377
113,0.8311193993,0.4737126958,1.764910121
114,0.8311387592,0.4737191492,1.764910508
115,0.8311252092,0.4737274453,1.764979121
116,0.8311416083,0.4737330339,1.764980106
117,0.831130278,0.4737405666,1.765040685
118,0.8311441707,0.4737454096,1.765042102
119,0.8311347031,0.4737522405,1.765095609
120,0.8311582451,0.4737606402,1.765099049
121,0.8311425211,0.4737595338,1.765120968
122,0.8311585186,0.4737699168,1.765148444
123,0.8311452452,0.4737690708,1.76516742
124,0.8311588559,0.4737782,1.765192385
125,0.8311476521,0.4737775645,1.765208825
126,0.8311592355,0.4737855955,1.76523148
127,0.8311497795,0.4737851292,1.765245732
128,0.8311596407,0.4737921975,1.765266263
129,0.8311516606,0.4737918666,1.765278628
130,0.8311600582,0.4737980908,1.765297214
