iteration,mu,alpha,beta
0,1.145,0.5725,1
1,0.5867557485,0.4037097259,1.446470753
2,0.7386974939,0.4667274824,1.24659845
3,0.6906729435,0.4687730669,1.254880904
4,0.7040218339,0.4810976382,1.226351032
5,0.6861629307,0.4847610652,1.226269476
6,0.6908374129,0.4946462149,1.208088226
7,0.6809823271,0.4923989923,1.217045277
8,0.6815776756,0.4970167891,1.21090744
9,0.6778900627,0.4966084732,1.214402433
10,0.677442909,0.5013428922,1.211408828
11,0.6747415544,0.5004192101,1.215444299
12,0.6757687717,0.5018309162,1.215042843
13,0.6748038973,0.5016725719,1.216890818
14,0.6755543164,0.5033382725,1.218157714
15,0.6747000828,0.503099847,1.219889291
16,0.6756274352,0.5043889493,1.22090759
17,0.6748184566,0.5041182605,1.22248694
18,0.6752722556,0.5046560991,1.222818802
19,0.6747242375,0.5046378287,1.224423989
20,0.6751884643,0.5050064112,1.224196242
21,0.6748515264,0.5053007376,1.226176346
22,0.6752902826,0.5056299048,1.22590236
23,0.6749582042,0.5058271204,1.227568056
24,0.6753727943,0.5061234289,1.227261321
25,0.6752094651,0.506184779,1.227965767
26,0.6755199387,0.5064840475,1.227989544
27,0.6753214497,0.506440807,1.228460041
28,0.6755699746,0.5068087812,1.228900336
29,0.6753788953,0.5067566566,1.229319281
30,0.6756085451,0.5070657644,1.229625293
31,0.675424926,0.5070074407,1.230001097
32,0.675531447,0.5071382144,1.23010176
33,0.6754085641,0.5071411981,1.230491527
34,0.6755154791,0.5072288904,1.230449329
35,0.6754418761,0.5073090226,1.230940543
36,0.6755426826,0.5073870606,1.230885464
37,0.6754689518,0.5074424973,1.231296016
38,0.6755641364,0.5075124647,1.231231753
39,0.6754910379,0.5075486986,1.231577267
40,0.6755810258,0.5076118726,1.231506707
41,0.6755450774,0.5076225584,1.231653167
42,0.6756122727,0.5076853178,1.231651787
43,0.6755689115,0.5076747791,1.231751329
44,0.675622283,0.5077506141,1.231835798
45,0.6755806082,0.507738397,1.231924611
46,0.675629947,0.5078022577,1.231982156
47,0.6755899586,0.5077888945,1.232061983
48,0.6756128591,0.507815986,1.232080301
49,0.6755859927,0.5078154372,1.232161706
50,0.6756091016,0.5078339309,1.232151056
51,0.6755927761,0.5078492304,1.232252026
52,0.6756145786,0.5078657389,1.232238881
53,0.6755982922,0.5078761055,1.232323487
54,0.6756188913,0.5078909508,1.232308588
55,0.6756108437,0.5078942202,1.232344291
56,0.6756263056,0.5079092968,1.232346069
57,0.6756164802,0.5079072408,1.232369733
58,0.6756288903,0.5079258683,1.232392665
59,0.6756194383,0.5079233586,1.232413678
60,0.6756308763,0.5079389777,1.23242971
61,0.6756218002,0.5079361505,1.232448514
62,0.6756323905,0.5079493429,1.232459176
63,0.6756236884,0.5079463041,1.232476123
64,0.6756286108,0.5079519185,1.232479374
65,0.6756227388,0.5079515574,1.232496378
66,0.6756277334,0.50795546,1.232493763
67,0.6756241165,0.5079583562,1.232514515
68,0.6756288317,0.5079618508,1.232511422
69,0.6756252384,0.507963764,1.23252886
70,0.6756296958,0.5079669158,1.232525436
71,0.6756279259,0.5079674918,1.232532818
72,0.6756312594,0.5079706414,1.23253287
73,0.6756291175,0.5079701395,1.232537852
74,0.6756317724,0.507973968,1.232542243
75,0.6756297138,0.5079733792,1.232546682
76,0.6756321654,0.507976599,1.232549696
77,0.67563019,0.5079759505,1.23255368
78,0.6756313269,0.5079773146,1.232554653
79,0.6756300025,0.5079773095,1.23255874
80,0.675631147,0.5079782342,1.232558241
81,0.6756303469,0.5079790295,1.232563341
82,0.6756314265,0.5079798539,1.232562713
83,0.6756306267,0.5079803972,1.232566982
84,0.6756316465,0.5079811377,1.232566263
85,0.6756312507,0.5079813115,1.232568062
86,0.6756320173,0.5079820682,1.23256818
87,0.6756315324,0.5079819716,1.232569364
88,0.6756321495,0.5079829121,1.232570552
89,0.6756316829,0.507982792,1.232571602
90,0.6756322512,0.5079835798,1.232572437
91,0.675631803,0.5079834432,1.232573376
92,0.6756323289,0.5079841077,1.232573937
93,0.675631899,0.50798396,1.232574781
94,0.6756321433,0.5079842424,1.232574956
95,0.6756318538,0.507984229,1.232575808
96,0.6756321011,0.507984424,1.232575685
