iteration,mu,alpha,beta
0,1.17,0.585,1
1,0.6105813187,0.389186877,1.484500093
2,0.8201754966,0.4316719936,1.303980488
3,0.7916401901,0.402120976,1.355654145
4,0.8348700973,0.4023107858,1.335118953
5,0.825812681,0.3719006374,1.37317015
6,0.8621180936,0.373361578,1.353709982
7,0.8511879973,0.3642392215,1.362992926
8,0.8655736862,0.3631779881,1.35528596
9,0.8602084194,0.3511800421,1.357857495
10,0.873970054,0.3509993261,1.349000593
11,0.8690725077,0.3467082159,1.347993399
12,0.8806703071,0.3449669469,1.337845472
13,0.8732735011,0.342653186,1.33922297
14,0.8836216594,0.338642122,1.324339624
15,0.8750369656,0.3365850458,1.325846747
16,0.8801507826,0.3352270716,1.317855333
17,0.8730123255,0.3326023568,1.315810014
18,0.8786947908,0.3324581692,1.310247493
19,0.8727987179,0.3286588472,1.302048415
20,0.8788566658,0.3287081612,1.296384225
21,0.8721152412,0.32540191,1.288825688
22,0.8786151693,0.3256059905,1.283102478
23,0.8748905645,0.3241153123,1.279744164
24,0.880052248,0.3237083624,1.272293135
25,0.8757801855,0.3227466311,1.271882122
26,0.8797415324,0.3213644615,1.260454831
27,0.8750579762,0.3204180622,1.260402896
28,0.8794041046,0.3193092142,1.249513558
29,0.8742925681,0.3183629162,1.24983003
30,0.8766852453,0.3179242762,1.244629438
31,0.8723391947,0.3167481927,1.24272276
32,0.8753236637,0.3167628983,1.239418622
33,0.8715089539,0.3150527671,1.233730417
34,0.8747180568,0.3151253997,1.230489442
35,0.8707105342,0.3135198371,1.225527622
36,0.8741487483,0.3136463055,1.222336422
37,0.8699509039,0.3121279513,1.218054355
38,0.8736211991,0.3123050786,1.214899729
39,0.8714241717,0.3115818856,1.213073742
40,0.874244906,0.3114463554,1.209028952
41,0.8718316152,0.3109523918,1.208821102
42,0.873880527,0.3103220352,1.202694464
43,0.8713124228,0.3098301329,1.202672197
44,0.8735617629,0.3092985169,1.196914049
45,0.8708318136,0.3088059089,1.197070167
46,0.8720584254,0.3085858645,1.194350916
47,0.8697772992,0.3079802818,1.193320899
48,0.8713149407,0.3079876742,1.191611637
49,0.8693251274,0.3071048559,1.188592688
50,0.8709592574,0.3071374774,1.186928954
51,0.868904804,0.3063035657,1.184285178
52,0.8706366009,0.3063602596,1.182658408
53,0.8685135641,0.3055697855,1.180360132
54,0.8703442466,0.3056495354,1.178762473
55,0.8692458169,0.3052733175,1.177772252
56,0.8706311716,0.3051873421,1.175701083
57,0.8694389734,0.3049348995,1.175550677
58,0.8704179903,0.3045847083,1.17238003
59,0.8691671881,0.3043356246,1.172316141
60,0.870229618,0.3040339032,1.169345515
61,0.86891757,0.3037870193,1.1693639
62,0.8700641353,0.3035304711,1.166571742
63,0.8686881044,0.3032846974,1.166668703
64,0.8693037293,0.3031775135,1.165351258
65,0.86816991,0.3028782965,1.164865208
66,0.8689353524,0.3028825042,1.164034102
67,0.8679565289,0.3024474554,1.162580951
68,0.8687630776,0.3024632478,1.161773227
69,0.8677583148,0.3020525782,1.160495235
70,0.8686067085,0.3020794506,1.15970686
71,0.8675737959,0.3016906024,1.158590549
72,0.8684648404,0.3017281076,1.157817804
73,0.8679330752,0.3015433608,1.157334303
74,0.8686026329,0.3014987862,1.15633192
75,0.8680276261,0.3013756298,1.156254718
76,0.8684958146,0.3012001466,1.154717026
77,0.8678970918,0.3010792128,1.154679257
78,0.8684007013,0.3009269452,1.153239078
79,0.8677771421,0.3008076931,1.153238734
80,0.8683163698,0.3006770359,1.151886118
81,0.8676668239,0.3005589569,1.151921427
82,0.8682419838,0.3004484584,1.150647256
83,0.867565267,0.3003310727,1.150716668
84,0.867870973,0.3002852434,1.150114462
85,0.8673190178,0.3001451978,1.149915595
86,0.8676951913,0.3001502285,1.149529324
87,0.8672241201,0.2999495485,1.148891714
88,0.8676185115,0.2999597821,1.148515675
89,0.8671357519,0.2997701604,1.147955477
90,0.8675487935,0.2997853812,1.147587892
91,0.8670532867,0.2996056582,1.147099375
92,0.8674854448,0.2996256765,1.146738589
93,0.8672307615,0.2995402172,1.146527554
94,0.8675553947,0.2995221502,1.14606649
95,0.8672793607,0.2994645177,1.146038971
96,0.8675072992,0.2993863051,1.145338982
97,0.8672208943,0.2993297239,1.145328951
98,0.867464387,0.2992619914,1.14467249
99,0.867167104,0.2992062172,1.14467908
100,0.8674262583,0.2991482425,1.144061793
101,0.8671175778,0.2990930457,1.144084236
102,0.8672550529,0.2990686091,1.143793141
103,0.8670032407,0.2990015579,1.143685232
