iteration,mu,alpha,beta
0,1.225,0.6125,1
1,0.5779850698,0.4064286555,1.568834782
2,0.7882572858,0.5008419127,1.305848557
3,0.7084517289,0.5089736533,1.370530128
4,0.7409462056,0.5391104483,1.330324081
5,0.7079240015,0.5501865743,1.378221634
6,0.7346560459,0.5863589751,1.358967318
7,0.7065208743,0.5784602015,1.410952422
8,0.7220822972,0.6034721403,1.413855728
9,0.7076017888,0.6010755238,1.449943615
10,0.7269589373,0.6379503358,1.479706867
11,0.7074718962,0.6297361099,1.526123938
12,0.7229656716,0.6482954955,1.532236408
13,0.7125981394,0.6455222181,1.563660672
14,0.731152134,0.6732255473,1.592030558
15,0.7158809732,0.6664863491,1.630197369
16,0.7281705998,0.6810038708,1.635594121
17,0.7202220338,0.6788010871,1.660810238
18,0.7346101325,0.7001620797,1.68405578
19,0.7230468384,0.6950506395,1.713764814
20,0.7322433558,0.7060707344,1.718296696
21,0.726352385,0.7044768891,1.737593355
22,0.7369663788,0.7205013907,1.755930367
23,0.7285328349,0.7168089839,1.778143984
24,0.7351910191,0.7249276657,1.781892531
25,0.7309653963,0.7238369276,1.796166606
26,0.7385808542,0.7355616576,1.810289101
27,0.7326006332,0.732985916,1.826416713
28,0.7373108848,0.7388361999,1.829459847
29,0.7343521261,0.7381209418,1.839762692
30,0.7397119452,0.7465445637,1.850435891
31,0.7355561364,0.7447928646,1.861900798
32,0.738834492,0.7489431172,1.864322336
33,0.73679815,0.7484904275,1.871630361
34,0.7405200175,0.7544650261,1.879577506
35,0.7376729084,0.7532957272,1.887608041
36,0.7399289834,0.756208154,1.88949954
37,0.7385443967,0.7559307395,1.894620639
38,0.7411050314,0.7601306486,1.900469905
39,0.7391738512,0.7593609169,1.90603761
40,0.7407144244,0.7613895669,1.907491624
41,0.7388487047,0.7610606062,1.914615764
42,0.7406544586,0.7626883209,1.913188469
43,0.7397990455,0.7629264993,1.918074262
44,0.7417010256,0.7649409477,1.917817365
45,0.7403915494,0.7644067694,1.921552044
46,0.741425174,0.7657520634,1.922455913
47,0.7401610591,0.7655069646,1.92719926
48,0.7413764167,0.7665944837,1.92619917
49,0.7407946375,0.7667336895,1.929433961
50,0.7414333188,0.7674027532,1.929315101
51,0.7409442544,0.7680044726,1.934063455
52,0.7417563376,0.7687408702,1.933434018
53,0.7413734257,0.7688558304,1.935663649
54,0.7422289562,0.7697680282,1.935570228
55,0.7416419593,0.7695312922,1.937262148
56,0.7421060671,0.7701404075,1.937689199
57,0.7415414465,0.7700364474,1.939836228
58,0.7420857731,0.7705258718,1.939395854
59,0.7418263363,0.7705927535,1.940862132
60,0.7423988689,0.7711959629,1.940768757
61,0.7420037861,0.7710325966,1.941891925
62,0.7423134421,0.771433094,1.942152153
63,0.7421231768,0.7713943943,1.942860596
64,0.7424717758,0.7719670944,1.943663691
65,0.7422087915,0.771861764,1.9444262
66,0.7424170308,0.7721363394,1.944623373
67,0.7421645136,0.7720913141,1.945590939
68,0.7424083809,0.7723111926,1.945395762
69,0.742292469,0.7723423939,1.946057184
70,0.742549035,0.7726136291,1.94601898
71,0.7423722986,0.7725410025,1.946523893
72,0.7425110267,0.7727211964,1.946643722
73,0.742426029,0.772704347,1.94696234
74,0.7425822352,0.7729621895,1.947327512
75,0.7424647765,0.7729154792,1.947669717
76,0.7425579485,0.7730388763,1.94776019
77,0.7424452875,0.7730194207,1.948194722
78,0.7425542749,0.7731179388,1.948108454
79,0.742502615,0.7731324315,1.948405841
80,0.7426173137,0.7732540895,1.948390392
81,0.7425384321,0.7732218818,1.948616729
82,0.7426004636,0.7733027852,1.948671698
83,0.7425246603,0.7732881479,1.948957619
84,0.7425975008,0.7733533993,1.948897461
85,0.7425625981,0.7733616936,1.94909213
86,0.74260087,0.7734017876,1.949084873
87,0.7425715076,0.7734376543,1.949369764
88,0.7426201416,0.7734817294,1.949331722
89,0.7425971567,0.773488452,1.949465215
