iteration,mu,alpha,beta
0,1.155,0.5775,1
1,0.5738011812,0.4159052195,1.482396301
2,0.7133027514,0.5028507658,1.272257754
3,0.5944409574,0.5693253248,1.3706991
4,0.6318543213,0.61302914,1.320109622
5,0.6119146007,0.619578926,1.412134271
6,0.6279189105,0.6448678209,1.400080749
7,0.6098726604,0.6689987995,1.531120726
8,0.629944694,0.6959803577,1.5020846
9,0.6191087327,0.6990235551,1.562071114
10,0.6289877443,0.7150895331,1.553229783
11,0.6187931421,0.7272537832,1.63597893
12,0.6316272811,0.7446389352,1.614770951
13,0.6246620042,0.7447120202,1.652479648
14,0.6312168321,0.7548851885,1.644646685
15,0.6278643877,0.7572582695,1.669489762
16,0.6348125631,0.7698443172,1.665960731
17,0.6297650714,0.766521242,1.685010575
18,0.6336171488,0.7747445734,1.686507918
19,0.6309967691,0.7735995564,1.698176237
20,0.6353340286,0.7847355949,1.705307655
21,0.6315856962,0.7817210147,1.718352629
22,0.6343478674,0.7868214518,1.717306557
23,0.6324008242,0.7855599132,1.72500139
24,0.6339207211,0.7888704804,1.725911438
25,0.6329279282,0.7884736665,1.730588086
26,0.6346328247,0.7929448251,1.73388329
27,0.6332143719,0.791830774,1.738973907
28,0.6342681555,0.7938377554,1.738768562
29,0.6335413165,0.7933934835,1.741763133
30,0.6341209073,0.7947007516,1.742265375
31,0.6337541356,0.7945790007,1.744090269
32,0.6344057275,0.796353309,1.745582432
33,0.6338804104,0.7959567685,1.74752783
34,0.6342759912,0.7967382395,1.747538467
35,0.6340087369,0.7965886515,1.74868794
36,0.6342269572,0.7971017264,1.748944159
37,0.6339591244,0.7970363085,1.750355796
38,0.6342162791,0.7974197747,1.749981875
39,0.6340853634,0.797457453,1.750885238
40,0.634222542,0.797687339,1.750763196
41,0.6340995598,0.7978396596,1.751970662
42,0.6342785226,0.7980888505,1.751656121
43,0.6341816409,0.79807569,1.752199847
44,0.6342764741,0.7982209786,1.752073693
45,0.6342295018,0.7982433298,1.752425489
46,0.6342802426,0.7983313038,1.752389382
47,0.6342367627,0.7984006438,1.752864412
48,0.6343026736,0.7984944347,1.752754667
49,0.6342676575,0.7984939929,1.752964595
50,0.6343026643,0.798549169,1.752922754
51,0.6342858436,0.7985608309,1.75306006
52,0.6343234194,0.7986283391,1.753040575
53,0.6342969782,0.7986100358,1.753143951
54,0.6343174461,0.7986531409,1.753152783
55,0.6343040952,0.7986470362,1.753214617
56,0.634326849,0.7987045028,1.753253756
57,0.6343079047,0.7986891772,1.753321041
58,0.634321836,0.7987151522,1.753316726
59,0.6343121913,0.7987089444,1.75335588
60,0.6343198134,0.7987257099,1.753361363
61,0.6343149609,0.7987238726,1.753385013
62,0.6343234854,0.7987464559,1.753402919
63,0.6343165643,0.7987410954,1.753428235
64,0.6343217332,0.7987511153,1.753427809
65,0.6343182185,0.7987490455,1.75344267
66,0.6343210602,0.7987555831,1.753445596
67,0.6343175375,0.7987545637,1.753463732
68,0.6343208983,0.7987595213,1.753458671
69,0.634319171,0.7987598858,1.753470219
70,0.6343209625,0.7987628444,1.753468491
71,0.634319331,0.7987646362,1.753483845
72,0.6343216716,0.7987678666,1.753479638
73,0.6343203948,0.7987676267,1.753486609
74,0.6343216345,0.7987695027,1.753484888
75,0.6343210131,0.7987697423,1.753489376
76,0.6343216756,0.7987708729,1.753488849
77,0.6343210965,0.7987716976,1.753494878
78,0.6343219587,0.7987729123,1.753493405
79,0.6343214966,0.7987728789,1.753496092
80,0.6343219541,0.7987735905,1.753495516
81,0.6343217312,0.7987737215,1.753497264
82,0.6343222216,0.7987745879,1.753496965
83,0.6343218741,0.79877434,1.753498301
84,0.6343221407,0.7987748904,1.753498382
85,0.634321965,0.7987748041,1.753499178
