iteration,mu,alpha,beta
0,0.965,0.4825,1
1,0.5949517089,0.382255493,1.258384058
2,0.7195715461,0.4060813022,1.156999473
3,0.6577327075,0.3865778243,1.2074481
4,0.6805488803,0.3782714095,1.194385057
5,0.6598903118,0.3693638836,1.208140201
6,0.684570979,0.3714842114,1.185876079
7,0.6611500483,0.3633922955,1.199562656
8,0.6869490878,0.3665493384,1.175793727
9,0.6611575806,0.3588000647,1.19025906
10,0.688464118,0.3627645738,1.165319642
11,0.6743211016,0.3589051142,1.173152614
12,0.6809753512,0.3474642243,1.131187396
13,0.6686831837,0.3445148209,1.135650243
14,0.6803582896,0.3464588822,1.123572674
15,0.6674632717,0.3433187743,1.129129933
16,0.6800369344,0.3454236557,1.116994694
17,0.6732074082,0.3437691708,1.120258813
18,0.673373642,0.3359834223,1.074274269
19,0.6691961098,0.3349205119,1.077188229
20,0.6720788386,0.3326254725,1.075018308
21,0.6696596228,0.3322235059,1.075844682
22,0.67174331,0.3327034522,1.07369732
23,0.6692825362,0.3322296992,1.074772383
24,0.6704178198,0.3324659606,1.073719955
25,0.669361089,0.3322565998,1.0703931
26,0.6698851563,0.3322611948,1.069985595
27,0.6694424575,0.332082388,1.070220418
28,0.6699674645,0.3321142709,1.069770567
29,0.6694788273,0.3319479578,1.070007479
30,0.670016479,0.3319999896,1.069529394
31,0.6694884362,0.3318399984,1.069780903
32,0.6700463761,0.3319078985,1.069282144
33,0.6694821716,0.3317502667,1.069555761
34,0.6700656445,0.3318314882,1.06903997
35,0.6694665134,0.3316735838,1.069340271
36,0.6700793617,0.3317666387,1.068808749
37,0.6694452958,0.3316066316,1.069138608
38,0.6697678501,0.3316586547,1.068864898
39,0.669574085,0.3311840896,1.067376749
40,0.669705755,0.3312110938,1.067264537
41,0.6696134858,0.3311887025,1.067000981
42,0.6696730927,0.3311927242,1.066955096
43,0.6696190403,0.3311746426,1.066985559
44,0.6696797824,0.3311809914,1.066935828
45,0.6696211456,0.3311636605,1.066967323
46,0.6696839716,0.3311718041,1.066914769
47,0.6696211863,0.331154743,1.066948275
48,0.6696867406,0.3311643657,1.066893426
49,0.6696199902,0.3311472591,1.066929548
50,0.6696543633,0.3311527183,1.066901088
51,0.6696388696,0.3311011324,1.066758721
52,0.669652582,0.3311042908,1.066746189
53,0.6696374354,0.3311057563,1.066710527
54,0.669644367,0.3311058593,1.06670653
55,0.6696389707,0.3311036657,1.066710541
56,0.6696458163,0.3311041563,1.066705789
57,0.6696397663,0.3311021498,1.066709644
58,0.66964671,0.3311029155,1.066704381
59,0.6696401172,0.3311010016,1.066708289
60,0.6696472779,0.3311019752,1.06670265
61,0.6696437391,0.3311010347,1.066704694
62,0.6696467811,0.3310951217,1.066689877
63,0.6696433032,0.3310947061,1.066691028
64,0.6696460964,0.3310954959,1.066688094
65,0.6696426173,0.3310949421,1.066689649
66,0.6696441639,0.3310953147,1.066688238
67,0.6696423188,0.3310956926,1.066684379
68,0.6696431226,0.3310957027,1.066683983
69,0.6696425236,0.331095454,1.066684489
70,0.6696433115,0.3310955114,1.066683995
71,0.6696426336,0.3310952863,1.066684474
72,0.6696434288,0.3310953766,1.066683913
73,0.6696426864,0.3310951632,1.06668439
74,0.6696430951,0.3310952205,1.066684085
