iteration,mu,alpha,beta
0,0.98,0.49,1
1,0.5701447218,0.3994062751,1.280499824
2,0.6616524006,0.477975542,1.150978845
3,0.5317318199,0.453185983,1.30970643
4,0.631088171,0.5386852656,1.174378153
5,0.5688464992,0.5120534403,1.277744467
6,0.5790288869,0.5686337379,1.301043879
7,0.544538589,0.5572614101,1.40213186
8,0.5840199683,0.6015462267,1.362832742
9,0.5418856955,0.5802412962,1.483244005
10,0.591788597,0.6319002395,1.419017097
11,0.5646119842,0.6152069287,1.489494895
12,0.5876786948,0.6815006059,1.572137257
13,0.5695414165,0.669099666,1.625350409
14,0.5873264439,0.7135305937,1.693483158
15,0.5755534119,0.7060241885,1.728501711
16,0.5844307207,0.7365979163,1.774812421
17,0.5780370378,0.7323587544,1.796023664
18,0.5840376184,0.7501911359,1.8296155
19,0.5770945064,0.7463043133,1.852980809
20,0.5811589814,0.7510545286,1.84645051
21,0.5788221432,0.7650833807,1.902038697
22,0.5826884355,0.7687197177,1.893799358
23,0.5824225475,0.7686877187,1.896566072
24,0.5830423926,0.7695545408,1.896754677
25,0.5825499724,0.7694184393,1.899378837
26,0.5832501134,0.7703769618,1.898910579
27,0.5825719591,0.7700475052,1.90165292
28,0.5834261317,0.7711091507,1.900547176
29,0.5829829342,0.7708259929,1.902063206
30,0.583700873,0.7734125148,1.906969241
31,0.5832323881,0.7730123056,1.908201058
32,0.5832961465,0.7731314482,1.908218173
33,0.5832331554,0.7731254212,1.908533262
34,0.5833140512,0.7732460981,1.908484279
35,0.5832328303,0.7732120837,1.908818057
36,0.5833337936,0.7733420984,1.908694784
37,0.5832288149,0.7732782591,1.909062745
38,0.5832919806,0.7733515276,1.908959113
39,0.5832746667,0.7734492388,1.909386759
40,0.5833351625,0.7735225298,1.909298721
41,0.5833032848,0.7735009758,1.909403487
42,0.583327375,0.7735833444,1.909549799
43,0.5832972286,0.7735648066,1.90965494
44,0.5833153565,0.7735857527,1.909624942
45,0.5833103256,0.773613105,1.909745906
46,0.5833276889,0.7736340593,1.909720294
47,0.5833185238,0.7736278183,1.909750256
48,0.5833253945,0.7736511123,1.909791231
49,0.583316732,0.7736457285,1.909821272
50,0.5833219359,0.773651718,1.909812584
51,0.5833204715,0.7736593716,1.909846779
52,0.5833229633,0.7736623662,1.909843056
53,0.5833218223,0.7736718699,1.909881817
54,0.5833242821,0.7736742974,1.90987633
55,0.5833240074,0.7736743389,1.909877993
56,0.5833243879,0.7736749563,1.909877962
57,0.5833240242,0.7736748603,1.909879664
58,0.5833244932,0.7736755102,1.909879255
59,0.5833240184,0.7736752675,1.90988108
60,0.5833246019,0.7736759835,1.909880257
61,0.5833242951,0.7736757802,1.909881278
