iteration,mu,alpha,beta
0,0.98,0.49,1
1,0.5806828767,0.3918353066,1.312680783
2,0.702891182,0.4531849385,1.20911771
3,0.6315474163,0.4389386367,1.294944552
4,0.6512514679,0.528347643,1.384694153
5,0.5897353525,0.5082556881,1.508593994
6,0.6598164862,0.5494519517,1.443455765
7,0.6229649826,0.5366219255,1.508199952
8,0.644667452,0.5815226579,1.592010761
9,0.6125540405,0.5715649515,1.659421107
10,0.6481900766,0.5942648449,1.62406237
11,0.6294717575,0.5875259923,1.659872491
12,0.638823051,0.611096265,1.709796071
13,0.6258974834,0.6074814097,1.740955997
14,0.6406848911,0.6175861438,1.728251899
15,0.6256590707,0.6124716229,1.760896818
16,0.6425008885,0.6232233625,1.743221227
17,0.6337498187,0.6198560842,1.760593886
18,0.6420451147,0.6402719963,1.807806929
19,0.6362057084,0.6375593269,1.818268446
20,0.6374197174,0.6392195347,1.821161912
21,0.6359985763,0.6389650464,1.825311748
22,0.6376833214,0.6402590254,1.824367766
23,0.6360197561,0.6398080074,1.828580628
24,0.6379330011,0.6411504039,1.826982428
25,0.6359979217,0.6404963912,1.831365762
26,0.637087821,0.6412062638,1.830233507
27,0.6368566249,0.6434368678,1.839797423
28,0.6374514068,0.6437864617,1.839029617
29,0.6373388511,0.6440765305,1.840577159
30,0.6376548189,0.6442952743,1.840298304
31,0.6373339189,0.6441832823,1.841013582
32,0.6375142311,0.6442993539,1.840820165
33,0.6374702252,0.6446417614,1.842323054
34,0.6375708085,0.644700263,1.842190891
35,0.6375508362,0.6447439799,1.842436542
36,0.6376047382,0.6447804875,1.842385567
37,0.6375772181,0.6447704783,1.842445304
38,0.6376034195,0.6448461962,1.842647621
39,0.6375876922,0.6448393307,1.842677467
40,0.637593899,0.644851588,1.842704329
41,0.6375856874,0.6448489277,1.842723294
42,0.637594949,0.6448550664,1.842713957
43,0.637590194,0.6448532702,1.842724003
44,0.6375945269,0.644865227,1.842755056
45,0.637591817,0.64486402,1.84276013
46,0.6375928778,0.644865949,1.842764236
47,0.6375914569,0.644865467,1.842767405
48,0.6375922518,0.6448659842,1.842766557
