iteration,mu,alpha,beta
0,1.095,0.5475,1
1,0.5970103551,0.3959225872,1.381014361
2,0.7265184607,0.4348611317,1.23596818
3,0.7073816645,0.4266612634,1.23216606
4,0.726029594,0.429665487,1.196314395
5,0.7111985565,0.4237601325,1.200973865
6,0.7161862704,0.4198364012,1.163463237
7,0.6988837932,0.4117828389,1.165137903
8,0.7085099598,0.413466136,1.149836227
9,0.6915524283,0.3981687797,1.115423178
10,0.7033012044,0.4007410736,1.100244357
11,0.6946903006,0.3938925915,1.090217348
12,0.7007331795,0.3948442996,1.080896269
13,0.6904408366,0.3845816947,1.059728019
14,0.6979627676,0.3862061715,1.050175757
15,0.692323054,0.3817620339,1.043810997
16,0.6962897157,0.3823808166,1.037834591
17,0.6895159084,0.3756417837,1.024381267
18,0.694538898,0.3767229223,1.018148808
19,0.6907714025,0.3737790886,1.014146126
20,0.6934631189,0.3742052334,1.010208249
21,0.6889191424,0.369728537,1.001626444
22,0.6923598804,0.370475378,0.9974561802
23,0.689790406,0.3685075046,0.9949385181
24,0.6916542675,0.3688123722,0.9922931633
25,0.6885528329,0.3658196925,0.9867939217
26,0.6909488134,0.3663475865,0.9839557759
27,0.6891725881,0.3650223651,0.9823763552
28,0.6904802964,0.3652451821,0.980575302
29,0.6883383937,0.3632342597,0.9770440255
30,0.6900249687,0.3636127408,0.9750895862
31,0.688785463,0.3627153144,0.9741036598
32,0.6897109604,0.3628800281,0.972865692
33,0.6889647206,0.3622010722,0.9717309919
34,0.6899759297,0.3623057493,0.9700888377
35,0.6892376519,0.3619861042,0.970340046
36,0.6898702626,0.3614339056,0.9669105969
37,0.6889399925,0.3610786962,0.9674110333
38,0.6894104187,0.3609364692,0.965908453
39,0.6888784468,0.3607116542,0.9661101585
40,0.6891146846,0.3605356894,0.964950655
41,0.6885029985,0.3602398136,0.9650375904
42,0.6888626305,0.3602964123,0.9645315914
43,0.6882616648,0.3597071968,0.9634596327
44,0.688729437,0.3598087151,0.962910655
45,0.6883804799,0.3595469889,0.9626012618
46,0.6886387378,0.3595903028,0.9622491584
47,0.6882156633,0.3591909588,0.9615569568
48,0.6885513442,0.3592658371,0.9611714805
49,0.6883039278,0.3590870495,0.9609785733
50,0.6884896242,0.3591200205,0.9607328198
51,0.6883402568,0.3589844672,0.9605098207
52,0.6885441849,0.3590057851,0.9601826723
53,0.688395711,0.3589417605,0.9602338063
54,0.6885240004,0.3588317844,0.9595523516
55,0.688337117,0.3587606229,0.9596530049
56,0.6884317464,0.3587322573,0.9593538717
