iteration,mu,alpha,beta
0,1.025,0.5125,1
1,0.5963241104,0.3891074172,1.315040886
2,0.6858310713,0.4122216654,1.222024787
3,0.6827756047,0.3626187826,1.158714441
4,0.699105704,0.3669390901,1.1383824
5,0.6761536928,0.3645988737,1.099466417
6,0.6843789335,0.366084386,1.089338789
7,0.6689916429,0.3525974871,1.04856519
8,0.6786523113,0.3546101551,1.039212611
9,0.6756159394,0.3520110457,1.035249275
10,0.6799797133,0.3523588741,1.028872951
11,0.6745560975,0.3502601784,1.030332689
12,0.6804124995,0.3510875276,1.023062303
13,0.676829711,0.3498625789,1.02459417
14,0.6783107003,0.3478290318,1.013561692
15,0.6739578139,0.3462648556,1.014983255
16,0.6762932648,0.346642483,1.012221082
17,0.6722192511,0.3422594879,1.000914328
18,0.6750910801,0.3428654383,0.9981691248
19,0.674067159,0.3421299588,0.996971264
20,0.6754300012,0.3422631257,0.9950261647
21,0.6737112138,0.3416274917,0.9955147395
22,0.6746307431,0.3417656184,0.9944037507
23,0.6729853144,0.3398780975,0.9894851403
24,0.6741324518,0.3401154031,0.9883781103
25,0.673712552,0.3398038023,0.9878434063
26,0.6742632432,0.3398512609,0.987035411
27,0.6735647314,0.3395879434,0.987211491
28,0.67430922,0.3396939225,0.9862943312
29,0.6738514868,0.3395393995,0.9864847776
30,0.6740233368,0.3392803059,0.98508921
31,0.6734856673,0.3390850312,0.9852555193
32,0.6737747539,0.339129917,0.9849153856
33,0.673266963,0.3385638629,0.9834808838
34,0.6736294354,0.3386396857,0.9831366953
35,0.6734978322,0.3385453691,0.982984738
36,0.6736734515,0.3385624441,0.9827364884
37,0.6734523665,0.3384808421,0.9827996131
38,0.6735708821,0.3384985568,0.982657742
39,0.6733594905,0.338255253,0.9820319679
40,0.6735084359,0.3382860612,0.9818892102
41,0.6734537761,0.3382458585,0.9818216612
42,0.6735259276,0.3382522769,0.9817172367
43,0.673434678,0.3382180901,0.9817411304
44,0.6735321576,0.3382321291,0.9816223315
45,0.6734723604,0.3382120411,0.9816475923
46,0.6734950787,0.3381788657,0.9814687072
47,0.673425119,0.3381535678,0.9814908155
48,0.6734628018,0.33815946,0.9814468301
49,0.6733970192,0.3380865432,0.9812638619
50,0.6734443579,0.3380964763,0.9812191161
51,0.6734271822,0.3380843096,0.9811998659
52,0.673450193,0.3380866195,0.981167679
53,0.6734212793,0.3380760147,0.9811762001
54,0.6734368037,0.3380783661,0.9811577713
55,0.6734092956,0.3380470445,0.9810778733
56,0.6734288181,0.3380510998,0.9810592518
57,0.6734216766,0.3380459087,0.9810506959
58,0.6734311519,0.3380467864,0.9810371386
59,0.6734191954,0.3380423376,0.9810403979
60,0.6734319912,0.3380442109,0.9810249414
61,0.6734241539,0.3380415921,0.98102831
62,0.6734271704,0.3380373601,0.9810052964
63,0.6734180074,0.3380340673,0.9810082778
64,0.6734229505,0.3380348504,0.9810025533
65,0.6734143804,0.3380254613,0.9809791933
66,0.6734205896,0.3380267699,0.9809733492
67,0.673418344,0.3380251987,0.9809709127
68,0.6734213656,0.3380255125,0.9809667306
69,0.6734175762,0.338024132,0.9809678855
70,0.673419614,0.3380244453,0.9809654861
71,0.6734160288,0.338020413,0.9809552818
72,0.6734185908,0.3380209477,0.980952849
73,0.6734176571,0.3380202773,0.9809517651
74,0.6734189017,0.3380203972,0.9809500037
75,0.6734173344,0.3380198181,0.9809504477
76,0.6734181744,0.3380199431,0.9809494415
77,0.6734166738,0.3380182109,0.9809449861
78,0.6734177309,0.3380184293,0.980943973
79,0.6734173426,0.3380181431,0.9809434918
80,0.6734178552,0.3380181885,0.9809427495
81,0.6734172069,0.3380179454,0.9809429186
82,0.6734178995,0.3380180449,0.9809420742
83,0.6734174746,0.3380179021,0.9809422534
