iteration,mu,alpha,beta
0,1.13,0.565,1
1,0.5890620357,0.4033720865,1.410625224
2,0.7301613408,0.4591357614,1.217628555
3,0.6840169748,0.45649897,1.20578284
4,0.6942717844,0.4652872505,1.171905671
5,0.6571695987,0.464261437,1.1366063
6,0.6660505706,0.4690946436,1.115281547
7,0.6569556541,0.4649708754,1.108469359
8,0.6610806518,0.4666479128,1.088473734
9,0.6547589029,0.4629176655,1.090446006
10,0.6558571562,0.4613681171,1.06668617
11,0.6504576447,0.4577861676,1.069749956
12,0.6534396714,0.4564133074,1.051410472
13,0.648446959,0.453089625,1.055083243
14,0.6502549649,0.4527032413,1.047565372
15,0.6464092044,0.4494432312,1.047870727
16,0.6487601965,0.4501008625,1.042777322
17,0.6456551262,0.4462784925,1.038890225
18,0.6479314044,0.4470052696,1.034412985
19,0.6451589277,0.4437913041,1.031994607
20,0.6473513165,0.4445685784,1.028000818
21,0.6460815568,0.4432081363,1.027328673
22,0.647560018,0.443342463,1.023382833
23,0.6462793932,0.4423854645,1.024070631
24,0.6471993196,0.4417600085,1.019336284
25,0.6459739046,0.4408955848,1.020162258
26,0.646446649,0.4407088545,1.018179766
27,0.6455071434,0.4398273177,1.018113093
28,0.6460978254,0.4399551188,1.016796321
29,0.6453316166,0.4388747924,1.015592752
30,0.6459078824,0.4390336974,1.014422228
31,0.6452003079,0.4381326262,1.013626726
32,0.6457610645,0.438313769,1.012574707
33,0.6454315271,0.4379340538,1.012332701
34,0.6458117952,0.4379410487,1.011256278
35,0.6454795553,0.4376825108,1.011403645
36,0.6457129856,0.4374735969,1.010074501
37,0.6453952601,0.4372415269,1.010263064
38,0.6456347594,0.4371076655,1.009154333
39,0.6453301913,0.4368972235,1.009372616
40,0.6454513099,0.436859124,1.008905153
41,0.6452194178,0.4366474972,1.008910614
42,0.6453682118,0.4366828026,1.008593259
43,0.6451807555,0.4364267433,1.008332278
44,0.6453261229,0.4364693476,1.008047841
45,0.6451514531,0.4362546328,1.007879627
46,0.6452931523,0.4363024354,1.007622106
47,0.6452112604,0.4362114676,1.007573593
48,0.6453082189,0.4362173814,1.007313994
49,0.6452248914,0.4361541906,1.007356141
50,0.6452855379,0.4361087719,1.007040887
51,0.6452057636,0.4360518125,1.007092246
52,0.6452674479,0.4360236841,1.006827977
53,0.6451909303,0.4359718434,1.006885923
54,0.6452219383,0.4359644142,1.00677399
55,0.6451639385,0.4359131028,1.006780531
56,0.6452016389,0.4359228891,1.00670299
57,0.6451551154,0.435861804,1.006646269
58,0.6451919359,0.4358732514,1.00657643
59,0.6451701788,0.4358475286,1.00655876
60,0.6451951892,0.4358472881,1.006486409
61,0.6451732644,0.43582997,1.006495348
62,0.6451885414,0.4358150035,1.006405098
63,0.6451675785,0.4357994898,1.006416892
64,0.6451832455,0.4357897147,1.006341672
65,0.6451631609,0.4357756768,1.006355538
66,0.6451710847,0.4357727864,1.006323878
67,0.645155771,0.4357585203,1.00632338
68,0.6451655473,0.4357606839,1.006302123
69,0.6451531106,0.4357432268,1.006283477
70,0.6451626747,0.4357459111,1.006264447
71,0.6451510829,0.4357312984,1.006252222
72,0.6451604172,0.4357343568,1.006235012
73,0.6451549825,0.4357281781,1.00623137
74,0.6451613582,0.4357284079,1.00621384
75,0.6451558443,0.4357241649,1.006216438
76,0.6451598021,0.4357208882,1.006194934
77,0.6451545256,0.4357170721,1.006198179
78,0.6451585601,0.4357149967,1.006180188
79,0.6451535011,0.4357115309,1.006183898
80,0.6451555327,0.4357109546,1.006176295
81,0.6451516906,0.4357074905,1.006176529
82,0.6451541729,0.4357081008,1.006171322
83,0.6451510773,0.4357039335,1.006167235
84,0.6451535034,0.4357046615,1.006162555
85,0.6451506108,0.4357011596,1.006159954
86,0.6451529769,0.4357019713,1.006155706
87,0.6451516178,0.4357004845,1.006154976
88,0.6451532418,0.4357006102,1.00615072
89,0.6451518544,0.4356995689,1.006151455
90,0.645152877,0.4356988584,1.006146323
91,0.6451515482,0.4356979182,1.006147205
92,0.6451525852,0.4356974856,1.006142894
93,0.6451513105,0.4356966287,1.00614388
94,0.6451518307,0.4356965189,1.00614205
95,0.6451508661,0.4356956763,1.006142193
96,0.6451514961,0.4356958453,1.006140915
97,0.6451507247,0.435694849,1.006140028
98,0.64515134,0.4356950445,1.006138875
99,0.6451509787,0.4356946242,1.006138603
100,0.6451513977,0.4356946283,1.006137417
101,0.6451510326,0.435694343,1.006137576
102,0.6451512903,0.4356941073,1.006136106
103,0.6451509411,0.4356938513,1.00613631
104,0.6451512047,0.4356936991,1.006135083
105,0.64515087,0.4356934671,1.006135321
