iteration,mu,alpha,beta
0,1.03,0.515,1
1,0.5847867167,0.3967626191,1.321426601
2,0.664501623,0.4321614705,1.214540037
3,0.603607946,0.4739286245,1.156201681
4,0.6128590651,0.4741774875,1.15809891
5,0.6108436739,0.4702022774,1.171507327
6,0.6196355522,0.4731343366,1.167233671
7,0.6163393233,0.470991178,1.174544925
8,0.6206639947,0.4719400284,1.178927436
9,0.6193316476,0.4713453604,1.18213879
10,0.6223246404,0.4736901556,1.188795941
11,0.6209804456,0.473273042,1.191139544
12,0.6220889926,0.4757524276,1.194131443
13,0.6210251533,0.4753320418,1.196070112
14,0.6216636701,0.476110978,1.197202615
15,0.6209159442,0.4759470032,1.199016143
16,0.621941601,0.4766641869,1.198397288
17,0.6213747243,0.4764723929,1.199501032
18,0.6220475472,0.4775393707,1.201273822
19,0.6215734984,0.4773669226,1.202142328
20,0.6220943484,0.4781435712,1.20325832
21,0.6217012716,0.4779904224,1.203947299
22,0.6219104999,0.4782705517,1.204295596
23,0.6216370053,0.4782074277,1.204930683
24,0.6218203345,0.4783347407,1.204809915
25,0.6217331504,0.4785591745,1.205889253
26,0.6218825788,0.4786585515,1.205774806
27,0.6218029086,0.4788030125,1.206543172
28,0.6219248692,0.478881038,1.206438711
29,0.6218540539,0.4789721325,1.206988629
30,0.6219536824,0.479033747,1.206895628
31,0.6219227176,0.4790617003,1.207093475
32,0.621996438,0.479117595,1.207061609
33,0.6219161645,0.4790943752,1.207231359
34,0.6219688457,0.4791290207,1.207189579
35,0.6219400263,0.4791764739,1.207450677
36,0.6219830515,0.4792037278,1.207412817
37,0.6219702921,0.4792185824,1.207506359
38,0.6220022732,0.4792438555,1.207496212
39,0.6219679416,0.479234979,1.207572618
40,0.6219907258,0.4792504155,1.207556168
41,0.6219791258,0.4792748543,1.207680458
42,0.621997723,0.4792869467,1.20766521
43,0.6219872869,0.47930249,1.207753915
44,0.6220024817,0.4793120193,1.207740197
45,0.6219978832,0.4793168466,1.207772027
46,0.6220091592,0.4793256037,1.207767897
47,0.6219969815,0.4793222938,1.207794424
48,0.6220050251,0.4793276754,1.207788373
49,0.6220008003,0.4793357113,1.207830544
50,0.6220073681,0.4793399348,1.207824989
51,0.6220035923,0.4793450143,1.207855133
52,0.6220089603,0.4793483482,1.207850169
53,0.6220073045,0.4793499117,1.207861004
54,0.6220112814,0.4793529482,1.207859361
55,0.6220069617,0.4793517198,1.207868576
56,0.622009802,0.4793535972,1.207866357
57,0.6220082662,0.4793562349,1.20788067
58,0.6220105862,0.4793577108,1.207878651
59,0.6220092221,0.4793593668,1.207888899
60,0.6220111187,0.4793605338,1.207887105
61,0.6220105232,0.4793610385,1.207890796
62,0.622011926,0.479362092,1.207890153
63,0.6220111599,0.4793618651,1.207891754
64,0.622012108,0.4793635784,1.207894915
65,0.6220114739,0.479363368,1.20789616
66,0.6220122157,0.4793645908,1.207898209
67,0.6220116914,0.4793644015,1.207899183
68,0.6220122753,0.479365279,1.207900492
69,0.6220118423,0.4793651122,1.207901259
