iteration,mu,alpha,beta
0,0.91,0.455,1
1,0.5905532226,0.3675193209,1.231970768
2,0.6797370513,0.3712644946,1.186258735
3,0.6187621368,0.344276501,1.255932153
4,0.6968724863,0.3485920877,1.214856191
5,0.6357901456,0.3291533193,1.268606204
6,0.7066530777,0.3338224887,1.229924597
7,0.6465984636,0.3185638753,1.274067672
8,0.7127488171,0.3234895615,1.236772614
9,0.6536815313,0.3107595832,1.274879722
10,0.7167444889,0.3158845594,1.23848106
11,0.6584085778,0.3047815918,1.272682151
12,0.7194356022,0.3100676746,1.236923844
13,0.6899057388,0.3050223863,1.252636911
14,0.7075766247,0.2880388708,1.2353171
15,0.6922147357,0.2857753253,1.238606023
16,0.7069860117,0.2869202477,1.226527006
17,0.691487315,0.2846420235,1.23026228
18,0.7064701123,0.2858208101,1.218451896
19,0.6908633256,0.2835386133,1.22256863
20,0.7060131763,0.2847504764,1.211007996
21,0.6903253157,0.2824725941,1.215451477
22,0.7056030145,0.2837158629,1.204125911
23,0.6898594157,0.2814487123,1.208849605
24,0.7052302014,0.2827211363,1.197747567
25,0.6894545545,0.2804696918,1.202711542
26,0.7048874478,0.2817686631,1.191823848
27,0.6891018411,0.2795367858,1.196993555
28,0.704569111,0.2808595009,1.186312779
29,0.6887940832,0.2786501912,1.191658087
30,0.7042708162,0.2799937673,1.181178121
31,0.6885254126,0.2778093582,1.186672568
32,0.7039891638,0.279170915,1.176388286
33,0.6882909964,0.2770132193,1.182008482
34,0.7037215041,0.2783899366,1.17191549
35,0.6880868139,0.2762603594,1.177640647
36,0.7034657653,0.2776495158,1.167735094
37,0.6879094856,0.2755491404,1.173546653
38,0.7032203206,0.2769481383,1.163825089
39,0.6877561406,0.2748777917,1.169706411
40,0.7029838868,0.2762841731,1.160165682
41,0.6876243154,0.2742444766,1.166101808
42,0.7027554461,0.2756559313,1.15673897
43,0.6875118749,0.2736473394,1.162716416
44,0.7025341867,0.2750617082,1.153528682
45,0.6874169517,0.2730845386,1.15953527
46,0.7023194562,0.2744998132,1.150519959
47,0.6873378988,0.2725542708,1.156544679
48,0.7021107269,0.2739685907,1.147699187
49,0.6872732528,0.2720547859,1.153732073
50,0.7019075677,0.2734664339,1.145053847
51,0.6872217042,0.2715843976,1.151085877
52,0.7017096236,0.2729917941,1.142572397
53,0.6871820752,0.2711414895,1.148595402
54,0.701516599,0.272543186,1.14024417
55,0.6871533007,0.2707245188,1.146250757
56,0.7013282451,0.2721191909,1.138059288
57,0.6871344134,0.2703320168,1.144042772
58,0.7011443503,0.2717184576,1.136008587
59,0.6871245324,0.2699625896,1.141962927
60,0.7009647318,0.2713397021,1.134083552
61,0.6871228524,0.2696149156,1.140003299
62,0.7007892306,0.2709817063,1.132276261
63,0.687128636,0.2692877446,1.138156507
64,0.7006177059,0.2706433166,1.130579336
65,0.6871412066,0.2689798945,1.136415669
66,0.7004500318,0.2703234409,1.128985898
67,0.6871599424,0.2686902491,1.134774363
68,0.7002860944,0.270021047,1.127489527
69,0.6871842712,0.2684177545,1.133226588
70,0.7001257894,0.2697351591,1.126084228
71,0.6872136661,0.2681614167,1.131766734
72,0.6999690205,0.2694648556,1.124764399
73,0.6872476416,0.2679202983,1.130389552
74,0.6998156977,0.2692092663,1.123524801
75,0.6872857502,0.2676935157,1.129090128
76,0.6996657362,0.2689675697,1.122360532
77,0.687327579,0.2674802359,1.127863862
78,0.6995190558,0.2687389905,1.121267002
79,0.6873727473,0.2672796739,1.126706438
80,0.6993755797,0.2685227969,1.120239916
81,0.6874209037,0.2670910902,1.125613814
82,0.6992352343,0.2683182984,1.119275247
83,0.6874717245,0.2669137879,1.124582195
84,0.699097949,0.2681248435,1.11836922
85,0.6875249106,0.2667471105,1.123608021
86,0.6989636549,0.2679418173,1.1175183
87,0.6875801867,0.2665904396,1.122687951
88,0.6988322855,0.2677686398,1.116719166
89,0.6876372987,0.2664431924,1.121818847
90,0.6987037761,0.2676047636,1.115968707
91,0.6876960124,0.2663048201,1.120997759
