iteration,mu,alpha,beta
0,0.8309744783,0.4857026198,1.931556168
1,0.8309718732,0.4857039027,1.93156972
2,0.830975059,0.4857048827,1.931570201
3,0.8309711722,0.4857075523,1.931595475
4,0.8309767139,0.4857089171,1.931594036
5,0.8309747513,0.4857093555,1.931600712
6,0.8309781472,0.485710721,1.931603371
7,0.8309739725,0.4857107489,1.93161152
8,0.830977222,0.4857116921,1.931611633
9,0.8309751493,0.4857128138,1.931623091
10,0.8309777245,0.4857136252,1.931623608
11,0.830974644,0.485715946,1.931645011
12,0.8309791182,0.4857170661,1.931643971
13,0.8309775482,0.4857174589,1.931649593
14,0.8309802984,0.4857185985,1.931651973
15,0.8309769445,0.4857186591,1.931658775
16,0.8309795704,0.4857194384,1.931658981
17,0.8309779229,0.4857204174,1.931668673
18,0.8309820869,0.4857217619,1.931669727
19,0.8309793952,0.4857215934,1.931673733
20,0.8309820937,0.485723269,1.931679797
21,0.8309799969,0.4857231935,1.931683291
22,0.8309821884,0.4857247361,1.931689432
23,0.8309789282,0.4857247272,1.93169559
24,0.8309814536,0.4857254465,1.931695586
25,0.8309798208,0.48572626,1.931704143
26,0.8309818213,0.4857268772,1.931704457
27,0.8309793861,0.4857285687,1.931720419
28,0.8309828657,0.4857294273,1.931719527
29,0.8309816347,0.4857297061,1.93172374
30,0.8309837678,0.4857305669,1.931725431
31,0.8309811479,0.485730588,1.931730569
32,0.8309831886,0.4857311818,1.93173065
33,0.8309818894,0.485731893,1.931737886
34,0.8309835067,0.485732404,1.93173822
35,0.8309815767,0.4857338742,1.931751738
36,0.8309843863,0.485734579,1.931751094
37,0.8309834015,0.4857348286,1.931754643
38,0.8309851292,0.4857355471,1.931756155
39,0.8309830243,0.4857355882,1.931760444
40,0.8309846735,0.4857360789,1.931760582
41,0.8309836408,0.4857366993,1.931766703
42,0.8309862563,0.4857375463,1.931767381
43,0.8309845666,0.4857374419,1.931769905
44,0.8309862627,0.4857384994,1.931773746
45,0.8309849465,0.4857384533,1.931775948
46,0.8309863242,0.4857394271,1.931779835
47,0.8309842778,0.485739424,1.931783718
48,0.830985864,0.4857398769,1.931783723
