iteration,mu,alpha,beta
0,0.6683753113,0.7279175355,2.61100192
1,0.6682869078,0.7278862611,2.61112514
2,0.6683742632,0.7279171655,2.611003385
3,0.6682879438,0.7278866284,2.611123701
4,0.6683732398,0.7279168042,2.611004816
5,0.6682889553,0.727886987,2.611122295
6,0.6683722405,0.7279164514,2.611006213
7,0.6682899431,0.7278873371,2.611120922
8,0.6683712648,0.7279161069,2.611007577
9,0.6682909075,0.7278876789,2.611119582
10,0.668370312,0.7279157704,2.611008908
11,0.6682918492,0.7278880126,2.611118273
12,0.6683693817,0.7279154419,2.611010208
13,0.6682927686,0.7278883385,2.611116995
14,0.6683684734,0.727915121,2.611011478
15,0.6682936664,0.7278886566,2.611115746
16,0.6683675865,0.7279148077,2.611012717
17,0.6682945431,0.7278889672,2.611114527
18,0.6683667204,0.7279145018,2.611013926
19,0.668295399,0.7278892704,2.611113337
20,0.6683658748,0.7279142031,2.611015108
21,0.6682962348,0.7278895665,2.611112174
22,0.6683650491,0.7279139113,2.611016261
23,0.6682970508,0.7278898556,2.611111039
24,0.6683642429,0.7279136265,2.611017387
25,0.6682978477,0.7278901378,2.61110993
26,0.6683634557,0.7279133483,2.611018486
27,0.6682986257,0.7278904134,2.611108848
28,0.668362687,0.7279130767,2.611019559
29,0.6682993854,0.7278906824,2.611107791
30,0.6683619364,0.7279128115,2.611020607
31,0.6683001272,0.7278909451,2.611106759
32,0.6683612036,0.7279125525,2.61102163
33,0.6683008515,0.7278912016,2.611105751
34,0.668360488,0.7279122996,2.611022629
35,0.6683015587,0.7278914521,2.611104766
36,0.6683597893,0.7279120526,2.611023604
37,0.6683022492,0.7278916966,2.611103805
38,0.668359107,0.7279118115,2.611024557
39,0.6683029235,0.7278919353,2.611102867
40,0.6683584409,0.727911576,2.611025486
41,0.6683035818,0.7278921684,2.61110195
42,0.6683577904,0.7279113461,2.611026394
43,0.6683042247,0.727892396,2.611101056
44,0.6683571553,0.7279111215,2.611027281
45,0.6683048523,0.7278926183,2.611100182
46,0.6683565351,0.7279109023,2.611028146
47,0.6683054652,0.7278928352,2.611099328
48,0.6683559296,0.7279106883,2.611028991
49,0.6683060636,0.7278930471,2.611098495
50,0.6683553383,0.7279104792,2.611029816
51,0.668306648,0.7278932539,2.611097682
52,0.668354761,0.7279102751,2.611030621
53,0.6683072185,0.7278934559,2.611096887
54,0.6683541973,0.7279100758,2.611031408
55,0.6683077756,0.7278936531,2.611096112
56,0.6683536469,0.7279098812,2.611032176
57,0.6683083196,0.7278938457,2.611095354
58,0.6683531094,0.7279096912,2.611032926
59,0.6683088507,0.7278940337,2.611094614
60,0.6683525846,0.7279095056,2.611033658
61,0.6683093693,0.7278942173,2.611093892
62,0.6683520722,0.7279093244,2.611034373
63,0.6683098757,0.7278943965,2.611093187
64,0.6683515719,0.7279091475,2.611035071
65,0.6683103701,0.7278945715,2.611092498
66,0.6683510833,0.7279089748,2.611035752
67,0.6683108529,0.7278947424,2.611091826
68,0.6683506063,0.7279088061,2.611036417
69,0.6683113243,0.7278949092,2.61109117
70,0.6683501405,0.7279086414,2.611037067
71,0.6683117846,0.7278950721,2.611090528
72,0.6683496858,0.7279084806,2.611037701
73,0.6683122341,0.7278952312,2.611089902
74,0.6683492417,0.7279083235,2.611038321
75,0.6683126729,0.7278953865,2.611089291
76,0.6683488081,0.7279081702,2.611038926
77,0.6683131014,0.7278955382,2.611088694
78,0.6683483847,0.7279080205,2.611039516
79,0.6683135198,0.7278956863,2.611088112
80,0.6683479713,0.7279078743,2.611040093
81,0.6683139283,0.7278958308,2.611087542
82,0.6683475676,0.7279077315,2.611040656
83,0.6683143272,0.727895972,2.611086987
84,0.6683471735,0.7279075921,2.611041205
85,0.6683147167,0.7278961098,2.611086444
86,0.6683467886,0.727907456,2.611041742
87,0.668315097,0.7278962444,2.611085914
88,0.6683464128,0.7279073231,2.611042266
89,0.6683154684,0.7278963758,2.611085397
90,0.6683460459,0.7279071934,2.611042778
91,0.668315831,0.7278965042,2.611084892
92,0.6683456877,0.7279070667,2.611043277
93,0.668316185,0.7278966294,2.611084399
94,0.6683453378,0.7279069429,2.611043765
95,0.6683165307,0.7278967518,2.611083917
96,0.6683449963,0.7279068221,2.611044242
97,0.6683168683,0.7278968712,2.611083447
98,0.6683446627,0.7279067042,2.611044707
99,0.6683171978,0.7278969879,2.611082988
100,0.6683443371,0.727906589,2.611045161
101,0.6683175197,0.7278971017,2.611082539
102,0.6683440191,0.7279064765,2.611045604
103,0.6683178339,0.7278972129,2.611082102
104,0.6683437086,0.7279063667,2.611046037
105,0.6683181407,0.7278973215,2.611081674
106,0.6683434054,0.7279062595,2.61104646
107,0.6683184403,0.7278974275,2.611081257
108,0.6683431094,0.7279061548,2.611046873
109,0.6683187328,0.727897531,2.611080849
110,0.6683428203,0.7279060526,2.611047276
111,0.6683190185,0.7278976321,2.611080451
112,0.6683425381,0.7279059527,2.611047669
113,0.6683192974,0.7278977308,2.611080063
114,0.6683422625,0.7279058553,2.611048053
115,0.6683195697,0.7278978271,2.611079683
116,0.6683419935,0.7279057601,2.611048429
117,0.6683198356,0.7278979212,2.611079313
118,0.6683417307,0.7279056672,2.611048795
119,0.6683200952,0.7278980131,2.611078951
120,0.6683414742,0.7279055764,2.611049153
121,0.6683203487,0.7278981028,2.611078598
122,0.6683412237,0.7279054878,2.611049502
123,0.6683205963,0.7278981904,2.611078253
124,0.6683409791,0.7279054013,2.611049843
125,0.668320838,0.7278982759,2.611077916
126,0.6683407403,0.7279053168,2.611050176
127,0.668321074,0.7278983594,2.611077587
128,0.6683405071,0.7279052343,2.611050501
129,0.6683213044,0.727898441,2.611077266
130,0.6683402794,0.7279051538,2.611050818
131,0.6683215294,0.7278985206,2.611076952
132,0.6683400571,0.7279050752,2.611051128
133,0.6683217491,0.7278985983,2.611076646
134,0.66833984,0.7279049984,2.611051431
135,0.6683219636,0.7278986742,2.611076347
136,0.668339628,0.7279049234,2.611051727
137,0.6683221731,0.7278987483,2.611076056
138,0.668339421,0.7279048502,2.611052015
139,0.6683223776,0.7278988207,2.611075771
140,0.6683392189,0.7279047787,2.611052297
141,0.6683225773,0.7278988913,2.611075492
142,0.6683390216,0.7279047089,2.611052572
143,0.6683227723,0.7278989603,2.61107522
144,0.6683388289,0.7279046407,2.611052841
145,0.6683229627,0.7278990277,2.611074955
146,0.6683386408,0.7279045742,2.611053103
147,0.6683231486,0.7278990935,2.611074696
148,0.6683384571,0.7279045092,2.611053359
149,0.6683233301,0.7278991577,2.611074443
150,0.6683382777,0.7279044458,2.611053609
151,0.6683235074,0.7278992204,2.611074196
152,0.6683381026,0.7279043838,2.611053853
153,0.6683236805,0.7278992817,2.611073955
154,0.6683379316,0.7279043233,2.611054092
155,0.6683238494,0.7278993414,2.611073719
156,0.6683377646,0.7279042643,2.611054324
157,0.6683240145,0.7278993998,2.61107349
158,0.6683376015,0.7279042066,2.611054552
159,0.6683241756,0.7278994568,2.611073265
160,0.6683374423,0.7279041503,2.611054774
161,0.6683243329,0.7278995125,2.611073046
162,0.6683372869,0.7279040953,2.61105499
163,0.6683244865,0.7278995668,2.611072832
164,0.6683371351,0.7279040416,2.611055202
165,0.6683246365,0.7278996199,2.611072623
166,0.6683369869,0.7279039892,2.611055409
167,0.6683247829,0.7278996717,2.611072419
168,0.6683368422,0.727903938,2.61105561
169,0.6683249259,0.7278997223,2.611072219
170,0.6683367009,0.727903888,2.611055807
171,0.6683250655,0.7278997717,2.611072025
172,0.6683365629,0.7279038392,2.611056
173,0.6683252019,0.72789982,2.611071835
174,0.6683364282,0.7279037915,2.611056187
175,0.668325335,0.7278998671,2.611071649
176,0.6683362967,0.727903745,2.611056371
177,0.668325465,0.727899913,2.611071468
178,0.6683361682,0.7279036996,2.61105655
179,0.6683255919,0.7278999579,2.611071291
180,0.6683360428,0.7279036552,2.611056725
181,0.6683257158,0.7279000018,2.611071119
182,0.6683359204,0.7279036119,2.611056895
183,0.6683258368,0.7279000446,2.61107095
184,0.6683358008,0.7279035696,2.611057062
185,0.668325955,0.7279000864,2.611070785
186,0.6683356841,0.7279035283,2.611057225
187,0.6683260703,0.7279001272,2.611070624
188,0.6683355701,0.727903488,2.611057384
189,0.668326183,0.7279001671,2.611070467
190,0.6683354588,0.7279034486,2.611057539
191,0.668326293,0.727900206,2.611070314
192,0.6683353501,0.7279034101,2.61105769
193,0.6683264004,0.727900244,2.611070165
194,0.6683352439,0.7279033726,2.611057838
195,0.6683265052,0.7279002811,2.611070018
196,0.6683351403,0.7279033359,2.611057983
197,0.6683266076,0.7279003173,2.611069876
198,0.6683350391,0.7279033002,2.611058124
199,0.6683267076,0.7279003527,2.611069736
200,0.6683349404,0.7279032652,2.611058261
201,0.6683268052,0.7279003872,2.6110696
202,0.6683348439,0.7279032311,2.611058396
203,0.6683269006,0.7279004209,2.611069467
204,0.6683347497,0.7279031978,2.611058527
205,0.6683269936,0.7279004539,2.611069338
206,0.6683346577,0.7279031652,2.611058655
207,0.6683270845,0.727900486,2.611069211
208,0.6683345679,0.7279031335,2.611058781
209,0.6683271733,0.7279005174,2.611069087
210,0.6683344803,0.7279031024,2.611058903
211,0.6683272599,0.7279005481,2.611068967
212,0.6683343946,0.7279030722,2.611059022
213,0.6683273445,0.727900578,2.611068849
214,0.668334311,0.7279030426,2.611059139
215,0.6683274271,0.7279006072,2.611068734
216,0.6683342294,0.7279030137,2.611059252
217,0.6683275078,0.7279006358,2.611068621
218,0.6683341497,0.7279029855,2.611059364
219,0.6683275865,0.7279006636,2.611068511
220,0.6683340719,0.727902958,2.611059472
221,0.6683276634,0.7279006908,2.611068404
222,0.6683339959,0.7279029311,2.611059578
223,0.6683277385,0.7279007174,2.6110683
224,0.6683339217,0.7279029048,2.611059681
225,0.6683278118,0.7279007433,2.611068197
226,0.6683338492,0.7279028792,2.611059782
227,0.6683278834,0.7279007687,2.611068098
228,0.6683337785,0.7279028542,2.611059881
229,0.6683279533,0.7279007934,2.611068
230,0.6683337094,0.7279028298,2.611059977
231,0.6683280216,0.7279008176,2.611067905
232,0.668333642,0.7279028059,2.611060071
233,0.6683280882,0.7279008411,2.611067812
234,0.6683335761,0.7279027826,2.611060163
235,0.6683281533,0.7279008642,2.611067721
236,0.6683335118,0.7279027599,2.611060253
237,0.6683282168,0.7279008866,2.611067633
238,0.668333449,0.7279027376,2.61106034
239,0.6683282789,0.7279009086,2.611067546
240,0.6683333877,0.727902716,2.611060426
241,0.6683283395,0.72790093,2.611067462
242,0.6683333279,0.7279026948,2.611060509
243,0.6683283986,0.7279009509,2.61106738
244,0.6683332694,0.7279026741,2.611060591
245,0.6683284564,0.7279009714,2.611067299
246,0.6683332124,0.7279026539,2.61106067
247,0.6683285128,0.7279009913,2.611067221
248,0.6683331566,0.7279026342,2.611060748
249,0.6683285678,0.7279010108,2.611067144
250,0.6683331022,0.727902615,2.611060824
251,0.6683286216,0.7279010298,2.611067069
252,0.6683330491,0.7279025962,2.611060898
253,0.6683286741,0.7279010484,2.611066996
254,0.6683329972,0.7279025778,2.61106097
255,0.6683287254,0.7279010665,2.611066924
256,0.6683329466,0.7279025599,2.611061041
257,0.6683287754,0.7279010843,2.611066854
258,0.6683328971,0.7279025424,2.61106111
259,0.6683288243,0.7279011015,2.611066786
260,0.6683328488,0.7279025253,2.611061177
261,0.668328872,0.7279011184,2.61106672
262,0.6683328016,0.7279025086,2.611061243
263,0.6683289186,0.7279011349,2.611066655
264,0.6683327556,0.7279024923,2.611061307
265,0.6683289641,0.727901151,2.611066591
266,0.6683327106,0.7279024764,2.611061369
267,0.6683290085,0.7279011667,2.61106653
268,0.6683326667,0.7279024609,2.611061431
269,0.6683290519,0.7279011821,2.611066469
270,0.6683326239,0.7279024457,2.61106149
271,0.6683290943,0.7279011971,2.61106641
272,0.668332582,0.7279024309,2.611061549
273,0.6683291356,0.7279012117,2.611066352
274,0.6683325412,0.7279024165,2.611061606
275,0.668329176,0.727901226,2.611066296
276,0.6683325013,0.7279024024,2.611061661
277,0.6683292154,0.7279012399,2.611066241
278,0.6683324623,0.7279023886,2.611061716
279,0.6683292539,0.7279012535,2.611066188
280,0.6683324243,0.7279023751,2.611061769
281,0.6683292915,0.7279012668,2.611066135
282,0.6683323871,0.727902362,2.61106182
283,0.6683293282,0.7279012798,2.611066084
284,0.6683323508,0.7279023491,2.611061871
285,0.6683293641,0.7279012925,2.611066034
286,0.6683323154,0.7279023366,2.61106192
287,0.6683293991,0.7279013049,2.611065985
288,0.6683322808,0.7279023244,2.611061969
289,0.6683294333,0.727901317,2.611065938
290,0.6683322471,0.7279023124,2.611062016
291,0.6683294666,0.7279013288,2.611065891
292,0.6683322141,0.7279023008,2.611062062
293,0.6683294992,0.7279013403,2.611065846
294,0.6683321819,0.7279022894,2.611062106
295,0.668329531,0.7279013516,2.611065801
296,0.6683321505,0.7279022783,2.61106215
297,0.6683295621,0.7279013626,2.611065758
298,0.6683321198,0.7279022674,2.611062193
299,0.6683295924,0.7279013733,2.611065716
300,0.6683320898,0.7279022568,2.611062235
301,0.668329622,0.7279013838,2.611065675
302,0.6683320606,0.7279022464,2.611062276
303,0.6683296509,0.727901394,2.611065634
304,0.668332032,0.7279022363,2.611062315
305,0.6683296792,0.727901404,2.611065595
306,0.6683320041,0.7279022265,2.611062354
307,0.6683297067,0.7279014137,2.611065556
308,0.6683319768,0.7279022168,2.611062392
309,0.6683297336,0.7279014233,2.611065519
310,0.6683319502,0.7279022074,2.611062429
311,0.6683297599,0.7279014326,2.611065482
312,0.6683319243,0.7279021982,2.611062466
313,0.6683297856,0.7279014416,2.611065447
314,0.6683318989,0.7279021893,2.611062501
315,0.6683298107,0.7279014505,2.611065412
316,0.6683318741,0.7279021805,2.611062535
317,0.6683298351,0.7279014592,2.611065377
318,0.66833185,0.727902172,2.611062569
319,0.668329859,0.7279014676,2.611065344
320,0.6683318264,0.7279021636,2.611062602
321,0.6683298823,0.7279014759,2.611065312
322,0.6683318033,0.7279021554,2.611062634
323,0.6683299051,0.7279014839,2.61106528
324,0.6683317808,0.7279021475,2.611062666
325,0.6683299274,0.7279014918,2.611065249
326,0.6683317588,0.7279021397,2.611062696
327,0.6683299491,0.7279014995,2.611065219
328,0.6683317374,0.7279021321,2.611062726
329,0.6683299703,0.727901507,2.611065189
330,0.6683317164,0.7279021247,2.611062755
331,0.668329991,0.7279015143,2.61106516
332,0.6683316959,0.7279021175,2.611062784
333,0.6683300112,0.7279015214,2.611065132
334,0.668331676,0.7279021104,2.611062812
335,0.6683300309,0.7279015284,2.611065105
336,0.6683316565,0.7279021035,2.611062839
337,0.6683300502,0.7279015352,2.611065078
338,0.6683316374,0.7279020968,2.611062865
339,0.668330069,0.7279015419,2.611065051
340,0.6683316188,0.7279020902,2.611062891
341,0.6683300874,0.7279015484,2.611065026
342,0.6683316007,0.7279020838,2.611062917
343,0.6683301054,0.7279015548,2.611065001
