iteration,mu,alpha,beta
0,0.945,0.4725,1
1,0.5888596844,0.3805137274,1.231979099
2,0.6884741391,0.4017467344,1.135251199
3,0.6385490342,0.3857498125,1.169531826
4,0.6648692889,0.3539386126,1.056830764
5,0.6192956948,0.3430348078,1.072445224
6,0.6569894094,0.3516779685,1.026638963
7,0.614586035,0.3402144111,1.042572817
8,0.6506819761,0.3480900989,0.9993631791
9,0.6109356395,0.3365223365,1.014846082
10,0.6452949042,0.343791108,0.973895848
11,0.6078540277,0.3323685096,0.9885432693
12,0.640434671,0.3391303246,0.9496176947
13,0.6050526434,0.3279810068,0.963256617
14,0.6358723071,0.334300366,0.9261778414
15,0.6023630143,0.3234832641,0.9387520435
16,0.6314771294,0.3294053952,0.9033732049
17,0.5996865594,0.3189403031,0.9148923075
18,0.6271754213,0.324500748,0.8810834019
19,0.5969652026,0.3143852125,0.8915952763
20,0.6229260589,0.3196152445,0.8592356745
21,0.5941645185,0.3098339916,0.868811251
22,0.618706542,0.314763579,0.8377858582
23,0.5912641375,0.3052937743,0.8465105646
24,0.6145051333,0.3099531608,0.8167078936
25,0.5882522741,0.3007673507,0.8246767102
26,0.610316511,0.3051878884,0.7959878875
27,0.5851225766,0.2962556296,0.8033024439
28,0.6061394205,0.3004702345,0.775620594
29,0.5818722777,0.2917589563,0.7823874885
30,0.6019754606,0.2958024014,0.7556071807
31,0.5785010655,0.2872777893,0.7619370966
32,0.5978285132,0.2911869629,0.7359536687
33,0.5750103492,0.282813013,0.7419610741
34,0.5937045387,0.2866272211,0.71666972
35,0.571402728,0.2783660374,0.7224730545
36,0.5896115856,0.2821274053,0.6977675951
37,0.5676815529,0.2739387647,0.7034899157
38,0.5855599318,0.2776927829,0.6792611881
39,0.5638505112,0.2695334663,0.6850312965
40,0.5815623216,0.2733297244,0.6611650892
41,0.5599131879,0.2651525886,0.6671192007
42,0.5776342892,0.269045748,0.6434936546
43,0.5558725704,0.2607984962,0.6497777074
44,0.5737945827,0.264849564,0.6262600717
45,0.5517304687,0.2564731498,0.6330328215
46,0.5700657231,0.2607511328,0.6094754208
47,0.5474868257,0.2521777122,0.6169125153
48,0.5664747516,0.2567617538,0.5931477362
49,0.5431388963,0.2479120674,0.6014470319
50,0.5630542456,0.2528941993,0.577281077
51,0.5386802736,0.243674235,0.5866695392
52,0.5598437133,0.2491629073,0.5618746244
53,0.5340997509,0.2394596512,0.5726172516
54,0.5568915183,0.2455842421,0.5469218422
55,0.5293800271,0.2352602856,0.5593331644
56,0.5542575335,0.2421768196,0.5324097767
57,0.5391716125,0.2365549352,0.5395907556
58,0.5332538155,0.2257886853,0.481370575
59,0.5125450121,0.2175055603,0.4905384506
60,0.5317743171,0.2230860813,0.469609631
61,0.5195968395,0.2183144821,0.475591863
62,0.5178326965,0.2103208387,0.428093162
63,0.50585982,0.2055761667,0.4346288148
64,0.5076760799,0.2032410438,0.413599143
65,0.5001450352,0.2001390759,0.4170901587
66,0.4998158714,0.1973719815,0.4001176746
67,0.4900538503,0.19316677,0.4037181542
68,0.4945499268,0.1945159221,0.398440971
69,0.4804128298,0.1848781018,0.3802941741
70,0.4857260974,0.1866049225,0.3749188503
71,0.4789448146,0.182209538,0.3694541821
72,0.4822487273,0.1832399354,0.3657932406
73,0.4769211494,0.1796690842,0.3606833938
74,0.4792150494,0.1803562275,0.3579579661
75,0.4748878503,0.1773747636,0.3534109115
76,0.4783448524,0.1783773469,0.3491305457
77,0.4757059543,0.177230137,0.3502944905
78,0.4759566926,0.176196522,0.343695671
79,0.4736215356,0.1751837392,0.3447503516
80,0.4739534256,0.1743412118,0.3390436511
81,0.4718333722,0.1734265229,0.3400395937
82,0.4722779902,0.1727628464,0.3350699708
83,0.470308188,0.171919558,0.3360410545
84,0.4705935167,0.1716703226,0.3338531794
85,0.4687972465,0.1708182492,0.3342761823
86,0.4704126818,0.1712696473,0.3321839611
87,0.4691220477,0.170698577,0.3327188416
88,0.4692370497,0.1701266032,0.3292701576
89,0.4680081435,0.1695897563,0.3298236357
90,0.4682553923,0.1691548196,0.3267910274
91,0.4670657413,0.1686423862,0.3273698413
92,0.4672506563,0.1684862774,0.3260227613
93,0.4661286858,0.1679520561,0.3262953525
94,0.4671551476,0.1682406016,0.3249886777
95,0.4663363375,0.1678782033,0.3253356281
96,0.4664593734,0.1675361687,0.323184156
97,0.4656536439,0.1671858184,0.323561144
98,0.4657659297,0.1670622968,0.3226041124
99,0.4649919099,0.1666889889,0.3227728675
100,0.4656911644,0.1668805184,0.321861101
101,0.4651244153,0.1666276167,0.3220926737
102,0.4651962708,0.1663697965,0.3205510064
103,0.4646314955,0.1661229219,0.3208099075
104,0.4647070081,0.1660300228,0.320122964
105,0.4641577249,0.1657633846,0.3202370439
106,0.4646523402,0.1658972266,0.319586654
107,0.464248764,0.1657164544,0.3197492574
108,0.4642990225,0.165527186,0.3186367537
109,0.4638929808,0.1653493797,0.3188220076
110,0.4639482268,0.1652816848,0.3183253325
111,0.4635502839,0.1650882335,0.3184082966
112,0.463909994,0.1651855447,0.3179369026
113,0.4636165655,0.1650540676,0.3180555625
114,0.4636570754,0.1649176239,0.3172486405
115,0.4633596923,0.1647875114,0.3173852829
116,0.4634025836,0.164739276,0.3170242581
117,0.4631098945,0.1645973181,0.3170878658
118,0.4633768048,0.1646701426,0.3167421984
119,0.4631601924,0.1645732997,0.3168312301
120,0.463195425,0.1644762794,0.3162436958
