iteration,mu,alpha,beta
0,1.21,0.605,1
1,0.5901039465,0.3964539454,1.58214146
2,0.8132711945,0.4720981751,1.334555174
3,0.7801796119,0.4691450516,1.368548677
4,0.7915659746,0.4856173843,1.366439443
5,0.7632168993,0.4867765648,1.407361126
6,0.7814632216,0.4973660897,1.395445004
7,0.769958154,0.5015294346,1.421885404
8,0.7848798037,0.5137936806,1.420726007
9,0.7725822903,0.5124161981,1.441040536
10,0.7792255521,0.5205344488,1.447865017
11,0.7687028719,0.5217101132,1.472788693
12,0.7769469372,0.5269808977,1.46986529
13,0.7683934092,0.532296485,1.503648337
14,0.7776611143,0.53743684,1.498256594
15,0.772930638,0.5388279946,1.513364298
16,0.780989345,0.5447387434,1.513098542
17,0.7750279519,0.5437688862,1.523910937
18,0.7786883411,0.5476178509,1.52743926
19,0.7735883875,0.5478840005,1.540313616
20,0.7778344473,0.5505036054,1.538593064
21,0.7736496364,0.5526962477,1.55558718
22,0.7784483617,0.5553005223,1.552466325
23,0.7759969923,0.5558010518,1.559985707
24,0.7781068308,0.5572648272,1.559639206
25,0.7761234022,0.5589736794,1.569999185
26,0.7785143863,0.5603932037,1.568820072
27,0.7773259795,0.5608724986,1.573285181
28,0.7794545182,0.5625436796,1.573566126
29,0.7779181737,0.5623279288,1.576613684
30,0.7798681461,0.5645324588,1.579080056
31,0.7780733129,0.5641229687,1.582138642
32,0.7791679456,0.5650968437,1.582661883
33,0.778397008,0.5650431508,1.584382621
34,0.7794114596,0.5663748957,1.586285667
35,0.7785088068,0.5662097806,1.587967557
36,0.7790724052,0.56678412,1.588479549
37,0.7783024547,0.5668025338,1.590445799
38,0.7789521037,0.5671992465,1.590155172
39,0.7786329166,0.5673467882,1.591435664
40,0.7792151675,0.5678186528,1.591561387
41,0.7787988228,0.5677660153,1.592418236
42,0.7793339499,0.5683925305,1.593174895
43,0.7788475205,0.5682857021,1.594026463
44,0.7791462236,0.5685603726,1.594199701
45,0.7787295985,0.5685395133,1.595165177
46,0.7790767956,0.5687389851,1.594967312
47,0.7789023643,0.5687919208,1.595577215
48,0.7792124978,0.5690219895,1.595573391
49,0.7789875994,0.5689829679,1.596002352
50,0.7791290006,0.5691310927,1.59614476
51,0.778937539,0.5691396479,1.596649513
52,0.7791000121,0.5692406582,1.596582368
53,0.7789415767,0.5693210146,1.597244738
54,0.7791271728,0.5694219589,1.597119792
55,0.7790321438,0.569438627,1.597411955
56,0.779114764,0.5694951298,1.597394939
57,0.7790374407,0.5695567232,1.597793093
58,0.7791315766,0.5696118464,1.597742791
59,0.7790846116,0.5696282124,1.597914395
60,0.7791688617,0.5696923857,1.597918931
61,0.7791080584,0.5696826196,1.59803773
62,0.7791465617,0.5697243045,1.598081078
63,0.7790948923,0.5697280065,1.598222136
64,0.7791389818,0.5697560015,1.598205842
65,0.779096365,0.5697801246,1.598392589
66,0.7791467145,0.5698079533,1.598360143
67,0.7791210724,0.5698133508,1.598442055
68,0.7791435174,0.5698290653,1.598438646
69,0.7791227478,0.5698472588,1.598551182
70,0.7791483061,0.5698625036,1.598538446
71,0.7791356433,0.5698675035,1.598586703
72,0.7791585513,0.5698854118,1.598589471
73,0.7791420935,0.5698829895,1.598622382
74,0.7791630816,0.5699064584,1.598648515
75,0.7791438731,0.5699019809,1.598681413
76,0.7791555992,0.5699123395,1.598686813
77,0.7791473636,0.5699117087,1.598705226
78,0.7791582344,0.5699258043,1.598725245
79,0.7791485927,0.5699239918,1.598743213
80,0.7791546163,0.5699300712,1.598748521
81,0.7791463953,0.5699301982,1.598769432
82,0.7791533385,0.5699344176,1.598766232
83,0.7791499232,0.569935933,1.598779807
84,0.7791561551,0.5699409342,1.598780992
85,0.7791516985,0.5699403412,1.598790116
86,0.779157422,0.5699469515,1.598797946
87,0.7791522175,0.5699457854,1.598807018
88,0.7791554096,0.5699486875,1.598808763
89,0.7791531808,0.5699485578,1.598813884
90,0.7791561489,0.5699525387,1.598819793
91,0.7791535374,0.5699520784,1.598824762
92,0.7791551787,0.5699537869,1.598826382
93,0.7791529552,0.5699538748,1.598832217
94,0.7791548416,0.5699550434,1.598831422
95,0.7791529999,0.5699559566,1.598839064
96,0.7791551558,0.5699571258,1.598837599
97,0.7791540507,0.5699573114,1.598840973
98,0.7791550107,0.5699579646,1.598840764
99,0.7791541106,0.5699586664,1.598845353
100,0.7791552047,0.5699593046,1.598844759
101,0.7791546581,0.5699594893,1.598846739
102,0.7791556373,0.5699602307,1.598846777
103,0.77915493,0.5699601148,1.598848152
104,0.7791553773,0.5699605953,1.598848643
105,0.7791547761,0.5699606344,1.598850272
106,0.7791552886,0.5699609583,1.598850077
