iteration,mu,alpha,beta
0,1.015,0.5075,1
1,0.5800289989,0.3971301629,1.319332018
2,0.726789381,0.4749674696,1.151720545
3,0.6280752233,0.4483349203,1.251742473
4,0.6388069986,0.4742338732,1.236359402
5,0.6086774051,0.4777108617,1.280651272
6,0.6305661676,0.5028449221,1.263715301
7,0.5989170658,0.4982201692,1.324445228
8,0.6315065483,0.5259283569,1.296714813
9,0.6117495789,0.519537666,1.335116222
10,0.6260415593,0.5630891137,1.396026447
11,0.6125476074,0.5574060923,1.428140615
12,0.6293891009,0.5869423613,1.488113235
13,0.61907273,0.5831531295,1.512232811
14,0.6288599155,0.6074624015,1.557419626
15,0.6152390781,0.6022739388,1.592972127
16,0.6238599243,0.6089967646,1.58459515
17,0.6191023938,0.6300653547,1.688382237
18,0.6289902209,0.6369781469,1.674286577
19,0.626607781,0.6388290558,1.689486772
20,0.6314242652,0.6431382809,1.686353366
21,0.6263426309,0.6412600687,1.699865171
22,0.6295133551,0.6437967053,1.696677104
23,0.6284714066,0.6476971064,1.716042311
24,0.6321953995,0.6508240332,1.712940456
25,0.6302084571,0.6499864452,1.717902382
26,0.6321111013,0.6541897945,1.726609225
27,0.6296975534,0.6532581376,1.733007418
28,0.6312043819,0.6544525592,1.731438283
29,0.6306917926,0.6561728227,1.740389857
30,0.6324794199,0.6576546947,1.738785649
31,0.6315203944,0.6572366401,1.741144479
32,0.6324081178,0.6591479063,1.745010688
33,0.6318334019,0.6589172286,1.746507391
34,0.6329610295,0.66155999,1.752290842
35,0.6322048313,0.6611486393,1.75383492
36,0.632489431,0.6615474289,1.754228154
37,0.632107551,0.6614072484,1.755278172
38,0.632347721,0.6616012641,1.755040287
39,0.6322703001,0.6619024589,1.756568555
40,0.6325580294,0.6621451254,1.756324276
41,0.6324045544,0.6620799728,1.756711175
42,0.6325488629,0.6624017011,1.757386904
43,0.6323669368,0.6623315856,1.757874283
44,0.6324806963,0.6624220787,1.757755871
45,0.6324416921,0.6625522258,1.758440224
46,0.6325098596,0.6626086981,1.758378211
47,0.6324702694,0.662803824,1.759324607
48,0.6325545743,0.6628625806,1.759203621
49,0.6325334457,0.6628744995,1.759340446
50,0.6325785033,0.6629133067,1.75930536
51,0.6325546344,0.6629035741,1.759367199
52,0.6326007869,0.6630106734,1.759600336
53,0.6325696706,0.6629936839,1.759663773
54,0.6325812579,0.6630098084,1.759679308
55,0.6325656579,0.6630040106,1.75972198
56,0.632575456,0.663011899,1.759712149
57,0.6325722411,0.6630239144,1.75977373
58,0.6325839976,0.6630337828,1.759763544
59,0.632577718,0.6630310909,1.75977929
60,0.6325835771,0.6630440311,1.759806269
61,0.6325761461,0.6630411332,1.759826052
62,0.632580786,0.6630448103,1.759821163
63,0.6325791694,0.6630499889,1.759848679
64,0.6325819519,0.6630522831,1.759846103
65,0.6325802994,0.6630600513,1.759884119
66,0.6325837438,0.6630624467,1.759879154
67,0.6325828752,0.6630629094,1.759884668
68,0.6325847162,0.6630644858,1.759883198
69,0.6325837391,0.6630640826,1.759885711
70,0.632584676,0.6630662332,1.75989035
71,0.6325835205,0.6630658051,1.759893517
72,0.6325842465,0.6630663902,1.75989279
