iteration,mu,alpha,beta
0,1.135,0.5675,1
1,0.5747144842,0.4146914968,1.465262404
2,0.7030496152,0.4948181918,1.30267717
3,0.5509315515,0.6735423251,1.581214292
4,0.6065967853,0.7206718614,1.537707718
5,0.6269963639,0.7027790956,1.863096736
6,0.6674584447,0.7519652605,1.804405157
7,0.6327605282,0.7854149685,2.002269595
8,0.6633990069,0.8233730394,1.962553968
9,0.6437608812,0.8439813996,2.143017868
10,0.6681307742,0.8759627857,2.107254443
11,0.6503367837,0.8921901624,2.252979243
12,0.6706076396,0.9188291731,2.220248795
13,0.6630684623,0.9238648365,2.278726139
14,0.6766818393,0.9490290246,2.277462622
15,0.6677926432,0.9449600033,2.31671072
16,0.678415524,0.9753030523,2.347417789
17,0.6698334211,0.970033027,2.382424072
18,0.6747451769,0.9821667691,2.3908964
19,0.6689854657,0.9823159162,2.426358003
20,0.6738571986,0.9901683253,2.421447447
21,0.6704754027,0.9969725845,2.463533727
22,0.6748663137,1.003582787,2.457445538
23,0.6716134738,1.007549765,2.490124403
24,0.6755836296,1.013176593,2.483361727
25,0.6740294885,1.014163323,2.496118621
26,0.6768637652,1.019510951,2.495451922
27,0.6750200735,1.018555201,2.503901834
28,0.6771899533,1.024707583,2.509878415
29,0.6754485515,1.023556161,2.517119714
30,0.6764235709,1.025950332,2.518639001
31,0.6752735067,1.025895464,2.525684698
32,0.6762430706,1.0274538,2.524566336
33,0.6755502623,1.02865008,2.532735221
34,0.6764362762,1.029966732,2.53136396
35,0.6760969047,1.030284087,2.53451216
36,0.6767395271,1.031573077,2.534580343
37,0.6763297289,1.031392904,2.53658644
38,0.676825887,1.032907235,2.538293966
39,0.6764399419,1.032674611,2.539985129
40,0.6768810456,1.033837766,2.540919073
41,0.6765187946,1.033575856,2.542368399
42,0.6767165879,1.034030385,2.542572551
43,0.6764765339,1.033982414,2.543935022
44,0.6766752657,1.034288915,2.543659942
45,0.6765271558,1.034474811,2.545189635
46,0.6767094886,1.034736127,2.54487342
47,0.6766373447,1.034779476,2.545467767
48,0.6767689852,1.035027412,2.545428861
49,0.676683346,1.034981305,2.545822524
50,0.6767834988,1.035262887,2.546090049
51,0.6767030981,1.035208577,2.546424484
52,0.6767477918,1.035317612,2.546490735
53,0.6766948859,1.035313669,2.546812522
54,0.6767393926,1.035384922,2.546759101
55,0.6767072973,1.035437342,2.547129626
56,0.6767480992,1.035497651,2.547064608
57,0.67673233,1.035511139,2.547207428
58,0.676761954,1.03556977,2.547207694
59,0.6767429814,1.035560945,2.547299402
60,0.6767657557,1.03562919,2.547373711
61,0.6767479193,1.035618105,2.547451013
62,0.6767580366,1.035644324,2.547470917
63,0.676746384,1.035645119,2.547547129
64,0.6767563625,1.035661732,2.547537182
65,0.6767494342,1.035676153,2.547627114
66,0.6767585701,1.035690108,2.547613991
67,0.6767516974,1.035698036,2.547682803
68,0.6767600874,1.035709961,2.547667901
69,0.6767567437,1.035711729,2.547694697
70,0.6767627952,1.035722959,2.54769236
71,0.6767588408,1.035720745,2.547710277
72,0.6767634293,1.035733393,2.547721724
73,0.6767597196,1.035730827,2.547736973
74,0.6767617691,1.035735736,2.547739716
75,0.6767593236,1.035735453,2.547754272
76,0.6767613703,1.035738691,2.547751691
77,0.676759878,1.03574094,2.547768319
78,0.6767617554,1.035743688,2.547765238
79,0.6767610239,1.03574425,2.547771663
80,0.6767623848,1.035746901,2.547771537
81,0.6767615087,1.035746471,2.547775703
82,0.6767625512,1.035749532,2.547778901
83,0.6767617281,1.035749005,2.54778242
84,0.6767621918,1.035750184,2.547783258
85,0.6767616528,1.035750194,2.547786701
86,0.6767621116,1.035750949,2.547786212
