iteration,mu,alpha,beta
0,1.21,0.605,1
1,0.6055986137,0.3904938029,1.575018303
2,0.8499855117,0.4497571992,1.369135834
3,0.8265846389,0.4390577342,1.417385164
4,0.8605172334,0.4385360937,1.447043136
5,0.8409261907,0.4302983042,1.50581469
6,0.8681816754,0.4346206011,1.505032462
7,0.8617177158,0.4323581327,1.543521568
8,0.8869253754,0.4371409707,1.555615634
9,0.8723435533,0.4351399858,1.577895826
10,0.8850969819,0.4387504362,1.593441775
11,0.8721812107,0.4383865884,1.623547608
12,0.8851942744,0.4417064369,1.624589899
13,0.8745469679,0.4444429898,1.669307031
14,0.8895853454,0.4482890189,1.667039608
15,0.8819999955,0.4495957215,1.687243469
16,0.8963087103,0.4545993191,1.691916193
17,0.885767693,0.4540941533,1.705623122
18,0.8929235201,0.4578206674,1.713907826
19,0.8830155044,0.4585871998,1.733017953
20,0.8915767507,0.4612340271,1.733096086
21,0.8826519958,0.4643894683,1.762342354
22,0.8931484957,0.4672761696,1.760339793
23,0.8873911687,0.4684190321,1.774478385
24,0.8975562147,0.4722075819,1.777230665
25,0.8898224344,0.4718601551,1.787169416
26,0.8949335771,0.4746530116,1.792741112
27,0.8875502641,0.4752073386,1.806555173
28,0.8938392061,0.4771688001,1.806327675
29,0.8904282374,0.4782862585,1.816828994
30,0.8966199231,0.48099063,1.820275562
31,0.8919790591,0.4809647287,1.827211376
32,0.8982870751,0.4851073832,1.837325377
33,0.8922605095,0.4847491698,1.844840461
34,0.8962299779,0.4867865503,1.848499965
35,0.8904174734,0.4870530384,1.858766529
36,0.8953514586,0.4885269702,1.858209013
37,0.892624156,0.4892418912,1.86588788
38,0.8975201192,0.4912354367,1.867899759
39,0.8938163249,0.4911280277,1.873135352
40,0.8963119476,0.4926214435,1.876472537
41,0.8927473533,0.4930004117,1.883886618
42,0.8958287567,0.4940205103,1.884009401
43,0.8924949744,0.4953020378,1.895489139
44,0.8964111687,0.4964142698,1.894737437
45,0.8942104027,0.4968496487,1.900332049
46,0.8961607491,0.4975852051,1.900846247
47,0.8941224774,0.4987549048,1.909796968
48,0.8966062224,0.4995388102,1.909700255
49,0.8952406144,0.4999707394,1.913986343
50,0.8977383154,0.5010528916,1.915333286
51,0.8958633473,0.5010261165,1.918179713
52,0.8984352943,0.5026707822,1.922176633
53,0.8959770248,0.5025038789,1.925270308
54,0.8976069348,0.5033154252,1.92667271
55,0.896407331,0.5033514883,1.928766931
56,0.8981028489,0.5046226495,1.932335879
57,0.8965252374,0.5045615862,1.934559495
58,0.8975929171,0.5051775595,1.935898058
59,0.8960600065,0.5053109171,1.939019986
60,0.8973872247,0.5057394271,1.939012152
61,0.8966590723,0.5059861389,1.941406476
62,0.8980032132,0.5065825164,1.942204867
63,0.8969976159,0.5065738305,1.943778815
64,0.8983881242,0.5074842981,1.946063092
65,0.897065591,0.5073985933,1.947767068
66,0.8979472186,0.5078467038,1.948575098
67,0.8973005893,0.5078701369,1.949734716
68,0.8982216686,0.5085743041,1.951754196
69,0.8973687639,0.5085441814,1.952981507
70,0.8979490239,0.5088847321,1.953741422
71,0.8971187249,0.5089623672,1.955471555
72,0.8978401803,0.5091980203,1.955479756
73,0.8974447328,0.5093365768,1.956811189
74,0.8981782226,0.5096658794,1.957267437
75,0.8976303918,0.5096626822,1.958138334
76,0.8983911194,0.5101664862,1.959421983
77,0.8976693494,0.5101207746,1.960363054
78,0.8981518709,0.510368435,1.96081863
79,0.8977985574,0.5103822665,1.961460694
80,0.8983038395,0.5107720052,1.962589838
81,0.8978370473,0.5107562282,1.963268363
82,0.8981554771,0.5109445483,1.963693728
83,0.8977005405,0.5109883927,1.964651984
84,0.8980965455,0.5111184148,1.964659545
85,0.8978795284,0.511195511,1.96539808
86,0.8982829802,0.5113775319,1.965653929
87,0.8979818628,0.5113760976,1.966136006
88,0.8984008518,0.5116547973,1.966850837
89,0.8980037402,0.511629843,1.967371363
90,0.8982695838,0.5117667872,1.967625271
91,0.8980750533,0.5117745932,1.967980755
92,0.8983537606,0.5119901974,1.968607999
93,0.8980965205,0.5119816117,1.968983465
94,0.8982722143,0.5120857622,1.969219754
95,0.8980213309,0.5121101333,1.969750316
96,0.898239884,0.5121820052,1.969754969
97,0.8981200848,0.5122246865,1.97016406
98,0.898342991,0.5123253572,1.970306081
99,0.8981766513,0.5123245779,1.97057299
100,0.8984082874,0.512478729,1.970969087
101,0.8981888064,0.5124649221,1.971257246
102,0.8983358143,0.5125406669,1.971397869
103,0.8982282493,0.5125449707,1.971594681
104,0.8983824495,0.5126642115,1.971941875
105,0.8982401441,0.5126594335,1.972149747
106,0.8983373753,0.5127170379,1.972280455
107,0.8981985227,0.5127304682,1.972574158
108,0.8983195069,0.5127702373,1.972576622
109,0.8982531575,0.5127938001,1.972803054
110,0.8983766181,0.5128494969,1.97288145
111,0.8982844747,0.5128490212,1.973029247
112,0.8984128011,0.512934277,1.973248128
