iteration,mu,alpha,beta
0,1.07,0.535,1
1,0.5903966312,0.396404747,1.405927651
2,0.70264333,0.4398228351,1.30570389
3,0.6605100982,0.5563861695,1.747739561
4,0.7064276921,0.5793154584,1.710664757
5,0.6864545586,0.6053139246,1.925981688
6,0.7179771976,0.6230881921,1.899167797
7,0.6939284257,0.6525626545,2.058084595
8,0.7194736512,0.6666477626,2.036590894
9,0.7111124652,0.6756580229,2.10559616
10,0.7308978323,0.6900763683,2.102610837
11,0.7194015865,0.6880038169,2.130408353
12,0.7350478583,0.7172145376,2.201143739
13,0.7227034922,0.7140230361,2.227864871
14,0.7306076837,0.7258330483,2.251845323
15,0.7193690622,0.7246135675,2.284056551
16,0.7269626157,0.7296747887,2.280274284
17,0.7216881817,0.7409434298,2.346520146
18,0.729091251,0.7454887735,2.340999344
19,0.7262275102,0.7492164949,2.366914203
20,0.7328470141,0.7543240014,2.366531034
21,0.7290236133,0.7536663033,2.376707445
22,0.7343484155,0.7640207399,2.403626334
23,0.7302631457,0.7629589041,2.413067075
24,0.7329056988,0.7670151304,2.421898397
25,0.7292084242,0.7666406427,2.43310904
26,0.7317401056,0.7683561663,2.431897436
27,0.7299151646,0.7721493276,2.455152757
28,0.7324992707,0.7737270943,2.453127025
29,0.7314484616,0.7749258406,2.462151268
30,0.7338435642,0.776716736,2.461744714
31,0.7324514274,0.7764387834,2.465383624
32,0.7343596515,0.7799268639,2.474267803
33,0.7328716297,0.7795104498,2.477639364
34,0.7338163512,0.7808795581,2.480461971
35,0.7324668912,0.7806932945,2.484387487
36,0.7333859985,0.7812961302,2.483851355
37,0.7326845885,0.7824861132,2.491682436
38,0.7336379169,0.7830502079,2.490848848
39,0.7332329436,0.7834107171,2.493902813
40,0.7341250978,0.7840435662,2.49359603
41,0.7336009536,0.7839205292,2.494895652
42,0.7342972135,0.7850847926,2.497674966
43,0.7337377331,0.7849149425,2.498890471
44,0.7340842228,0.785376075,2.499743534
45,0.7338298198,0.7853296482,2.500435513
46,0.7341855245,0.7860059724,2.502226046
47,0.7339134101,0.7859328391,2.502860695
48,0.7340881434,0.7861967468,2.503432436
49,0.7338419381,0.7861681329,2.504176533
50,0.734010748,0.7862812577,2.504088467
51,0.733884101,0.7865184925,2.505609093
52,0.734060205,0.7866242025,2.505461595
53,0.7339859613,0.7866966232,2.506052119
54,0.7341517908,0.7868164568,2.506004902
55,0.7340547398,0.7867947161,2.506251089
56,0.734185141,0.7870192615,2.506802581
57,0.7340815303,0.7869885404,2.507031543
58,0.7341461683,0.7870771129,2.507202325
59,0.7340991291,0.787069173,2.507333429
60,0.7341657861,0.7871996697,2.507686456
61,0.7341154385,0.7871865879,2.507806086
62,0.7341480714,0.7872373275,2.507919526
63,0.7341025737,0.7872328215,2.508060704
64,0.7341339074,0.7872541583,2.508045877
65,0.7341108159,0.7873009712,2.508339435
66,0.7341435256,0.7873208435,2.508313101
67,0.734129878,0.7873352691,2.508426759
68,0.7341607365,0.7873579506,2.508419696
69,0.7341427404,0.7873541097,2.508466238
70,0.7341671774,0.7873973448,2.508574872
71,0.7341479562,0.7873917806,2.508617978
72,0.7341600367,0.787408779,2.508651911
73,0.7341426014,0.787406069,2.508701577
74,0.7341544462,0.7874137134,2.508694067
75,0.7341451558,0.7874278949,2.50879116
76,0.7341575445,0.7874351148,2.508779799
77,0.734152171,0.7874392997,2.508817798
78,0.734157998,0.787443329,2.508815317
79,0.734153784,0.7874525437,2.508871934
80,0.7341598651,0.7874562824,2.508867237
81,0.7341573567,0.7874591479,2.508889098
82,0.7341630998,0.7874634419,2.508888112
83,0.7341597626,0.7874627663,2.50889691
84,0.7341643431,0.7874710901,2.508918268
85,0.7341607769,0.7874700838,2.508926384
86,0.7341630355,0.7874733464,2.50893311
87,0.7341598037,0.7874728889,2.50894252
88,0.7341620067,0.7874743302,2.508941211
89,0.7341603045,0.7874771301,2.508959913
90,0.7341626079,0.7874784866,2.508957864
91,0.7341616181,0.7874793234,2.508965162
92,0.7341627024,0.7874800848,2.508964753
93,0.7341619337,0.7874818966,2.508975673
94,0.7341630647,0.7874826005,2.508974838
