iteration,mu,alpha,beta
0,0.5488832781,0.4624304499,1.208191409
1,0.5488814414,0.4624298935,1.208195763
2,0.5488833091,0.4624311961,1.208195133
3,0.5488819722,0.4624308794,1.208198758
4,0.548883399,0.4624319483,1.208198657
5,0.548882434,0.4624318073,1.208201724
6,0.5488835308,0.4624326987,1.208202006
7,0.5488828422,0.4624326857,1.208204647
8,0.5488836917,0.4624334416,1.208205202
9,0.548882725,0.4624336007,1.208209823
10,0.5488845362,0.4624348249,1.208209011
11,0.5488832099,0.4624344644,1.208212368
12,0.5488845901,0.4624354615,1.20821208
13,0.5488836285,0.4624352746,1.208214898
14,0.548884686,0.4624360995,1.208214991
15,0.5488839956,0.4624360396,1.208217397
16,0.5488848116,0.4624367334,1.208217765
17,0.5488843227,0.4624367656,1.208219853
18,0.5488855922,0.4624379524,1.208220978
19,0.5488842787,0.4624375559,1.208224099
20,0.5488856155,0.4624384895,1.208223655
21,0.5488846595,0.4624382645,1.208226254
22,0.5488856809,0.4624390309,1.208226188
23,0.548884991,0.4624389315,1.208228388
24,0.5488857762,0.4624395708,1.208228596
25,0.5488852841,0.462439563,1.208230491
26,0.5488858924,0.4624401053,1.208230894
27,0.5488852017,0.462440222,1.208234211
28,0.548886498,0.4624410993,1.208233635
29,0.5488855496,0.4624408428,1.208236042
30,0.5488865375,0.4624415575,1.208235841
31,0.54888585,0.4624414251,1.208237863
32,0.5488866071,0.4624420166,1.208237934
33,0.5488861136,0.462441975,1.20823966
34,0.5488866978,0.4624424727,1.208239928
