iteration,mu,alpha,beta
0,1.02,0.51,1
1,0.6061211497,0.3830412344,1.339990386
2,0.8181970335,0.4178860182,1.245273293
3,0.7090201153,0.3884045848,1.353543939
4,0.7566858363,0.387208907,1.385264592
5,0.7317784997,0.3757390449,1.460360304
6,0.7864630889,0.3804409129,1.47639466
7,0.7391281231,0.3708229943,1.552954692
8,0.774792018,0.3756197896,1.551938876
9,0.7725097277,0.3713454988,1.919925157
10,0.8184325031,0.3794871727,1.901430761
11,0.8050325923,0.3841906576,1.925162599
12,0.8199231175,0.3917049545,1.934097654
13,0.7984542233,0.3949566558,1.964470499
14,0.8247022966,0.403386124,1.967996279
15,0.8068068486,0.4039597364,1.987971285
16,0.8276743589,0.4273970217,2.055067536
17,0.8043932542,0.4267706658,2.079781501
18,0.8195009824,0.437335998,2.112866747
19,0.8060368477,0.437712443,2.131842342
20,0.8237661187,0.4564735523,2.205465583
21,0.8062309875,0.4560635155,2.226980392
22,0.8180570728,0.4649049199,2.259417674
23,0.7978758342,0.4657273241,2.292540534
24,0.8112435953,0.4692087135,2.292863801
25,0.7967761392,0.4808216996,2.379982699
26,0.8127419397,0.4845251221,2.377328307
27,0.8038598708,0.4893530878,2.418406836
28,0.8210965229,0.4945772398,2.422637009
29,0.8099607713,0.4944635408,2.438571012
30,0.8177384739,0.5010589238,2.465065712
31,0.8046604005,0.501868177,2.489763578
32,0.8134767869,0.5043637991,2.490717922
33,0.8035924082,0.5130672149,2.557340184
34,0.8147405215,0.5157533685,2.55553915
35,0.8082599736,0.5192326047,2.58639129
36,0.8145764512,0.5211576533,2.587752004
37,0.8074082891,0.5283124468,2.641887529
38,0.8156254615,0.5303800765,2.640925306
39,0.8107622344,0.5332018126,2.665745809
40,0.8155479957,0.5347100728,2.667007564
41,0.8100517597,0.5404207502,2.710476337
42,0.8164086114,0.5420437108,2.709783684
43,0.8125876075,0.5442640823,2.729588045
44,0.8163642172,0.5454569436,2.73056438
45,0.8119675667,0.5499181316,2.765112441
46,0.817064042,0.5512097486,2.764445516
47,0.8139555537,0.5529172741,2.78014158
48,0.8170280885,0.5538676459,2.780792612
49,0.8133961384,0.5572951542,2.80803439
50,0.8175937408,0.5583347669,2.807302956
51,0.814997385,0.5596230346,2.819684909
52,0.8175558089,0.5603855099,2.820036128
53,0.8144823919,0.5629828601,2.841397566
54,0.8180115186,0.5638282453,2.840583377
55,0.815799513,0.564783333,2.850325506
56,0.8179681816,0.5653995009,2.850427356
57,0.8166433369,0.5663708608,2.858761653
58,0.8193329004,0.5673077408,2.859966198
59,0.8175908738,0.5673119596,2.862992242
60,0.8188885637,0.5685264891,2.868334752
61,0.8167271084,0.5686817743,2.873042884
62,0.8182244734,0.5691311024,2.873259083
63,0.8173150521,0.5698934513,2.879606987
64,0.8191849684,0.5705848777,2.880693598
65,0.8179778399,0.570606703,2.882922557
66,0.819798679,0.5724476881,2.891300124
67,0.8180678957,0.5723591738,2.893752627
68,0.8193239915,0.5732012312,2.896857457
69,0.8182405652,0.5731928276,2.898691919
70,0.8190472185,0.5739083593,2.90178661
71,0.8176954083,0.5739839444,2.904622905
72,0.8186315628,0.5742554206,2.904695945
73,0.818055061,0.5746910855,2.908448786
74,0.8192324207,0.575106663,2.909008152
75,0.8184697248,0.575109679,2.910360595
76,0.819042367,0.5756500019,2.912765255
77,0.8180899023,0.5757193411,2.914870904
78,0.8187517857,0.5759188856,2.914969825
79,0.8183465676,0.5762565434,2.917811677
80,0.8191816513,0.5765643985,2.918290783
81,0.818642056,0.5765728508,2.919290202
82,0.8194591514,0.5773891494,2.923012408
83,0.8186821705,0.5773475685,2.924113478
84,0.8189645873,0.5775341672,2.924797353
85,0.8186182148,0.5776219214,2.925961249
86,0.8191141889,0.5778295457,2.926402699
87,0.8184788714,0.5778640557,2.927738156
88,0.8189194399,0.5779915316,2.927769712
89,0.8186466036,0.5781943385,2.92953338
90,0.8192038502,0.5783896204,2.929788857
91,0.8188425536,0.5783900435,2.930427188
92,0.8191141712,0.5786427454,2.931549095
93,0.8186616546,0.5786735933,2.932541277
94,0.8189762711,0.5787675673,2.932582294
95,0.8187825344,0.5789239775,2.933914458
96,0.8191811305,0.5790688273,2.934129866
97,0.8189232579,0.5790716566,2.93460208
98,0.8191183697,0.5792622208,2.935465836
99,0.818795355,0.5792888193,2.936203832
100,0.8190205098,0.5793582099,2.936246675
101,0.8187449334,0.5795990021,2.938259386
102,0.8190649516,0.5796764831,2.938186068
103,0.8189622422,0.5797197946,2.938641952
104,0.8191133368,0.579798638,2.938875421
105,0.818923241,0.579824576,2.939375366
106,0.8191906591,0.5799165239,2.939486688
107,0.8190170417,0.5799157811,2.939788325
108,0.8191473167,0.5800336064,2.940305883
109,0.818929528,0.58004667,2.940773213
110,0.8190808338,0.5800910579,2.940787722
111,0.8189871333,0.5801629303,2.941409238
112,0.819179165,0.5802311502,2.94150308
113,0.8190547346,0.5802316984,2.941726253
114,0.8191486144,0.5803204809,2.942123936
115,0.818992547,0.580331806,2.942471453
116,0.8191012081,0.5803645989,2.942487669
117,0.8190343042,0.5804198491,2.942956569
118,0.8191723225,0.5804705129,2.943034375
119,0.8190830731,0.5804717139,2.943199652
120,0.8191507888,0.5805386326,2.94350486
121,0.8190388697,0.5805482238,2.943763494
122,0.8191169663,0.5805724755,2.943779478
123,0.819021389,0.580657328,2.944487166
124,0.8191325936,0.5806843806,2.94446241
125,0.8190968752,0.5806996529,2.944622521
126,0.8191494916,0.5807272914,2.944705047
127,0.8190833268,0.5807364898,2.944880404
128,0.8191764748,0.5807686811,2.944920205
129,0.819116012,0.5807684911,2.945025861
130,0.8191614458,0.5808098308,2.945208105
131,0.8190855499,0.5808144984,2.94537191
132,0.8191383078,0.5808300334,2.945377315
133,0.8191056292,0.580855299,2.945595563
134,0.8191726666,0.5808791967,2.945628843
135,0.8191292344,0.5808794221,2.945707055
136,0.8191620377,0.5809105652,2.945846882
137,0.8191075342,0.5809145763,2.945968723
138,0.8191454978,0.5809260614,2.945974557
139,0.8191221185,0.5809454629,2.94613914
140,0.8191703811,0.5809632176,2.946166593
141,0.8191391746,0.5809636529,2.946224534
142,0.8191628696,0.5809871223,2.946331731
143,0.8191237204,0.5809905015,2.946422423
144,0.8191510465,0.5809989996,2.94642809
145,0.819117596,0.5810287721,2.94667639
146,0.8191565321,0.5810382513,2.946667757
147,0.8191440207,0.5810436088,2.946723921
148,0.8191624558,0.5810532993,2.946752886
149,0.8191392744,0.5810565269,2.946814388
150,0.8191719147,0.5810678125,2.946828367
151,0.8191507275,0.581067747,2.94686542
152,0.819166653,0.5810822415,2.946929347
153,0.8191400512,0.5810838783,2.946986793
154,0.8191585452,0.5810893248,2.946988691
155,0.8191470863,0.5810981819,2.947065232
156,0.8191705953,0.5811065614,2.947076896
157,0.8191553637,0.581106639,2.947104327
158,0.8191668695,0.5811175574,2.947153352
159,0.8191477514,0.581118961,2.947196084
160,0.8191610686,0.5811229885,2.947198121
161,0.8191528647,0.5811297875,2.947255832
162,0.8191697997,0.5811360137,2.947265441
163,0.8191588489,0.5811361641,2.947285765
164,0.819167164,0.5811443915,2.947323336
165,0.8191534239,0.5811455727,2.947355144
166,0.8191630146,0.5811485532,2.947357119
167,0.8191512701,0.5811589839,2.947444172
168,0.819164939,0.5811623095,2.947441127
169,0.8191605454,0.5811641856,2.947460819
170,0.8191670184,0.5811675834,2.947470961
171,0.8191588777,0.5811687118,2.94749253
172,0.8191703394,0.5811726702,2.94749741
173,0.8191628989,0.5811726447,2.947510409
174,0.819168491,0.5811777256,2.947532804
175,0.819159148,0.5811782958,2.947552953
176,0.8191656432,0.5811802065,2.947553606
177,0.8191616173,0.5811833084,2.947580438
178,0.8191698747,0.5811862476,2.947584509
179,0.8191645242,0.5811862727,2.947594133
180,0.8191685653,0.5811900998,2.947611304
181,0.8191618489,0.5811905889,2.947626293
182,0.8191665271,0.5811920019,2.947626997
183,0.819163644,0.5811943828,2.947647226
184,0.8191695936,0.5811965667,2.94765058
185,0.819165746,0.5811966178,2.94765771
186,0.8191686669,0.5811995015,2.947670869
187,0.8191638389,0.5811999132,2.947682025
188,0.8191672086,0.5812009589,2.94768271
189,0.8191630805,0.5812046114,2.947713222
190,0.8191678835,0.5812057786,2.947712143
191,0.8191663393,0.5812064352,2.947719047
192,0.8191686138,0.5812076266,2.947722595
193,0.8191657527,0.5812080205,2.947730159
194,0.8191697804,0.5812094092,2.947731859
195,0.8191671655,0.581209399,2.94773642
196,0.8191691303,0.5812111799,2.947744261
197,0.8191658466,0.5812113781,2.94775133
198,0.8191681292,0.5812120486,2.947751552
199,0.8191667139,0.5812131345,2.947760957
200,0.8191696159,0.5812141656,2.947762376
201,0.8191677352,0.5812141734,2.947765753
202,0.8191691552,0.5812155148,2.947771765
203,0.8191667944,0.581215685,2.947777022
204,0.8191684386,0.5812161808,2.947777265
205,0.8191674249,0.5812170143,2.947784355
206,0.819169516,0.5812177804,2.947785524
207,0.8191681635,0.5812177976,2.947788026
208,0.8191691899,0.5812188083,2.947792633
209,0.8191674928,0.5812189517,2.947796546
210,0.8191686772,0.5812193186,2.947796783
211,0.8191672256,0.5812205973,2.947807477
212,0.8191689139,0.5812210071,2.947807094
213,0.8191683709,0.5812212368,2.947809514
214,0.8191691704,0.5812216546,2.947810755
215,0.8191681645,0.581221792,2.947813408
216,0.8191695803,0.5812222792,2.947813999
217,0.819168661,0.5812222752,2.9478156
218,0.8191693516,0.5812228994,2.947818345
219,0.8191681972,0.5812229682,2.947820825
220,0.8191689995,0.5812232035,2.9478209
