iteration,mu,alpha,beta
0,0.97,0.485,1
1,0.5962684632,0.3799028184,1.283351029
2,0.7364630192,0.4047950846,1.194070018
3,0.6697782676,0.3844762183,1.258341338
4,0.7055426286,0.3770651222,1.277807853
5,0.6784885742,0.3677904073,1.311164311
6,0.7151655665,0.3721527631,1.294839108
7,0.6982433761,0.3678835235,1.310887024
8,0.7137160074,0.3632509722,1.330570264
9,0.7076762854,0.3621513321,1.335587504
10,0.7093382584,0.3623014452,1.337946738
11,0.7078646772,0.3620710821,1.340264131
12,0.709808646,0.3624595896,1.340118442
13,0.7080015988,0.3622153217,1.342409605
14,0.7101892497,0.3626774101,1.341887966
15,0.709106827,0.3625359438,1.343065202
16,0.7104602062,0.3635324024,1.34896104
17,0.7097417432,0.3634762611,1.349614984
18,0.7100504763,0.3645721673,1.352081573
19,0.7091910879,0.3644653078,1.353030001
20,0.7096859328,0.3645733286,1.352859527
21,0.709582686,0.3649132916,1.355517619
22,0.7098781764,0.3649897876,1.35538914
23,0.709660006,0.3653399949,1.356710084
24,0.7098507641,0.3653828239,1.356648198
25,0.7098096137,0.3655316562,1.357736579
26,0.7099248296,0.3655619124,1.357689275
27,0.7098428183,0.3657055088,1.358246784
28,0.7099919802,0.3657398221,1.358200819
29,0.709915304,0.3657307098,1.35827949
30,0.7099914831,0.3658111343,1.358634104
31,0.7099421609,0.3658064327,1.358681071
32,0.7099738021,0.3658717789,1.358868899
33,0.7099435069,0.3658683113,1.358900389
34,0.7099734619,0.3659021204,1.359046932
35,0.7099540107,0.3659003204,1.359065831
36,0.7099669094,0.3659270426,1.359145382
37,0.7099549435,0.3659257269,1.35915799
38,0.7099667378,0.3659399067,1.359218584
39,0.7099513975,0.3659385339,1.359233793
40,0.7099597235,0.3659405879,1.359230389
41,0.7099548662,0.365949166,1.359269896
42,0.7099601714,0.3659504056,1.35926798
43,0.7099581925,0.3659550794,1.35929604
44,0.7099614821,0.3659559004,1.359294751
45,0.709959617,0.3659594497,1.359311198
46,0.7099617113,0.3659599474,1.359310472
47,0.709960933,0.3659619226,1.35932202
48,0.709962233,0.3659622511,1.359321534
49,0.7099608013,0.3659651907,1.35933522
50,0.7099624999,0.3659654987,1.359334244
