iteration,mu,alpha,beta
0,1.13,0.565,1
1,0.587294619,0.401175794,1.483251971
2,0.7360727571,0.4636455963,1.334457919
3,0.6892060044,0.4996260066,1.472004772
4,0.7535657248,0.5466115788,1.451624787
5,0.7089862807,0.538179194,1.53194813
6,0.7457609245,0.5948535828,1.598770814
7,0.7122564622,0.5886431829,1.66995072
8,0.7418135546,0.6383616127,1.740423133
9,0.7166456861,0.6342399657,1.801234002
10,0.7395774076,0.6771019546,1.869409735
11,0.7025174049,0.6720829903,1.97180858
12,0.7290042175,0.6919724313,1.951846677
13,0.713222721,0.7091101552,2.061191375
14,0.73038387,0.7234661152,2.051589017
15,0.7202030452,0.7390200558,2.13899497
16,0.7437026058,0.7603989215,2.130222153
17,0.7282519344,0.7561213075,2.16935574
18,0.7423188524,0.7793700716,2.199034169
19,0.7306300444,0.7761685851,2.229768441
20,0.7413633653,0.7943491806,2.254087137
21,0.7325550281,0.7919735757,2.277922441
22,0.7406856667,0.8060570408,2.297428343
23,0.7340713186,0.8043016468,2.315743229
24,0.7402053853,0.8151226142,2.331163438
25,0.7352516395,0.813829198,2.345137802
26,0.7398651983,0.8220921383,2.357194918
27,0.7361623651,0.8211410293,2.367800703
28,0.7396241394,0.8274214466,2.377149808
29,0.7368603024,0.8267230568,2.385166687
30,0.7394531751,0.8314800893,2.392370211
31,0.7373923806,0.8309678098,2.398411835
32,0.739331809,0.8345616501,2.40393559
33,0.7377964024,0.8341861872,2.408478321
34,0.7392455839,0.8368960157,2.412698618
35,0.7381022619,0.8366210058,2.416108538
36,0.7391842935,0.8386613269,2.419324068
37,0.7383332807,0.8384600038,2.421880429
38,0.7391407198,0.8399945798,2.424325274
39,0.7385074715,0.8398472714,2.426239934
40,0.7391097482,0.8410005407,2.428095843
41,0.7386386433,0.8408928043,2.429528883
42,0.7390877472,0.8417589976,2.430936007
43,0.7387373244,0.8416802383,2.432008021
44,0.7390721341,0.8423305288,2.433073885
45,0.7388115088,0.8422729793,2.433875524
46,0.7390610696,0.8427610229,2.43468231
47,0.7388672471,0.8427189912,2.435281598
48,0.7390532426,0.8430851807,2.435891938
49,0.7389091092,0.8430544977,2.436339864
50,0.739047718,0.8433292095,2.436801388
51,0.7389405402,0.8433068226,2.437136133
52,0.7390438288,0.8435128829,2.437485005
53,0.738964134,0.843496558,2.437735143
54,0.7390410995,0.8436511091,2.437998787
55,0.738981842,0.8436392116,2.438185689
56,0.7390391913,0.8437551222,2.438384882
57,0.7389951309,0.8437464567,2.438524528
58,0.7390378629,0.8438333839,2.438674997
59,0.7390051026,0.8438270766,2.438779332
60,0.7390369427,0.843892266,2.438892978
61,0.7390125848,0.8438876783,2.43897093
62,0.7390363092,0.843936565,2.439056753
63,0.7390181988,0.8439332306,2.439114994
64,0.739035876,0.8439698915,2.439179798
65,0.7390224108,0.8439674698,2.439223312
66,0.7390355824,0.8439949623,2.43927224
67,0.7390255711,0.843993205,2.43930475
68,0.7390353855,0.8440138222,2.439341689
69,0.7390279421,0.8440125481,2.439365979
70,0.7390352551,0.8440280094,2.439393863
71,0.739029721,0.8440270866,2.439412012
72,0.7390351702,0.8440386815,2.43943306
73,0.7390310557,0.8440380138,2.43944662
74,0.7390351161,0.8440467093,2.439462506
75,0.739032057,0.8440462266,2.439472639
76,0.7390350827,0.8440527479,2.439484628
77,0.7390328083,0.8440523994,2.439492199
78,0.739035063,0.8440572901,2.439501247
79,0.7390333721,0.8440570388,2.439506905
80,0.7390367322,0.8440643746,2.439520561
81,0.7390337979,0.8440630958,2.439527309
82,0.7390350485,0.8440645617,2.439527787
83,0.7390334914,0.8440643467,2.439533056
84,0.7390346587,0.8440653152,2.439532046
85,0.7390338899,0.844066022,2.439537608
86,0.7390347584,0.8440667449,2.439536866
