iteration,mu,alpha,beta
0,1.075,0.5375,1
1,0.5977086546,0.39248434,1.378236209
2,0.718759148,0.4265837459,1.254816278
3,0.7102953162,0.4198173404,1.265447345
4,0.7185107213,0.4204739048,1.258584437
5,0.7181556564,0.4145381378,1.259494915
6,0.7252733515,0.4147533413,1.251504597
7,0.7213134042,0.4129894053,1.253808318
8,0.724104687,0.4111191762,1.24691583
9,0.7202357959,0.409164924,1.247702549
10,0.7226876053,0.4093950533,1.244387161
11,0.7200166422,0.4055476772,1.236971897
12,0.7225038593,0.4059536459,1.233821188
13,0.7209174885,0.404589898,1.231081306
14,0.7231301257,0.4047429674,1.227449219
15,0.7216129451,0.404147431,1.227887021
16,0.7227525146,0.4028926479,1.220490654
17,0.7211706997,0.4023314148,1.221200557
18,0.7218390193,0.4019251519,1.218274011
19,0.7203528804,0.4012828723,1.218469609
20,0.7212199588,0.4013881152,1.217253954
21,0.7200644095,0.4001547124,1.214405107
22,0.7209743278,0.4003017519,1.213282087
23,0.7204079113,0.3998076263,1.212338022
24,0.7212185035,0.3998648002,1.211038814
25,0.7206667795,0.3996494201,1.21120324
26,0.7210860092,0.3991980238,1.208571828
27,0.7205144532,0.3989960272,1.208827327
28,0.7207538971,0.3988494649,1.207777981
29,0.7202206126,0.3986189336,1.207844837
30,0.7205315557,0.3986561371,1.207409604
31,0.7201162827,0.3982111673,1.206379655
32,0.7204427919,0.398263394,1.205976722
33,0.7202390101,0.3980846643,1.205633064
34,0.7205299614,0.3981043893,1.20516513
35,0.7203318329,0.3980268144,1.205222594
36,0.7204810932,0.3978617501,1.20426954
37,0.720276486,0.3977891528,1.204359348
38,0.72036157,0.3977351117,1.203979123
39,0.7201710677,0.397652106,1.203999983
40,0.720281954,0.3976649759,1.203843551
41,0.7201330722,0.3975032333,1.203465509
42,0.7202495555,0.3975215548,1.203320786
43,0.7201765269,0.3974566054,1.203193952
44,0.7202802875,0.3974631128,1.203025144
45,0.7202095036,0.3974351839,1.203044717
46,0.7202622647,0.3973742915,1.20269767
47,0.7201892625,0.3973482128,1.20272893
48,0.7202193881,0.3973281463,1.202590594
49,0.7201514431,0.3972982212,1.202596685
50,0.7201909042,0.3973026297,1.202540369
51,0.7201375618,0.397243674,1.202400861
52,0.7201790289,0.3972500671,1.202348853
53,0.7201528933,0.3972264213,1.202301825
54,0.7201898086,0.3972285116,1.20224088
55,0.7201645671,0.3972184564,1.202247459
56,0.7201831625,0.3971959266,1.202120823
57,0.7201571473,0.3971865588,1.202131652
58,0.7201677978,0.397179092,1.202081241
59,0.7201435777,0.3971682967,1.202082885
60,0.7201716418,0.3971712989,1.202042307
61,0.7201528319,0.3971644192,1.202049703
62,0.7201680036,0.3971527339,1.201973628
63,0.7201485747,0.3971462007,1.201983597
64,0.7201570247,0.3971425499,1.201952852
65,0.7201390287,0.397135307,1.201957238
66,0.7201496634,0.3971368429,1.201943482
67,0.7201360356,0.3971238543,1.201916279
68,0.720147186,0.3971258306,1.201903345
69,0.7201404344,0.3971205449,1.201894542
70,0.7201504118,0.3971215625,1.201879915
71,0.7201437113,0.39711909,1.20188246
72,0.7201490681,0.3971147445,1.201854708
73,0.7201421494,0.3971124014,1.20185819
74,0.7201451403,0.397111032,1.201846994
75,0.7201387291,0.3971084235,1.201848442
76,0.7201425103,0.3971089554,1.201843493
77,0.7201376345,0.3971042194,1.201833399
78,0.7201416001,0.3971049117,1.201828756
79,0.7201391876,0.3971029881,1.201825469
80,0.7201427339,0.3971033314,1.201820195
81,0.7201403474,0.3971024426,1.201821069
82,0.7201422378,0.397100827,1.201810941
83,0.7201397742,0.3970999866,1.201812156
84,0.7201408326,0.3970994734,1.201808078
85,0.7201385485,0.3970985337,1.201808551
86,0.7201398928,0.3970987175,1.201806771
87,0.7201381481,0.3970969903,1.201803026
88,0.7201395583,0.3970972326,1.201801359
89,0.7201386962,0.3970965323,1.201800132
90,0.7201399566,0.3970966475,1.201798231
91,0.7201391066,0.397096328,1.201798529
92,0.7201397735,0.3970957276,1.201794833
93,0.7201388962,0.3970954261,1.201795256
94,0.7201392707,0.3970952339,1.201793771
95,0.7201384569,0.3970948953,1.201793924
96,0.7201389348,0.3970949588,1.201793283
97,0.7201383105,0.3970943287,1.201791894
98,0.7201388119,0.3970944134,1.201791296
99,0.7201385039,0.3970941585,1.201790838
100,0.7201389518,0.3970941969,1.201790152
101,0.720138649,0.397094082,1.201790254
