iteration,mu,alpha,beta
0,0.915,0.4575,1
1,0.578687151,0.3795415979,1.22931071
2,0.6433678722,0.4083990716,1.159022183
3,0.575101051,0.3949469023,1.223841715
4,0.6295594507,0.4196029435,1.166658545
5,0.5746868613,0.4064052453,1.226765325
6,0.621083229,0.4274435426,1.179270291
7,0.5758398049,0.4152203082,1.233301231
8,0.615615198,0.43322928,1.193205753
9,0.5776452925,0.422229585,1.241007515
10,0.6118565118,0.4377005199,1.206772295
11,0.5796255889,0.4279479455,1.248699513
12,0.6091079477,0.4412759512,1.219246527
13,0.5815505556,0.4326959474,1.255843181
14,0.6069919982,0.4442003808,1.230379215
15,0.583321271,0.436682238,1.262233982
16,0.6052993142,0.4466254196,1.24014804
17,0.5849048745,0.4400510626,1.267830044
18,0.6039085097,0.4486519569,1.248633735
19,0.5862999947,0.4429085034,1.272666209
20,0.6027450312,0.4503522083,1.255958281
21,0.5875190762,0.4453367906,1.276810152
22,0.6017600598,0.4517811674,1.262254526
23,0.5885796447,0.447402186,1.280340281
24,0.6009195581,0.4529826513,1.26765174
25,0.589500162,0.4491594676,1.283334907
26,0.600198455,0.4539926076,1.272269249
27,0.5902981821,0.4506546255,1.285867215
28,0.5995774564,0.4548410365,1.276214102
29,0.5909896334,0.4519266071,1.288003228
30,0.5990412184,0.4555532029,1.279580753
31,0.5915886323,0.4530085424,1.28980127
32,0.5985772472,0.4561504734,1.282451669
33,0.5921075371,0.4539286684,1.291312187
34,0.5981751971,0.4566509435,1.284898363
35,0.5925570968,0.454711067,1.292579906
36,0.5978263982,0.4570699377,1.286982553
37,0.5929466298,0.4553762746,1.293642134
38,0.5975235215,0.4574204231,1.28875732
39,0.5932842015,0.4559417968,1.294531083
40,0.5972603317,0.4577133603,1.290268199
41,0.5935767876,0.4564225482,1.295274169
42,0.5970314977,0.4579580017,1.29155418
43,0.5938304205,0.4568312281,1.295894655
44,0.5968324445,0.4581621485,1.292648591
45,0.5940503171,0.4571786447,1.296412233
46,0.5966592339,0.4583323706,1.293579893
47,0.5942409899,0.4574739922,1.296843536
48,0.5965084678,0.458474195,1.294372361
49,0.594406343,0.4577250891,1.297202591
50,0.5963772086,0.4585922661,1.295046687
51,0.5945497549,0.4579385819,1.297501204
52,0.5962629124,0.458690484,1.295620498
53,0.5946741505,0.4581201191,1.297749306
54,0.596163374,0.45877212,1.296108799
55,0.5947820618,0.458274501,1.297955231
56,0.5960766792,0.4588399164,1.296524364
57,0.5948756821,0.4584058054,1.298125973
58,0.5960011655,0.4588961702,1.296878058
59,0.594956911,0.4585174971,1.298267392
60,0.5959353875,0.4589428038,1.297179127
61,0.5950273942,0.4586125193,1.298384392
62,0.5958780883,0.4589814253,1.29743543
63,0.5950885581,0.4586933719,1.298481077
64,0.5958281742,0.459013379,1.297653653
65,0.5951416386,0.4587621791,1.298560875
66,0.5957846932,0.4590397875,1.29783948
67,0.5951877073,0.4588207451,1.29862665
68,0.5957468164,0.4590615882,1.297997746
69,0.5952276929,0.4588706028,1.298680789
70,0.595713822,0.4590795631,1.29813256
71,0.5952624008,0.4589130546,1.298725284
72,0.5956850812,0.4590943642,1.298247417
73,0.5952925294,0.4589492073,1.298761793
74,0.5956600462,0.4591065346,1.298345288
75,0.5953186844,0.4589800012,1.298791698
76,0.5956382398,0.4591165266,1.298428701
77,0.595341391,0.4590062358,1.298816145
78,0.5956192464,0.4591247166,1.298499804
79,0.5953611048,0.4590285904,1.29883609
80,0.5956027035,0.4591314175,1.298560427
81,0.5953782213,0.4590476427,1.298852324
82,0.5955882956,0.4591368891,1.298612124
83,0.5953930833,0.4590638838,1.298865504
84,0.5955757475,0.4591413473,1.298656218
85,0.5954059883,0.4590777313,1.298876175
86,0.5955648197,0.4591449711,1.298693834
87,0.5954171945,0.4590895404,1.298884786
88,0.5955553032,0.4591479088,1.298725932
89,0.595426926,0.4590996134,1.298891712
90,0.5955470161,0.4591502833,1.298753327
91,0.5954353772,0.4591082072,1.298897258
92,0.5955397998,0.4591521962,1.298776712
93,0.5954427168,0.4591155407,1.298901681
94,0.5955335163,0.4591537315,1.298796679
95,0.5954490912,0.4591218,1.298905188
96,0.5955280451,0.4591549583,1.298813731
97,0.5954546276,0.4591271437,1.298907952
98,0.5955232815,0.459155934,1.298828297
99,0.5954594364,0.4591317066,1.298910115
100,0.595519134,0.4591567054,1.298840742
101,0.5954636132,0.4591356038,1.298911793
102,0.5955155231,0.4591573113,1.298851378
103,0.5954672414,0.4591389331,1.29891308
104,0.5955123795,0.4591577834,1.298860469
105,0.5954703929,0.4591417779,1.298914055
106,0.5955096428,0.4591581477,1.298868241
107,0.5954731306,0.4591442092,1.29891478
108,0.5955072605,0.4591584255,1.298874888
109,0.5954755089,0.4591462877,1.298915308
110,0.5955051866,0.4591586342,1.298880573
111,0.595477575,0.4591480649,1.29891568
112,0.5955033813,0.4591587879,1.298885437
113,0.5954793699,0.4591495848,1.298915931
114,0.5955018099,0.4591588982,1.298889599
115,0.5954809293,0.459150885,1.298916087
116,0.5955004422,0.4591589744,1.298893162
117,0.5954822841,0.4591519976,1.29891617
118,0.5954992517,0.459159024,1.298896212
119,0.5954834612,0.4591529497,1.298916199
120,0.5954982155,0.4591590531,1.298898824
121,0.5954844839,0.4591537648,1.298916186
122,0.5954973136,0.4591590665,1.298901061
123,0.5954853725,0.4591544627,1.298916144
124,0.5954965287,0.4591590682,1.298902978
125,0.5954861446,0.4591550604,1.298916081
126,0.5954958457,0.4591590612,1.298904621
127,0.5954868155,0.4591555724,1.298916004
128,0.5954952512,0.459159048,1.298906028
129,0.5954873985,0.4591560111,1.298915919
130,0.5954947338,0.4591590306,1.298907235
131,0.5954879051,0.459156387,1.298915828
132,0.5954942836,0.4591590103,1.29890827
133,0.5954883452,0.4591567093,1.298915736
134,0.5954938918,0.4591589885,1.298909158
135,0.5954887278,0.4591569857,1.298915645
136,0.5954935508,0.4591589659,1.29890992
137,0.5954890602,0.4591572227,1.298915556
138,0.5954932541,0.4591589432,1.298910573
139,0.5954893491,0.459157426,1.298915471
140,0.595492996,0.4591589208,1.298911134
141,0.5954896001,0.4591576004,1.29891539
142,0.5954927713,0.4591588993,1.298911616
143,0.5954898183,0.4591577501,1.298915313
144,0.5954925759,0.4591588787,1.298912029
145,0.5954900079,0.4591578786,1.298915242
146,0.5954924058,0.4591588593,1.298912384
147,0.5954901727,0.4591579889,1.298915177
148,0.5954922578,0.4591588411,1.29891269
149,0.5954903159,0.4591580837,1.298915116
150,0.5954921291,0.4591588242,1.298912952
151,0.5954904403,0.459158165,1.29891506
152,0.595492017,0.4591588086,1.298913177
153,0.5954905485,0.459158235,1.298915009
154,0.5954919196,0.4591587942,1.298913371
155,0.5954906425,0.4591582951,1.298914963
156,0.5954918348,0.459158781,1.298913537
157,0.5954907243,0.4591583467,1.298914921
158,0.595491761,0.459158769,1.29891368
159,0.5954907953,0.4591583911,1.298914883
160,0.5954916968,0.4591587581,1.298913804
161,0.595490857,0.4591584293,1.298914849
162,0.5954916409,0.4591587483,1.29891391
163,0.5954909107,0.4591584621,1.298914818
164,0.5954915924,0.4591587394,1.298914001
165,0.5954909573,0.4591584904,1.29891479
166,0.5954915501,0.4591587313,1.298914079
167,0.5954909979,0.4591585147,1.298914766
168,0.5954915133,0.4591587241,1.298914147
169,0.5954910331,0.4591585356,1.298914743
170,0.5954914813,0.4591587176,1.298914205
171,0.5954910637,0.4591585536,1.298914724
172,0.5954914535,0.4591587118,1.298914255
173,0.5954910904,0.4591585692,1.298914706
174,0.5954914293,0.4591587066,1.298914299
175,0.5954911135,0.4591585825,1.29891469
176,0.5954914082,0.459158702,1.298914336
177,0.5954911336,0.459158594,1.298914676
178,0.5954913899,0.4591586979,1.298914368
179,0.5954911511,0.4591586039,1.298914664
