iteration,mu,alpha,beta
0,1.145,0.5725,1
1,0.5851844551,0.40293555,1.444601331
2,0.7378825596,0.465395574,1.241627236
3,0.6885302268,0.4660991211,1.245049776
4,0.7015721248,0.4780501865,1.213111459
5,0.6629834974,0.4831944304,1.200804998
6,0.6751252986,0.4909027104,1.179293209
7,0.6702522687,0.4896722695,1.18062088
8,0.6679067705,0.4924873826,1.166233385
9,0.6642647034,0.4906499258,1.168848929
10,0.6649345884,0.4911145832,1.163862666
11,0.6634431501,0.4902605992,1.164175579
12,0.6634736241,0.4899585133,1.157919397
13,0.6621658687,0.4890758412,1.158585847
14,0.6628058091,0.4887250777,1.153605147
15,0.6615533095,0.4878712251,1.154484135
16,0.6619790678,0.4877651887,1.152374975
17,0.660958144,0.4868943642,1.15235405
18,0.6615559223,0.4870710192,1.150915359
19,0.6606584921,0.4860147574,1.149696604
20,0.6612721699,0.4862260037,1.148371241
21,0.6604313147,0.4853025196,1.147584456
22,0.6610562796,0.4855431541,1.146346588
23,0.6606543129,0.4851363674,1.146122832
24,0.6610879825,0.4851982398,1.144841014
25,0.6606844133,0.4848996567,1.145061768
26,0.6609476876,0.4847371592,1.143478801
27,0.6605474904,0.4844561898,1.143759102
28,0.6606919175,0.4844120904,1.143073428
29,0.6603659354,0.4841228997,1.143059431
30,0.6605608327,0.4841770112,1.142591003
31,0.6602734249,0.4838233496,1.142182738
32,0.6604732996,0.4838903799,1.141749041
33,0.6601992274,0.4835832019,1.141481191
34,0.6604033738,0.4836607509,1.141074857
35,0.6602714776,0.483525687,1.140997289
36,0.6604134543,0.4835443397,1.140573604
37,0.6602809713,0.4834457358,1.140644064
38,0.6603669055,0.4833896742,1.140118209
39,0.6602354458,0.4832969469,1.140208589
40,0.6602826198,0.4832813926,1.139980871
41,0.6601753638,0.4831854909,1.139973626
42,0.6602392773,0.4832028157,1.13981871
43,0.6601443854,0.483084923,1.139680169
44,0.6602100544,0.4831066382,1.139536689
45,0.6601194891,0.4830042861,1.139445182
46,0.6601866722,0.4830295787,1.139310714
47,0.6601430637,0.4829845976,1.139283869
48,0.6601897713,0.4829903304,1.139143045
49,0.6601460259,0.482957626,1.139165734
50,0.6601741753,0.4829384072,1.13899029
51,0.6601307682,0.4829076721,1.13901966
52,0.6601462503,0.4829022494,1.138943736
53,0.6601107895,0.4828703457,1.138940586
54,0.6601318449,0.4828759399,1.138889138
55,0.6601003932,0.4828365688,1.138842113
56,0.6601220459,0.4828436422,1.138794485
57,0.6600920339,0.4828094842,1.138763243
58,0.6601142019,0.482817763,1.138718625
59,0.6600997536,0.4828027625,1.138709353
60,0.6601151485,0.4828045279,1.13866246
61,0.6601006771,0.4827936637,1.138669786
62,0.6601099128,0.4827870876,1.138611169
63,0.6600955555,0.482776885,1.138620736
64,0.660100645,0.4827750027,1.138595388
65,0.6600889023,0.4827643774,1.138594107
66,0.6600958492,0.482766188,1.138576997
67,0.6600854113,0.4827530311,1.138561037
68,0.6600925591,0.4827553388,1.138545208
69,0.6600826039,0.4827439326,1.138534547
70,0.660089925,0.4827466454,1.138519729
71,0.6600851346,0.4827416405,1.13851653
72,0.6600902119,0.4827421822,1.138500906
73,0.6600854215,0.4827385711,1.138503271
74,0.660088453,0.4827363232,1.138483677
75,0.6600837014,0.4827329346,1.138486795
76,0.6600853753,0.4827322827,1.138478329
77,0.6600814846,0.4827287426,1.138477826
78,0.6600837778,0.4827293288,1.138472133
79,0.6600803121,0.4827249309,1.138466717
80,0.6600826726,0.4827256841,1.138461454
81,0.6600793693,0.4827218744,1.138457818
82,0.6600817878,0.4827227635,1.138452895
83,0.660080199,0.4827210933,1.138451793
84,0.6600818738,0.4827212585,1.138446586
85,0.6600802878,0.4827200579,1.138447349
86,0.6600812828,0.4827192901,1.138440798
87,0.66007971,0.4827181644,1.138441814
88,0.6600802605,0.482717939,1.138438986
89,0.6600789711,0.4827167592,1.138438793
90,0.6600797282,0.482716949,1.138436898
91,0.6600785773,0.4827154787,1.138435061
92,0.660079357,0.4827157245,1.138433311
93,0.6600782607,0.4827144519,1.138432071
94,0.6600790597,0.4827147433,1.138430435
95,0.6600785327,0.4827141858,1.138430056
96,0.6600790852,0.4827142358,1.13842832
97,0.66007856,0.4827138366,1.138428566
98,0.6600788866,0.4827135745,1.138426376
99,0.6600783659,0.4827132005,1.138426707
100,0.6600787281,0.4827130448,1.138424817
101,0.6600782102,0.4827126905,1.138425217
102,0.6600784059,0.4827126556,1.138424392
103,0.6600779874,0.4827122993,1.138424435
104,0.6600782449,0.4827123794,1.138423853
105,0.660077881,0.4827119543,1.138423431
106,0.660078145,0.4827120498,1.138422887
107,0.6600779702,0.4827118637,1.138422757
