iteration,mu,alpha,beta
0,0.8538727205,0.877679114,4.261755893
1,0.8535679118,0.8776541314,4.262403783
2,0.8537223718,0.877764193,4.262834211
3,0.8535233355,0.8777992229,4.263657477
4,0.8536821276,0.8778705902,4.263774397
5,0.8535616044,0.8779965791,4.265089334
6,0.8537059875,0.8780639472,4.265214911
7,0.8534901651,0.8783134952,4.267756271
8,0.8537797894,0.878409662,4.26770438
9,0.8536580661,0.8784544115,4.268389562
10,0.8538603476,0.8785664711,4.268703147
11,0.8537244013,0.8785723571,4.269124888
12,0.8538739662,0.8787407762,4.270023369
13,0.853750797,0.8787484566,4.270423788
14,0.8538879291,0.8789107281,4.271308775
15,0.8536647624,0.8789292187,4.27207003
16,0.8538392274,0.8789981912,4.272124817
17,0.8537000626,0.8790976414,4.273284608
18,0.8538587894,0.8791624722,4.273350639
19,0.8537335747,0.8792615249,4.27446872
20,0.8538780323,0.8793225425,4.2745445
21,0.8537654296,0.8794209958,4.27562302
22,0.8538969454,0.879478499,4.275707209
23,0.8537957458,0.8795761779,4.276748156
24,0.8539155198,0.8796304383,4.276839552
25,0.8538246308,0.8797271911,4.277844767
26,0.8539337487,0.879778456,4.277942296
27,0.8537706246,0.8799698572,4.279884898
28,0.8539898887,0.8800429242,4.279847476
29,0.8538976312,0.8800773187,4.280370621
30,0.8540510892,0.8801627391,4.280611556
31,0.8539479385,0.8801674038,4.280933218
32,0.8540616071,0.8802960005,4.281620621
33,0.8539679909,0.8803019782,4.281926154
34,0.8540723535,0.8804258797,4.282602731
35,0.8539024446,0.8804401279,4.283183803
36,0.8540353222,0.8804927248,4.283225926
37,0.8539291372,0.8805687012,4.284111679
38,0.8540502289,0.8806181759,4.284162074
39,0.8539544995,0.880693772,4.28501592
40,0.8540648819,0.8807403665,4.285073501
41,0.8539786257,0.8808154397,4.285897057
42,0.8540792744,0.8808593747,4.285960846
43,0.8540016015,0.8809338009,4.286755613
44,0.854093401,0.8809752777,4.286824731
45,0.8540235051,0.8810489493,4.287592103
46,0.8541072576,0.8810881517,4.287665763
47,0.8539815631,0.8812338056,4.289148437
48,0.8541501324,0.8812897918,4.289118096
49,0.8540790268,0.8813158328,4.289517715
50,0.8541971288,0.8813811606,4.289699845
51,0.8541176219,0.8813845217,4.289946017
52,0.8542051037,0.8814826688,4.290468576
53,0.8541328484,0.8814870219,4.290702421
54,0.8542132418,0.8815815705,4.291216564
55,0.8540819262,0.8815920125,4.291661305
56,0.8541845353,0.8816323566,4.291691649
57,0.8541022131,0.8816898842,4.292367683
58,0.8541958361,0.8817278438,4.292404311
59,0.8541214964,0.8817850665,4.293055869
60,0.8542069405,0.8818208235,4.293097968
61,0.8541398457,0.8818776365,4.293726281
62,0.854217844,0.8819113574,4.293773121
63,0.8541573244,0.8819676695,4.294379335
64,0.854228543,0.8819995063,4.294430257
65,0.8541739907,0.8820552382,4.295015437
66,0.8542390347,0.8820853299,4.295069849
67,0.8541898977,0.882140413,4.295634989
68,0.8543087412,0.8821973613,4.295749731
69,0.8542271998,0.8821960739,4.295965362
70,0.85431371,0.8822772119,4.29635806
71,0.8542394971,0.8822770413,4.296562117
72,0.8543189177,0.8823550136,4.296949774
73,0.8542513782,0.8823558333,4.297143082
74,0.854324324,0.8824308128,4.29752534
75,0.8542628617,0.8824325084,4.297708656
76,0.854329893,0.8825046554,4.298085212
77,0.8542739652,0.8825071233,4.298259231
78,0.8543355926,0.8825765863,4.29862983
79,0.8542847052,0.882579733,4.29879519
80,0.854341394,0.8826466501,4.29915962
81,0.8542488028,0.8826541319,4.299474198
82,0.8543211806,0.8826826398,4.299495948
83,0.8542630563,0.8827234105,4.299974488
84,0.8543291726,0.882750248,4.300000553
85,0.8542766133,0.8827907711,4.300461755
86,0.8543370217,0.8828160637,4.300491582
87,0.8542895209,0.8828562695,4.300936309
88,0.854344725,0.882880132,4.300969398
89,0.8543018221,0.8829199599,4.301398453
90,0.8543522806,0.8829424974,4.301434355
91,0.8543135565,0.8829818946,4.301848487
92,0.854359687,0.8830032034,4.301886797
93,0.8543247606,0.8830421241,4.302286704
94,0.8544091281,0.8830824613,4.302367408
95,0.8543512025,0.8830814948,4.30252022
96,0.8544126426,0.8831389181,4.302797511
97,0.8543598736,0.8831387336,4.302942145
98,0.8544163192,0.8831939134,4.303215784
99,0.8543682511,0.8831944233,4.303352817
100,0.8544201307,0.8832474813,4.303622564
101,0.8543763482,0.883248606,4.303752525
102,0.8544240526,0.8832996551,4.304018177
103,0.854384177,0.8833013227,4.304141554
104,0.8544280629,0.8833504675,4.304402939
105,0.8543917493,0.8833526129,4.304520181
106,0.854432142,0.883399951,4.304777158
107,0.8543990757,0.8834025154,4.304888675
108,0.8544734705,0.8834937616,4.305393598
109,0.8544039561,0.8834882161,4.305542831
110,0.8544393363,0.8835136338,4.305642905
111,0.8543936373,0.8835218384,4.305833344
112,0.8544301305,0.8835383005,4.305860563
113,0.8544022069,0.8835674577,4.306165032
114,0.8544355927,0.8835830305,4.306193924
115,0.8544103932,0.8836118164,4.306487956
116,0.854471492,0.8836413096,4.306548571
117,0.8544295795,0.8836407567,4.306660296
118,0.8544741437,0.8836829085,4.30686531
119,0.8544359412,0.8836829119,4.306971101
120,0.8544769063,0.8837234238,4.307173303
121,0.8544420883,0.8837239212,4.307273574
122,0.8544797606,0.8837628811,4.3074728
123,0.8544480302,0.883763816,4.307567932
124,0.8544826896,0.8838013056,4.307764044
125,0.8544537759,0.8838026267,4.307854387
126,0.8544856778,0.8838387219,4.30804727
127,0.8544593336,0.8838403829,4.308133147
128,0.8544887115,0.8838751545,4.308322705
129,0.854440712,0.883879072,4.308486123
130,0.8544782438,0.8838938699,4.308497491
131,0.8544480594,0.8839150649,4.308746193
132,0.8544823901,0.883929004,4.308759733
133,0.8544550525,0.8839500528,4.308999412
134,0.8544864599,0.8839631962,4.309014846
135,0.8544617147,0.8839840651,4.309245946
136,0.8544904521,0.883996471,4.309263027
137,0.8544680673,0.8840171307,4.309485961
138,0.8544943659,0.8840288523,4.309504463
139,0.85447413,0.8840492773,4.309719618
140,0.8544982007,0.8840603634,4.309739339
141,0.854479921,0.8840805315,4.309947076
142,0.8545019563,0.8840910272,4.309967831
143,0.8544689581,0.884130812,4.310369158
144,0.8545134336,0.8841457319,4.310362243
145,0.8544946544,0.8841528993,4.310470077
146,0.8545259366,0.884170453,4.310520215
147,0.854504889,0.8841714697,4.310586412
148,0.8545281513,0.8841979708,4.310728462
149,0.8545089671,0.8841992313,4.310791401
