iteration,mu,alpha,beta
0,1.12,0.56,1
1,0.6117083261,0.3899891908,1.409833085
2,0.7749082734,0.4219617458,1.267158135
3,0.7646487855,0.3972849934,1.290733936
4,0.8133823193,0.390861295,1.263019255
5,0.790686017,0.3801110701,1.277972465
6,0.8265079278,0.3636862171,1.252459237
7,0.8065127725,0.3567859544,1.260111835
8,0.8299368128,0.3468440755,1.22968265
9,0.8132857114,0.3419291856,1.233319264
10,0.8294096739,0.3350083325,1.202500597
11,0.8158616346,0.3312914567,1.203730752
12,0.8271255872,0.3259563061,1.174387995
13,0.8056044397,0.3201541653,1.173784367
14,0.8200127769,0.3208071579,1.160480914
15,0.8077893061,0.3140478469,1.143977319
16,0.8179971059,0.3143124316,1.133277774
17,0.7992280277,0.3032186127,1.10004251
18,0.8158002314,0.3045805961,1.086904463
19,0.8086607829,0.3019337645,1.08097132
20,0.8166786602,0.30136622,1.06790612
21,0.8037411537,0.2980788738,1.065394304
22,0.8117385891,0.2983877377,1.057181853
23,0.7962378393,0.2904405447,1.031442909
24,0.8090906215,0.2915086267,1.02153775
25,0.7980800622,0.2875123615,1.012538973
26,0.8067896179,0.2880727791,1.004995446
27,0.7988998909,0.2846821262,0.9956332976
28,0.8048089363,0.2849123476,0.9897341403
29,0.7933872663,0.2790793912,0.9711043542
30,0.8027189929,0.279833804,0.9640437706
31,0.7947631572,0.2768852463,0.9573902474
32,0.8009911041,0.2772595874,0.9520255972
33,0.7953510406,0.274749831,0.9450620805
34,0.8036840492,0.2750102032,0.9366909576
35,0.797446845,0.2737846033,0.9373755605
36,0.8010870833,0.2726607947,0.9271025953
37,0.7966876238,0.2717046037,0.9270928352
38,0.8013167958,0.269332146,0.9091117371
39,0.7945505587,0.2681137898,0.9104167602
40,0.7987238116,0.2673459006,0.9015627574
41,0.7940061674,0.2664174766,0.9020551012
42,0.7966918351,0.2655407969,0.8943643776
43,0.7901615713,0.2641047646,0.8942570696
44,0.794232814,0.264354744,0.8909172233
45,0.790611583,0.2627632821,0.886685534
46,0.7959506128,0.2629292695,0.8815053379
47,0.7919790984,0.2621521975,0.8819370061
48,0.794225816,0.2614233997,0.8756110248
49,0.7887783786,0.2602279745,0.8755317884
50,0.7921712725,0.2604347935,0.8727785538
51,0.789164922,0.2591101884,0.8692859992
52,0.7935885831,0.2592427444,0.8650185834
53,0.7903017596,0.2585986577,0.8653644804
54,0.7921397173,0.2579837241,0.8601459371
55,0.7876645274,0.2569956851,0.8600458325
56,0.7904445563,0.2571598621,0.8577885479
57,0.7879775039,0.2560577461,0.8548680435
58,0.79158429,0.256154431,0.851364245
59,0.788901782,0.2556246233,0.8516203367
