iteration,mu,alpha,beta
0,1.15,0.575,1
1,0.5791496336,0.409480578,1.457426252
2,0.7252577315,0.4830331067,1.24091616
3,0.6655800727,0.4945519442,1.255041841
4,0.6767217372,0.5131430597,1.225466464
5,0.6320900001,0.5322987167,1.249384189
6,0.6471378387,0.5458839024,1.2284985
7,0.637913766,0.5456397458,1.252566462
8,0.6443149543,0.5525347919,1.246137359
9,0.6405424948,0.5543088388,1.261310688
10,0.646390681,0.5621149294,1.259633422
11,0.6419950873,0.5604978614,1.271086173
12,0.6448636829,0.5654031778,1.273520123
13,0.6410288778,0.5650741628,1.28694133
14,0.6444096768,0.5685601838,1.284060335
15,0.642848392,0.5694044183,1.292510476
16,0.646003882,0.5734079955,1.292082881
17,0.6438467432,0.5725914398,1.298131889
18,0.6453897799,0.575122462,1.299689074
19,0.6435310677,0.5750035773,1.306753325
20,0.6452493051,0.5767947214,1.305393689
21,0.6444992268,0.5772661868,1.309866873
22,0.6461127922,0.57933696,1.309794625
23,0.6450367363,0.5789433882,1.312923021
24,0.6466159548,0.5815747404,1.314740166
25,0.6453012453,0.5808910648,1.317950231
26,0.6461810935,0.5820589937,1.318041664
27,0.6456064475,0.5818686008,1.319788568
28,0.6464715956,0.5833686985,1.320986514
29,0.64576906,0.583017514,1.322754396
30,0.6462457306,0.5836747588,1.32288256
31,0.6459406712,0.5835863832,1.323854041
32,0.6464123621,0.5844408683,1.324627437
33,0.6460387643,0.5842629673,1.325598125
34,0.646296329,0.5846326645,1.325713979
35,0.6461350292,0.584593717,1.326253599
36,0.6463918178,0.5850805814,1.32674494
37,0.6461937306,0.584991633,1.327277503
38,0.6463327766,0.585199751,1.327367354
39,0.6461626779,0.5851680523,1.327967145
40,0.6463176025,0.5853226968,1.327821374
41,0.6462477976,0.5853483386,1.328190606
42,0.6463926117,0.5855222004,1.328147616
43,0.6462942558,0.5854796463,1.328417421
44,0.6463640356,0.585586611,1.328470553
45,0.6462798563,0.585573747,1.328776595
46,0.6463571898,0.5856520309,1.328707237
47,0.6463228452,0.5856671974,1.328897167
48,0.6463952918,0.5857558753,1.32888107
49,0.6463464873,0.585735614,1.329017748
50,0.64638151,0.5857906028,1.329048595
51,0.6463398739,0.5857857323,1.329204795
52,0.6463784728,0.585825371,1.329171966
53,0.6463615914,0.5858341823,1.329269689
54,0.6463978324,0.58587943,1.329264466
55,0.6463736251,0.5858698326,1.329333723
56,0.646391206,0.5858981152,1.329351381
57,0.6463706214,0.5858964965,1.329431142
58,0.6463898873,0.5859165763,1.329415693
59,0.6463815971,0.5859216249,1.329465996
60,0.646399728,0.5859447254,1.329464863
61,0.6463877246,0.5859402054,1.329499972
62,0.6463965524,0.5859547605,1.329509969
63,0.64638638,0.5859543779,1.329550721
64,0.646395997,0.5859645554,1.329543501
65,0.6463878623,0.5859702773,1.329595316
66,0.6463989681,0.5859806478,1.329582568
67,0.6463936374,0.585980889,1.329605334
68,0.6463987784,0.5859864909,1.329601988
69,0.6463945778,0.5859902639,1.329631356
70,0.6464005004,0.5859959118,1.329624932
71,0.6463977115,0.5859963006,1.329637681
72,0.6464004614,0.585999391,1.329636191
73,0.6463983006,0.5860018252,1.329652872
74,0.6464014603,0.586004907,1.329649663
75,0.6464000039,0.5860052662,1.329656819
76,0.6464029477,0.5860086839,1.329655573
77,0.6464009226,0.5860077476,1.329660944
78,0.6464023324,0.5860098188,1.329661733
79,0.6464005919,0.5860094499,1.329667738
80,0.6464021679,0.5860110071,1.329666202
81,0.6464014507,0.5860112306,1.329669875
82,0.6464029218,0.5860129704,1.329669354
83,0.6464019171,0.5860125219,1.329672069
84,0.6464026239,0.5860135848,1.329672543
85,0.6464017626,0.5860134298,1.329675603
86,0.6464025488,0.5860142171,1.32967487
87,0.6464021958,0.5860143518,1.329676756
88,0.6464029312,0.5860152381,1.329676549
89,0.6464024327,0.586015024,1.329677922
90,0.6464027872,0.5860155699,1.329678201
91,0.6464023611,0.5860155077,1.329679761
92,0.6464027534,0.586015906,1.329679413
