iteration,mu,alpha,beta
0,1.02,0.51,1
1,0.6001650137,0.3859812631,1.339643805
2,0.6928360096,0.4076409041,1.273516004
3,0.7975662398,0.3698899563,1.579154655
4,0.753702753,0.372396395,1.586512867
5,0.7732703124,0.3788598307,1.566559858
6,0.7356832261,0.4013160078,1.539750924
7,0.7504255792,0.405350557,1.529739523
8,0.7431137183,0.409200584,1.538920234
9,0.7514547834,0.4127217415,1.535794608
10,0.7459554737,0.4125877369,1.541476037
11,0.7485859238,0.419876829,1.552864696
12,0.744646326,0.4196417506,1.557705694
13,0.7477509815,0.4242639176,1.570035852
14,0.7448651752,0.424083149,1.573756874
15,0.7473130896,0.4274905974,1.583748355
16,0.7451898639,0.4273630433,1.586557568
17,0.7488631418,0.4325311621,1.602113045
18,0.7454977978,0.4320276425,1.605378911
19,0.7461796973,0.4324606854,1.606120797
20,0.7454362499,0.4325983318,1.607903147
21,0.7463832555,0.433052024,1.60830001
22,0.7453163168,0.4330962018,1.610205854
23,0.7466406747,0.4335956708,1.610184865
24,0.7451180083,0.4335232926,1.612332162
25,0.7460475126,0.4338128423,1.612057192
26,0.7454406854,0.4345264439,1.616054318
27,0.7461195395,0.4347409828,1.615864658
28,0.7456770709,0.4352845174,1.61887673
29,0.7461744318,0.4354436558,1.618745571
30,0.7458514617,0.4358564517,1.621015529
31,0.7462166625,0.4359746266,1.620924615
32,0.7459804626,0.4362877244,1.622634514
33,0.746249059,0.4363755559,1.622571429
34,0.7460760438,0.4366128289,1.623858919
35,0.7464716673,0.4367434831,1.623771382
36,0.7462420449,0.4367230623,1.624057397
37,0.7464389531,0.4369551584,1.624723269
38,0.7462693544,0.4369404504,1.624936284
39,0.746415181,0.4371149601,1.625440893
40,0.7462899197,0.4371043807,1.625599519
41,0.7463979055,0.4372355809,1.625981741
42,0.7463053927,0.4372279814,1.626099857
43,0.7463853541,0.4373266138,1.626389275
44,0.746317029,0.4373211625,1.626477225
45,0.7463762381,0.4373953082,1.626696308
46,0.7463257772,0.4373914039,1.626761797
47,0.7463696199,0.4374471408,1.6269276
48,0.7463323526,0.437444349,1.626976365
49,0.7463648173,0.4374862475,1.627101822
50,0.7463372941,0.4374842548,1.627138135
51,0.7463613342,0.4375157508,1.627233047
52,0.7463410074,0.4375143312,1.62726009
53,0.7463588095,0.437538008,1.627331883
54,0.7463437975,0.4375369988,1.627352024
55,0.7463569807,0.437554798,1.627406323
56,0.7463458939,0.4375540822,1.627421325
57,0.746355657,0.4375674632,1.627462388
58,0.7463474691,0.4375669569,1.627473562
59,0.7463619301,0.4375870767,1.627535663
60,0.7463489322,0.437585105,1.627548431
61,0.74635154,0.4375867753,1.627551296
62,0.746348695,0.4375873042,1.627558179
63,0.7463523262,0.4375890504,1.627559701
64,0.7463482347,0.4375892142,1.62756706
65,0.746353323,0.4375911358,1.627566956
66,0.7463474718,0.4375908461,1.627575249
67,0.7463510514,0.4375919613,1.627574169
68,0.7463486924,0.4375946716,1.627589547
69,0.7463513373,0.4375955017,1.627588774
70,0.7463495996,0.4375975523,1.627600333
71,0.746351554,0.4375981702,1.627599782
72,0.746350274,0.4375997215,1.627608469
73,0.7463517181,0.4376001815,1.627608076
74,0.7463507755,0.437601355,1.627614607
75,0.7463518425,0.4376016975,1.627614327
76,0.7463511483,0.4376025851,1.627619237
77,0.7463519368,0.4376028401,1.627619038
78,0.7463514255,0.4376035114,1.627622729
79,0.7463520082,0.4376037013,1.627622588
