iteration,mu,alpha,beta
0,1.01,0.505,1
1,0.6054132845,0.3841276454,1.309998897
2,0.6953326909,0.3982254996,1.246298862
3,0.8261256323,0.3010750725,1.420336643
4,0.7911790969,0.300883523,1.422252339
5,0.7976939482,0.312344565,1.370055948
6,0.7599268202,0.3123259094,1.370133467
7,0.7777885185,0.315950546,1.35318116
8,0.746691968,0.3246005143,1.31176388
9,0.7606609899,0.3267738788,1.30114878
10,0.7568234916,0.3268999098,1.297841121
11,0.7589551271,0.3276303309,1.291970702
12,0.7543895643,0.3273440063,1.290347677
13,0.7581258684,0.3280414742,1.284649049
14,0.7551967824,0.327709239,1.284644198
15,0.7550829773,0.3280061842,1.272507325
16,0.7530287646,0.3276404556,1.272750424
17,0.7538044334,0.3270258958,1.265414904
18,0.7523432307,0.3267256614,1.265593438
19,0.7530724516,0.3260192532,1.260271318
20,0.7509897067,0.3255574321,1.260443495
21,0.7521636079,0.3256306351,1.259322815
22,0.7510995243,0.3248106328,1.256249313
23,0.7519197239,0.3248506019,1.255418581
24,0.7504082067,0.3235305816,1.250374454
25,0.7516452664,0.3236514664,1.249449807
26,0.7511502956,0.3234013739,1.248779774
27,0.7518856662,0.323417258,1.247942166
28,0.7509723523,0.323213577,1.24803192
29,0.7514901679,0.323245354,1.247548056
30,0.7510339056,0.3228836116,1.246248337
31,0.7513939085,0.3229011944,1.245888667
32,0.7507394362,0.322325463,1.243725729
33,0.7512803851,0.3223784313,1.24332341
34,0.7510636912,0.3222700448,1.243033597
35,0.7513852916,0.3222773058,1.242669422
36,0.750986074,0.3221886555,1.24270963
37,0.7512123703,0.3222026355,1.242499233
38,0.7510132886,0.3220456349,1.24193617
39,0.7511704245,0.3220533475,1.241779859
40,0.7508854567,0.3218030419,1.240842086
41,0.7511213161,0.3218261252,1.240667082
42,0.7510268823,0.3217789482,1.240541367
43,0.7511671233,0.3217821345,1.240382979
44,0.7509931257,0.3217435304,1.240400666
45,0.7510917669,0.3217496265,1.240309148
46,0.7510051101,0.3216812905,1.240064535
47,0.7510735641,0.3216846499,1.239996545
48,0.7509495632,0.3215756798,1.239588827
49,0.751052261,0.3215857256,1.239512683
50,0.7510111434,0.3215651862,1.239457984
51,0.7510722095,0.3215665714,1.239389056
52,0.7509964556,0.3215497653,1.239396752
53,0.7510394009,0.3215524169,1.239356928
54,0.7510016866,0.3215226609,1.239250458
55,0.7510314817,0.3215241205,1.239220871
56,0.7509775238,0.3214766635,1.239043359
57,0.7510222149,0.3214810325,1.239010225
58,0.7510043202,0.321472088,1.238986398
59,0.7510308945,0.3214726874,1.238956395
60,0.7509979291,0.3214653714,1.238959729
61,0.7510166165,0.3214665234,1.238942397
62,0.7510002051,0.3214535633,1.238896019
63,0.7510131688,0.3214541968,1.238883141
64,0.75098969,0.3214335253,1.23880581
65,0.7510091335,0.3214354249,1.238791392
66,0.7510013471,0.3214315294,1.238781007
67,0.7510129084,0.3214317882,1.238767946
68,0.7509985661,0.3214286036,1.238769388
69,0.751006696,0.3214291038,1.238761843
70,0.7509995549,0.3214234584,1.238741634
71,0.7510051944,0.3214237332,1.238736029
72,0.7509949781,0.3214147284,1.238702332
73,0.7510034363,0.3214155542,1.238696058
74,0.7510000486,0.3214138576,1.23869153
75,0.7510050778,0.3214139692,1.238685844
76,0.7509988384,0.321412583,1.238686467
77,0.751002375,0.3214128001,1.238683183
78,0.7509992678,0.3214103409,1.238674376
79,0.7510017209,0.3214104601,1.238671936
80,0.7509972755,0.3214065373,1.238657251
81,0.7510009548,0.3214068963,1.238654521
82,0.7509994809,0.3214061573,1.238652547
83,0.7510016685,0.3214062055,1.238650071
84,0.7509989543,0.3214056021,1.23865034
85,0.7510004927,0.3214056963,1.238648911
86,0.7509991407,0.3214046251,1.238645072
87,0.7510002078,0.3214046767,1.23864401
88,0.7509982735,0.3214029678,1.23863761
89,0.7509998739,0.3214031239,1.238636422
90,0.7509992327,0.321402802,1.238635561
91,0.7510001842,0.3214028228,1.238634484
92,0.7509990035,0.3214025601,1.2386346
93,0.7509996726,0.321402601,1.238633978
94,0.7509990844,0.3214021343,1.238632305
95,0.7509995485,0.3214021567,1.238631842
96,0.7509987069,0.3214014123,1.238629053
97,0.750999403,0.3214014801,1.238628536
