iteration,mu,alpha,beta
0,1.385,0.6925,1
1,0.5720919983,0.3782319813,1.860737721
2,0.9945649928,0.5000431885,1.399175355
3,0.8800848288,0.4818314667,1.469244298
4,0.9190360418,0.5012224663,1.42369425
5,0.8919025256,0.5012332641,1.436208908
6,0.8990107997,0.5165481768,1.414735976
7,0.8784561485,0.514672885,1.429853299
8,0.8834762081,0.5202414645,1.423080655
9,0.8722075388,0.5233016755,1.431563013
10,0.877540265,0.5275431405,1.42719164
11,0.8697409249,0.5291252614,1.437188023
12,0.8749212112,0.5325383872,1.434178763
13,0.8691252936,0.5334071231,1.444346216
14,0.873932894,0.5362670061,1.442165616
15,0.869367285,0.5368057676,1.451900769
16,0.8737225517,0.5392660661,1.450263666
17,0.8699754581,0.5396598989,1.459320881
18,0.8738700346,0.5418105333,1.458066208
19,0.8707132931,0.5421454009,1.466370574
20,0.8741715682,0.5440429094,1.465400867
21,0.8714703058,0.5443565976,1.472956812
22,0.8745296185,0.5460396705,1.472208381
23,0.8721972759,0.5463471347,1.479055211
24,0.8748982817,0.5478444985,1.478483217
25,0.872874329,0.5481502466,1.4846737
26,0.8752565772,0.5494846848,1.484244545
27,0.8734953947,0.5497887252,1.489834774
28,0.875595487,0.5509791668,1.489522106
29,0.8740607062,0.5512798071,1.49456686
30,0.8759116949,0.5523424517,1.494349378
31,0.8745732136,0.5526375733,1.49890014
32,0.8762045718,0.5535865316,1.498760307
33,0.8750368898,0.5538741364,1.502864555
34,0.876474726,0.554721826,1.502787786
35,0.8754559439,0.5550002414,1.506488875
36,0.8767233084,0.5557576524,1.50646298
37,0.8758344713,0.5560255816,1.509800287
38,0.8769516791,0.5567024718,1.509815058
39,0.8761763076,0.5569589763,1.512824248
40,0.8771612487,0.5575640253,1.512871142
41,0.8764849797,0.5578084822,1.515584457
42,0.8773534037,0.5583494183,1.515656337
43,0.8767637008,0.5585814713,1.518102898
44,0.8775294713,0.55906518,1.518193816
45,0.877015384,0.559284692,1.520399909
46,0.8776907054,0.5597173102,1.520504927
47,0.8767948515,0.5601314074,1.524486205
48,0.8782097726,0.560801863,1.523721077
49,0.877633954,0.5607513925,1.524959361
50,0.8783036626,0.5612960893,1.525544708
51,0.877798317,0.5612567999,1.526653173
52,0.8783906315,0.5617462865,1.5272034
53,0.877947217,0.5617163852,1.528195733
54,0.8784710776,0.5621563199,1.528711767
55,0.8780820788,0.5621342623,1.529600224
56,0.8785454078,0.5625297157,1.530083199
57,0.8782042121,0.5625141767,1.530878748
58,0.878614023,0.5628696956,1.531329944
59,0.8783148127,0.5628595414,1.532042396
60,0.8786773102,0.5631792043,1.532463191
61,0.8784149678,0.5631734678,1.533101319
62,0.878735639,0.5634609335,1.533493154
63,0.8782757499,0.5634566505,1.534636666
64,0.8787892803,0.5637172789,1.534429314
65,0.8783865211,0.5637189206,1.535453489
66,0.8788386603,0.5639505832,1.535279932
67,0.8784859732,0.5639569205,1.536197444
68,0.878884096,0.5641628847,1.53605278
69,0.8785752907,0.5641728891,1.53687493
70,0.8789258798,0.5643560491,1.536754929
71,0.8786555286,0.5643688624,1.537491799
72,0.8789642837,0.5645317821,1.537392809
73,0.878727628,0.5645466897,1.538053398
74,0.8789995618,0.5646916407,1.537972275
75,0.87879243,0.5647080506,1.538564615
76,0.8790319516,0.5648370461,1.538498651
77,0.8788506867,0.5648544699,1.539029915
78,0.8790616748,0.5649692941,1.538976783
79,0.878903071,0.5649873316,1.539453377
80,0.8790889381,0.5650895664,1.539411075
81,0.8789501852,0.5651078916,1.539838723
82,0.8791139341,0.5651989398,1.539805535
83,0.8789925688,0.5652172898,1.54018935
84,0.8791368419,0.5652983956,1.540163806
85,0.8790307049,0.5653165607,1.54050836
86,0.8791578278,0.5653888278,1.5404892
87,0.8790650264,0.5654066427,1.540798578
88,0.8791770458,0.5654710504,1.540784728
89,0.8790959212,0.5654883874,1.541062584
90,0.8791946388,0.5655458049,1.541053126
91,0.8791237371,0.5655625675,1.541302727
92,0.8792107389,0.5656137665,1.54129688
93,0.879148786,0.565629884,1.54152115
94,0.8792254682,0.5656755495,1.541518251
95,0.8791713477,0.565690973,1.541719805
96,0.8792389394,0.5657317135,1.541719291
97,0.8791916731,0.5657464114,1.541900469
98,0.8792512567,0.5657827674,1.541901866
99,0.8792099873,0.5657967228,1.542064764
100,0.8792625157,0.5658291745,1.542067671
101,0.8792264925,0.5658423821,1.542214164
102,0.8792728049,0.5658713562,1.542218244
103,0.8792413702,0.5658838202,1.542350014
104,0.8792822055,0.5659096962,1.542354985
105,0.8792547834,0.5659214281,1.542473536
106,0.8792907923,0.5659445432,1.542479164
107,0.8792429649,0.5659665779,1.542692532
108,0.8793184326,0.5660023774,1.54265137
109,0.8792876865,0.5659996207,1.542717671
110,0.8793233782,0.5660286217,1.542748748
111,0.8792964177,0.5660264669,1.542807987
112,0.8793279511,0.5660524913,1.542837127
113,0.8793043126,0.5660508411,1.54289007
114,0.8793321756,0.5660741999,1.542917342
115,0.8793114521,0.5660729711,1.54296467
116,0.8793360751,0.5660939423,1.542990147
117,0.8793179092,0.5660930637,1.543032467
118,0.8793396719,0.5661118959,1.543056229
119,0.8793237497,0.5661113067,1.54309408
120,0.879342987,0.5661282221,1.543116209
121,0.8793290332,0.5661278705,1.543150071
122,0.8793460405,0.5661430677,1.543170651
123,0.8793338133,0.5661429099,1.543200953
124,0.8793638895,0.5661702234,1.543239183
125,0.8793349442,0.5661633922,1.543283874
126,0.8793498401,0.5661722538,1.543283266
127,0.8793393167,0.5661752252,1.543322361
128,0.8793524468,0.5661831303,1.543322218
129,0.8793432554,0.5661859619,1.543357355
130,0.8793548297,0.5661930156,1.543357586
131,0.8793468039,0.5661957043,1.543389173
132,0.8793570077,0.5662019999,1.5433897
133,0.8793500016,0.5662045447,1.543418101
134,0.8793589978,0.5662101652,1.543418859
135,0.8793528837,0.5662125669,1.543444402
136,0.8793608159,0.5662175859,1.543445335
137,0.8793554818,0.5662198467,1.543468313
138,0.8793624764,0.5662243298,1.543469376
139,0.8793578244,0.566226453,1.543490051
140,0.8793701612,0.566234464,1.54349236
141,0.8793599369,0.5662324484,1.543509812
142,0.8793708175,0.5662396078,1.543512242
143,0.8793618423,0.5662378895,1.543527776
144,0.8793714395,0.5662442895,1.543530276
145,0.8793635613,0.5662428276,1.543544105
146,0.8793720271,0.5662485503,1.543546634
147,0.8793651123,0.5662473093,1.543558949
148,0.8793725809,0.5662524278,1.543561472
149,0.879366512,0.566251377,1.543572442
150,0.8793731014,0.5662559562,1.543574933
151,0.8793677753,0.566255069,1.543584706
152,0.8793735897,0.5662591667,1.543587144
153,0.8793689158,0.56625842,1.543595853
154,0.8793740468,0.5662620879,1.543598221
155,0.8793699455,0.5662614617,1.543605985
156,0.8793744739,0.5662647457,1.543608272
157,0.8793708754,0.5662642225,1.543615194
158,0.8793748723,0.5662671636,1.54361739
159,0.8793717152,0.5662667286,1.543623564
160,0.8793752435,0.5662693632,1.543625663
161,0.8793724738,0.5662690035,1.543631171
162,0.8793755888,0.5662713642,1.54363317
163,0.8793731592,0.5662710685,1.543638085
164,0.8793759095,0.5662731843,1.543639981
165,0.8793737784,0.566272943,1.543644368
166,0.8793762071,0.5662748398,1.543646162
167,0.8793743381,0.5662746447,1.543650078
168,0.879376483,0.5662763455,1.54365177
169,0.8793748439,0.5662761895,1.543655268
170,0.8793767384,0.566277715,1.543656859
171,0.8793753011,0.5662775918,1.543659984
172,0.8793769746,0.5662789605,1.543661478
173,0.8793757144,0.566278865,1.543664269
174,0.879377193,0.5662800932,1.543665669
175,0.8793760881,0.5662800208,1.543668164
176,0.8793773947,0.5662811233,1.543669473
177,0.8793764261,0.5662810701,1.543671703
178,0.8793775807,0.5662820599,1.543672925
179,0.8793767318,0.5662820228,1.54367492
180,0.8793777523,0.5662829117,1.543676058
181,0.8793770082,0.5662828877,1.543677842
182,0.8793779103,0.5662836861,1.543678902
183,0.8793772583,0.5662836729,1.543680498
184,0.8793780559,0.5662843903,1.543681483
185,0.8793769133,0.5662843814,1.543684339
186,0.8793781898,0.5662850306,1.543683825
187,0.8793771888,0.5662850358,1.543686382
188,0.879378313,0.5662856127,1.543685952
189,0.8793774362,0.5662856291,1.543688241
190,0.8793784263,0.566286142,1.543687882
191,0.8793776583,0.5662861671,1.543689932
192,0.8793785303,0.5662866231,1.543689633
193,0.8793778578,0.566286655,1.54369147
194,0.8793786258,0.5662870605,1.543691224
195,0.879378037,0.5662870975,1.54369287
196,0.8793787135,0.5662874582,1.543692667
197,0.879378198,0.5662874987,1.543694143
198,0.879378794,0.5662878197,1.543693978
199,0.8793783428,0.5662878626,1.5436953
200,0.8793788678,0.5662881483,1.543695167
