iteration,mu,alpha,beta
0,0.98,0.49,1
1,0.5907666471,0.3839290365,1.292172253
2,0.7297083382,0.422328448,1.169074694
3,0.6540764613,0.4007052179,1.237517311
4,0.6673576369,0.4034936407,1.231057404
5,0.6616545475,0.4015941211,1.238575222
6,0.6675071963,0.4012764767,1.249898943
7,0.6640926056,0.4007194338,1.253905852
8,0.6658849566,0.4013735969,1.252727789
9,0.664898886,0.4036868194,1.260649992
10,0.6657897043,0.4039856865,1.26013234
11,0.6656820781,0.4048446512,1.264719763
12,0.6660973493,0.4050093601,1.264407586
13,0.6656755079,0.4056627601,1.265907397
14,0.6661429676,0.4057924055,1.265687673
15,0.6659264689,0.4057370028,1.265973251
16,0.6662364404,0.4059010965,1.266992225
17,0.6659791791,0.4058680338,1.267209256
18,0.6660961378,0.4059152945,1.267100648
19,0.6659185878,0.4060896519,1.267277104
20,0.6660625344,0.4061198192,1.267215928
21,0.6660014013,0.4061003108,1.26730006
22,0.6660636915,0.4061007341,1.26744736
23,0.666031299,0.4060969055,1.267490426
24,0.6660654749,0.4061108841,1.26747208
25,0.6660289511,0.4061051198,1.267517831
26,0.6660679173,0.4061197086,1.267493924
27,0.6660472374,0.4061158535,1.267518404
28,0.6660590064,0.4061469993,1.267594214
29,0.666048608,0.4061448971,1.26760673
30,0.6660562558,0.4061586866,1.267645885
31,0.6660508458,0.406157672,1.267651927
32,0.6660530411,0.4061653989,1.267667216
33,0.666050404,0.4061647918,1.267670475
34,0.6660531041,0.4061674346,1.267680767
35,0.6660516519,0.4061671951,1.267682186
36,0.66605148,0.4061694907,1.26768408
37,0.6660502157,0.4061690963,1.267685925
38,0.6660510214,0.406169308,1.267685469
