iteration,mu,alpha,beta
0,0.995,0.4975,1
1,0.5822786002,0.39341629,1.282184608
2,0.7091917605,0.4529428704,1.100835872
3,0.6213393327,0.4270860778,1.172777041
4,0.6257569895,0.4407880376,1.13394284
5,0.5990314561,0.437532219,1.143106782
6,0.6130985772,0.4498134676,1.109236248
7,0.5998950104,0.4453655415,1.120919708
8,0.5968931641,0.4504557983,1.106255415
9,0.5933233967,0.4491185054,1.109435474
10,0.5924138016,0.450299621,1.104882507
11,0.5914528219,0.4498900128,1.105632227
12,0.5911865933,0.4500351696,1.103973304
13,0.5906668744,0.4497451074,1.104200836
14,0.5908852419,0.4498426514,1.103698949
15,0.5905175163,0.4494853732,1.1027765
16,0.5906757304,0.4495330837,1.102504438
17,0.5906154557,0.4492364598,1.102175507
18,0.5907054438,0.4492706326,1.102002152
19,0.5906212925,0.4491223749,1.10175929
20,0.5906786224,0.4491427559,1.101656946
21,0.5906411471,0.4490484733,1.101535819
22,0.590675758,0.4490616422,1.101473064
23,0.5906489124,0.4490084799,1.101399872
24,0.5906703494,0.4490166585,1.101362036
25,0.5906551347,0.4489848321,1.101322126
26,0.5906682544,0.4489899922,1.101299105
27,0.5906586337,0.4489714779,1.101276251
28,0.5906667092,0.4489747025,1.10126229
29,0.5906609334,0.4489637682,1.101249579
30,0.5906658909,0.4489657879,1.101241093
31,0.5906641132,0.4489625799,1.10123752
32,0.590666716,0.4489630391,1.10123147
33,0.5906635563,0.4489605465,1.101233674
34,0.5906653277,0.448961109,1.101230221
35,0.5906639643,0.4489575562,1.101224597
36,0.5906650532,0.448957915,1.101222509
37,0.5906642241,0.4489558349,1.101219308
38,0.5906648934,0.4489560631,1.101218045
39,0.590664388,0.448954845,1.101216224
40,0.5906647994,0.4489549896,1.10121546
41,0.5906644915,0.4489542759,1.101214426
42,0.5906647443,0.4489543673,1.101213963
