iteration,mu,alpha,beta
0,1.075,0.5375,1
1,0.5768951306,0.411479257,1.414868994
2,0.7789638125,0.5497288566,1.196356725
3,0.6273392111,0.5058899442,1.396397847
4,0.6633218902,0.5814691448,1.369728843
5,0.5863804708,0.5810962574,1.543982201
6,0.6608404385,0.6787062306,1.454872905
7,0.6050356976,0.6519963188,1.593122119
8,0.6233033683,0.7040908602,1.605997629
9,0.5920703411,0.7067537513,1.732544005
10,0.6314078618,0.7702336436,1.694712866
11,0.6044134224,0.7549979857,1.785479449
12,0.6274348148,0.8226618117,1.828626712
13,0.6069947761,0.8085870066,1.903589058
14,0.6269139262,0.858743226,1.937063623
15,0.6112105522,0.8470624673,1.996222261
16,0.6266268394,0.8841032203,2.021351627
17,0.6149446618,0.8751352037,2.066214759
18,0.6263264526,0.9021006488,2.085601907
19,0.6179388569,0.8956314104,2.118507269
20,0.6260771009,0.9150288893,2.133864556
21,0.6202389958,0.910591972,2.157376899
22,0.6259267059,0.9244313313,2.169706051
23,0.6219633883,0.9215123794,2.186188769
24,0.6258768002,0.9313385732,2.196102372
25,0.6232374604,0.9294859185,2.207507989
26,0.6259031205,0.936447607,2.215434237
27,0.624170756,0.9353103342,2.223263141
28,0.6259758602,0.9402414333,2.229544149
29,0.6248511212,0.9395670796,2.234894747
30,0.6260700535,0.9430635916,2.2398239
31,0.6246225308,0.9422961185,2.247131931
32,0.6257562593,0.9439181731,2.245397238
33,0.6252490588,0.9447579956,2.252276741
34,0.625981631,0.945838712,2.251283542
35,0.625678877,0.9465302629,2.256145813
36,0.6261530836,0.9472533946,2.255595561
37,0.6259752655,0.9478093123,2.259044261
38,0.626590279,0.9487813509,2.25846548
39,0.6262315018,0.9485144889,2.259982224
40,0.6265805889,0.9493911604,2.260928582
41,0.6263515969,0.9492331923,2.261946161
42,0.6265839103,0.9498499845,2.26270948
43,0.6264381278,0.9497587023,2.263394094
44,0.6265930957,0.9501942626,2.263998759
45,0.6264079581,0.9500921926,2.26492321
46,0.6265523604,0.9502974885,2.264697288
47,0.6264870624,0.9503976737,2.26555961
48,0.6265803955,0.9505343793,2.265429407
49,0.6265412719,0.9506176774,2.266037934
50,0.6266016662,0.9507090595,2.265965202
51,0.6265785945,0.9507764688,2.266396216
52,0.626617723,0.9508377996,2.266357478
53,0.6265910946,0.9509448119,2.266970202
54,0.6266451934,0.9510141036,2.266855535
55,0.6266300468,0.9510152344,2.266968595
56,0.6266573164,0.9510612845,2.266954643
57,0.6266419969,0.9510514052,2.267025531
58,0.6266580582,0.9510958475,2.267085602
59,0.6266483437,0.9510902903,2.267133346
60,0.6266698003,0.9511532024,2.267227568
61,0.6266548208,0.951139355,2.267280377
62,0.6266610662,0.951151397,2.267283082
63,0.626654624,0.9511488366,2.267319182
64,0.6266598397,0.951156633,2.267312527
65,0.6266577753,0.951162012,2.267348543
66,0.6266611528,0.9511672367,2.267344928
67,0.6266587494,0.9511758319,2.267396059
68,0.6266634297,0.9511817888,2.267385988
69,0.6266621045,0.9511817982,2.267395528
70,0.6266644561,0.9511857097,2.267394091
71,0.6266631237,0.9511848188,2.267400132
72,0.6266644963,0.9511885374,2.267404954
73,0.626663651,0.9511880304,2.267409016
74,0.6266645665,0.9511906588,2.267412817
75,0.6266634959,0.9511901031,2.267418303
76,0.6266643377,0.9511913132,2.267417039
