iteration,mu,alpha,beta
0,1.03,0.515,1
1,0.5947998679,0.3958313215,1.373379686
2,0.7893186034,0.4671071729,1.264877359
3,0.6773963775,0.4422953278,1.398838853
4,0.7439047598,0.4936971529,1.473130821
5,0.6937403057,0.4871341261,1.549117555
6,0.736787534,0.5724614757,1.720359959
7,0.6961490304,0.565516227,1.784552111
8,0.7273353845,0.6328600681,1.888892216
9,0.6954134959,0.6245088917,1.943740922
10,0.7097639441,0.6455799109,1.977950976
11,0.6881430772,0.6433915751,2.029076837
12,0.7143323164,0.6598088302,2.012903088
13,0.6991909674,0.6564079687,2.042460983
14,0.7122510505,0.6824455317,2.094200293
15,0.7009998999,0.679363051,2.115596147
16,0.7058640152,0.6872994422,2.130287839
17,0.6988256921,0.686778142,2.149095788
18,0.7075687925,0.6926035078,2.144507927
19,0.7026020001,0.6915214015,2.15518851
20,0.7070191177,0.7009192633,2.176405742
21,0.703463568,0.6999994882,2.183685457
22,0.7065715423,0.7056763368,2.195659473
23,0.7040292887,0.7049432425,2.200610392
24,0.705103545,0.7066799053,2.203881487
25,0.7035670687,0.7065487806,2.208075363
26,0.705492038,0.7078287365,2.207043144
27,0.7044044744,0.7075810264,2.209426123
28,0.7053792945,0.7096026846,2.214113139
29,0.7046106157,0.7094011428,2.215705256
30,0.7052799666,0.7106235391,2.218321935
31,0.7047370604,0.7104663181,2.21939047
32,0.7049664707,0.7108387974,2.220107441
33,0.7046411688,0.7108123197,2.22100782
34,0.7050500352,0.7110857489,2.220794816
35,0.7048195398,0.7110336274,2.221305213
36,0.7050272758,0.7114672485,2.22232497
37,0.704864826,0.7114250641,2.222664218
38,0.7050065711,0.7116873467,2.223232797
39,0.7048921475,0.7116544809,2.223459697
40,0.7049406456,0.7117342624,2.223615935
41,0.7048722413,0.7117292312,2.223807677
42,0.7049583858,0.711787316,2.223764649
43,0.7049098912,0.71177656,2.223873016
44,0.7049538228,0.7118695645,2.224094157
45,0.7049196623,0.7118608251,2.224166052
46,0.7049495821,0.7119170583,2.224289464
47,0.7049255332,0.7119102287,2.224337482
48,0.7049357625,0.7119273172,2.22437147
49,0.7049213991,0.7119263884,2.224412238
50,0.7049395182,0.7119387148,2.224403607
51,0.7049293311,0.7119365064,2.224426576
52,0.7049386071,0.7119564563,2.224474491
53,0.7049314313,0.7119546507,2.224489711
54,0.704937743,0.7119667059,2.224516487
55,0.7049326915,0.7119652891,2.224526643
56,0.7049348481,0.7119689496,2.224534032
57,0.7049318331,0.7119687827,2.224542698
58,0.7049356429,0.7119713983,2.224540975
59,0.7049335036,0.7119709458,2.224545842
60,0.7049354616,0.7119752256,2.22455622
61,0.7049339546,0.711974853,2.224559442
62,0.704935286,0.7119774375,2.22456525
63,0.7049342251,0.7119771438,2.224567397
64,0.7049346798,0.711977928,2.224569003
65,0.7049340469,0.711977899,2.224570846
66,0.7049348479,0.7119784541,2.224570503
67,0.7049343987,0.7119783615,2.224571534
