iteration,mu,alpha,beta
0,0.805,0.4025,1
1,0.4101564784,0.2878109397,1.396646162
2,0.7282079996,0.331732754,1.188458362
3,0.5278597479,0.2886328103,1.36774547
4,0.7079776894,0.3010912715,1.302710722
5,0.5808818594,0.2780669585,1.413982334
6,0.7017582921,0.2828793561,1.387257512
7,0.6114897617,0.2685320035,1.465733388
8,0.7003870398,0.2708392482,1.453510983
9,0.6310130618,0.2609868011,1.513320982
10,0.7008503894,0.2623680818,1.507263185
11,0.6443294059,0.255136142,1.555280904
12,0.7020066224,0.2561631951,1.551933858
13,0.6538608393,0.2505908587,1.591947297
14,0.7033890083,0.2514942121,1.589720546
15,0.6609284913,0.2470378574,1.62401588
16,0.7048004699,0.247917001,1.622123329
17,0.6663072353,0.2442450319,1.652179499
18,0.7061594286,0.2451443996,1.650214161
19,0.6704788624,0.2420422004,1.677041593
20,0.7074360398,0.2429816142,1.674786871
21,0.6737575842,0.2403034732,1.699106915
22,0.7086241046,0.2412913339,1.696446194
23,0.6763565859,0.2389343335,1.718792779
24,0.7097281127,0.2399736853,1.715663442
25,0.6784253699,0.2378626727,1.736443914
26,0.7107570802,0.2389541149,1.73281285
27,0.6800717392,0.2370326199,1.752346104
28,0.7117215762,0.2381757468,1.748196174
29,0.6813752822,0.2364002646,1.766737513
30,0.7126322969,0.2375943881,1.762059864
31,0.6823959454,0.2359306507,1.779817754
32,0.7134994091,0.2371751609,1.774607369
33,0.6981749642,0.2363840766,1.783160607
34,0.7106595811,0.2341245651,1.877047612
35,0.7043721194,0.2340001976,1.880124953
36,0.7075026752,0.2385894462,1.906255121
37,0.7041146517,0.2385343221,1.908271547
38,0.7075958516,0.2445286896,1.957511386
39,0.7044168297,0.2444371611,1.959117499
40,0.705241487,0.2452371799,1.965539126
41,0.7037628611,0.2452559588,1.966835901
42,0.7052900492,0.2454064322,1.966993044
43,0.7037324397,0.2454192212,1.968298343
44,0.705340488,0.2455708765,1.968403537
45,0.7036995446,0.2455775489,1.969719628
46,0.7053929321,0.2457306544,1.969771758
47,0.7036640605,0.245731071,1.971100986
48,0.7054475169,0.2458859046,1.971098827
49,0.7036258646,0.2458799135,1.972443615
50,0.7055043839,0.2460367637,1.972385821
51,0.7035848258,0.2460241989,1.973748683
52,0.7055636819,0.2461833653,1.973633785
53,0.703540805,0.2461640468,1.975017328
54,0.7056255669,0.2463258406,1.974843728
55,0.7034936542,0.2462995733,1.976250659
56,0.7056902032,0.2464643185,1.976016624
57,0.7034432163,0.2464308911,1.977449759
58,0.7057577635,0.2465989251,1.977153415
59,0.7045725489,0.2465785167,1.977884415
60,0.705774254,0.2486800387,1.995596423
61,0.7046979345,0.2486484696,1.996153644
62,0.7052314467,0.2491943484,2.000676179
63,0.7047427702,0.2491849416,2.00097381
64,0.7052353649,0.2499979442,2.007883831
65,0.7047946229,0.2499845302,2.008109566
66,0.7050088179,0.250195241,2.009850906
67,0.7048121087,0.2501911929,2.009969173
68,0.7050093774,0.2505033247,2.012629235
69,0.7048325794,0.2504978185,2.012718926
70,0.7048750936,0.2505382874,2.013051968
71,0.7047994509,0.2505391277,2.013119279
72,0.7048777808,0.2505468164,2.013127026
73,0.7047978276,0.2505473355,2.013194832
74,0.704880571,0.2505550969,2.013199747
75,0.7047960633,0.2505552877,2.013268175
76,0.7048834716,0.2505631368,2.013270196
77,0.7047941517,0.2505629914,2.013339379
78,0.7048864904,0.2505709436,2.013338438
79,0.7047920859,0.2505704534,2.013408515
80,0.7048896355,0.250578525,2.013404536
81,0.7047898584,0.2505776805,2.013475648
82,0.7048929156,0.2505858883,2.01346855
83,0.7047874615,0.2505846792,2.013540845
84,0.7048963396,0.2505930405,2.013530538
85,0.7047848869,0.2505914556,2.013604169
86,0.7048999171,0.2505999885,2.013590555
87,0.7048410189,0.2505990022,2.013628118
88,0.704901048,0.2507070348,2.014557971
89,0.7048482311,0.2507055074,2.01458585
90,0.7048737743,0.2507334827,2.01481861
91,0.7048504774,0.2507330702,2.014833276
92,0.7048741231,0.2507744015,2.015188543
93,0.7048532375,0.2507737859,2.01519947
94,0.7048633096,0.2507844858,2.015288344
95,0.7048541048,0.2507843145,2.015294066
96,0.7048634117,0.2508001187,2.015429727
97,0.7048551609,0.2507998712,2.015434007
98,0.7048591296,0.2508039644,2.015467918
99,0.7048554945,0.2508038937,2.015470149
100,0.7048591564,0.250809936,2.015521939
101,0.7048558983,0.2508098367,2.015523614
102,0.7048574618,0.2508114025,2.015536551
103,0.7048560265,0.2508113734,2.015537421
104,0.7048574673,0.2508136834,2.01555719
105,0.7048561809,0.2508136436,2.015557846
