iteration,mu,alpha,beta
0,1.15,0.575,1
1,0.5802356885,0.4056274624,1.429921428
2,0.7281815323,0.4728920381,1.210522089
3,0.666984778,0.4739138997,1.195132192
4,0.6765989603,0.4873344068,1.151982006
5,0.6229509641,0.4878410231,1.112837118
6,0.6344300134,0.4965190363,1.081101479
7,0.6199602259,0.488601259,1.076141588
8,0.6240423445,0.4914880989,1.058623236
9,0.608152302,0.4800906025,1.041483621
10,0.6146712511,0.4838478666,1.023627265
11,0.6076698527,0.477091938,1.020062186
12,0.6134266207,0.4793873106,0.9980242189
13,0.6062650095,0.4732861281,1.003285897
14,0.6087642159,0.4733127303,0.9879523018
15,0.6046303648,0.4694487634,0.9891883022
16,0.6062985948,0.4672971861,0.9666162818
17,0.6009365288,0.4626125514,0.9707903407
18,0.6030503638,0.4626714424,0.9593672676
19,0.5998860791,0.4596662195,0.9605512998
20,0.6015045115,0.4581621312,0.943626292
21,0.5972509899,0.4544574573,0.9471785877
22,0.5990641267,0.4546479184,0.9384093297
23,0.5965229595,0.4522591193,0.9396054685
24,0.5980484474,0.4513322889,0.9266307063
25,0.5945510375,0.4483228181,0.9297897509
26,0.5961501716,0.4486370463,0.9229055552
27,0.5940458977,0.4466963987,0.9241264076
28,0.5947705255,0.4464571812,0.9190519617
29,0.5921841264,0.4438459171,0.9193951558
30,0.5937186914,0.4446316552,0.9153068956
31,0.5920863044,0.4427896725,0.9145411494
32,0.5928856769,0.4430720192,0.9117684022
33,0.5907330457,0.4403312311,0.9091883586
34,0.5920522633,0.4410421043,0.9058728666
35,0.5907097915,0.4395691621,0.905490388
36,0.5914137135,0.4398559105,0.9032558209
37,0.5896531112,0.4376856741,0.9015568422
38,0.5908073743,0.4383388048,0.8988194937
39,0.5896833317,0.4371457742,0.8987133493
40,0.5903115645,0.437433475,0.8968842139
41,0.5895795168,0.4365642653,0.896355755
42,0.5902381283,0.4367360261,0.8937949051
43,0.5894114894,0.4359848228,0.8943505167
44,0.5897330536,0.4359406622,0.8924629483
45,0.5892176841,0.4354322004,0.8926093234
46,0.5894787645,0.4351190937,0.8897026902
47,0.5887541076,0.4344781863,0.8902784305
48,0.5890683158,0.4344973048,0.8887474572
49,0.5886188849,0.4340691724,0.8889521174
50,0.5889018159,0.4338957374,0.8866314506
51,0.588260951,0.4333430609,0.8872110438
52,0.5885643887,0.4334060462,0.8859553775
53,0.5881689543,0.4330416284,0.8861968155
54,0.5883153819,0.433005189,0.8852607458
55,0.5878179195,0.4325062365,0.8853642039
56,0.5881235196,0.4326675721,0.8845845356
57,0.5878026064,0.4323112288,0.8844812513
58,0.5879699821,0.4323774163,0.8839449168
59,0.5875415629,0.4318449689,0.8835275574
60,0.5878230898,0.4320039526,0.8828611805
61,0.5875453304,0.4317087588,0.8828381592
62,0.5877019865,0.4317808856,0.8823868929
63,0.587519081,0.4315642091,0.8822621095
64,0.5876869775,0.4316102294,0.8816248329
65,0.587477976,0.4314209845,0.8817696073
66,0.5875618171,0.4314129451,0.8812988284
67,0.5874306521,0.4312843162,0.8813411616
68,0.5875018203,0.4312110819,0.8806153338
69,0.5873153886,0.4310471722,0.8807686274
70,0.5873987445,0.4310557571,0.8803823449
71,0.5872826529,0.4309461041,0.8804404986
72,0.5873214564,0.4309271628,0.8801480418
73,0.5871738107,0.4307746588,0.8801579201
74,0.5872610471,0.4308179756,0.8799223994
75,0.5871645405,0.4307072983,0.8798748929
76,0.5872120903,0.4307235372,0.879710344
77,0.5870814568,0.4305557366,0.8795577951
78,0.5871629824,0.430599904,0.879355869
79,0.5870791462,0.4305082534,0.8793367799
80,0.5871243621,0.4305273266,0.8791981857
81,0.5870126639,0.4303909794,0.8791029134
82,0.5870885633,0.4304348323,0.8789283651
83,0.5870152094,0.430358232,0.8789293184
84,0.5870578795,0.430378876,0.8788115232
85,0.5870097238,0.4303229844,0.8787846706
86,0.5870560977,0.4303377814,0.8786192157
87,0.5870001613,0.4302877964,0.8786612765
88,0.5870238364,0.4302878279,0.8785399277
89,0.586988799,0.4302540463,0.8785541527
90,0.5870099406,0.4302382786,0.8783683772
91,0.5869597647,0.4301947057,0.8784123075
92,0.5869831864,0.4301987806,0.8783120958
93,0.5869520064,0.4301698014,0.8783300679
94,0.5869632834,0.430166251,0.8782548048
95,0.5869237661,0.4301262396,0.8782614914
96,0.5869478431,0.4301387464,0.8781992475
97,0.5869221413,0.4301099445,0.8781899802
98,0.5869354089,0.430115028,0.8781468207
99,0.5869008551,0.4300717263,0.8781119219
100,0.586923388,0.4300843569,0.8780582125
101,0.5869009287,0.4300603612,0.8780558672
102,0.5869135341,0.4300660926,0.878019283
103,0.5868986717,0.4300484033,0.8780088632
104,0.5869122392,0.4300520144,0.8779569584
105,0.5868952553,0.4300366016,0.8779685762
106,0.5869020432,0.4300358606,0.8779301274
107,0.5868913529,0.4300253523,0.8779334866
108,0.5868971196,0.4300192613,0.8778740706
109,0.5868818952,0.4300058606,0.8778865193
110,0.5868886955,0.430006524,0.8778548885
111,0.5868791958,0.4299975399,0.8778596078
112,0.5868823678,0.429995965,0.877835624
113,0.586870262,0.4299834464,0.8778363977
114,0.5868774151,0.4299869927,0.8778170792
115,0.5868694866,0.4299778932,0.8778131747
116,0.5868733963,0.429979227,0.877799655
117,0.5868626482,0.4299654166,0.877787138
118,0.586869366,0.4299690582,0.8777705196
119,0.5868624555,0.4299615068,0.8777689768
120,0.5868661902,0.4299630864,0.8777575587
121,0.5868569748,0.4299518462,0.8777497713
122,0.5868632522,0.4299554783,0.8777353653
123,0.5868571892,0.4299491543,0.8777354879
124,0.5868607253,0.4299508711,0.8777257604
125,0.5868567432,0.4299462566,0.8777235831
126,0.5868605947,0.4299474995,0.8777099176
127,0.5868559608,0.4299433632,0.8777134258
128,0.5868579322,0.429943382,0.8777034069
129,0.5868550289,0.429940587,0.8777046082
130,0.5868567987,0.4299393097,0.8776892766
131,0.5868526362,0.4299356993,0.8776929419
132,0.5868545878,0.4299360516,0.8776846587
133,0.586852001,0.4299336511,0.8776861692
134,0.5868529441,0.4299333694,0.8776799523
135,0.5868496658,0.4299300567,0.8776805418
136,0.5868516698,0.4299311023,0.8776753848
137,0.586849538,0.4299287192,0.8776746467
138,0.5868506441,0.4299291477,0.8776710729
139,0.5868477795,0.4299255676,0.8776682309
140,0.5868496568,0.4299266237,0.8776637753
141,0.5868477917,0.4299246362,0.8776636068
142,0.5868488433,0.4299251181,0.8776605739
143,0.5868476098,0.4299236543,0.8776597312
144,0.5868487437,0.4299239638,0.8776554319
145,0.5868473309,0.4299226842,0.8776564105
146,0.5868479,0.4299226306,0.8776532292
147,0.5868470111,0.4299217589,0.8776535191
148,0.5868474983,0.4299212662,0.877648608
149,0.586846231,0.4299201527,0.8776496538
150,0.5868468006,0.4299202143,0.8776470346
151,0.5868460102,0.4299194685,0.8776474357
152,0.5868462771,0.429919343,0.8776454519
153,0.5868452704,0.4299183048,0.8776455307
154,0.5868458679,0.429918603,0.877643927
155,0.586845209,0.4299178493,0.8776436146
156,0.586845536,0.4299179628,0.8776424935
157,0.5868446438,0.4299168202,0.8776414737
158,0.5868452049,0.4299171258,0.877640093
159,0.5868446302,0.4299164998,0.8776399745
160,0.5868449425,0.4299166334,0.8776390269
161,0.5868441769,0.4299157028,0.8776383958
162,0.5868447012,0.4299160073,0.8776371981
163,0.5868441967,0.4299154827,0.8776372161
164,0.5868444924,0.4299156273,0.8776364083
165,0.5868441613,0.4299152449,0.8776362337
166,0.5868444838,0.4299153512,0.8776351001
167,0.5868440976,0.4299150072,0.8776353959
168,0.5868442632,0.4299150111,0.877634566
169,0.5868440214,0.4299147789,0.877634669
170,0.5868441709,0.4299146764,0.8776334005
171,0.5868438239,0.429914376,0.8776337088
172,0.5868439876,0.4299144072,0.8776330221
173,0.586843772,0.4299142077,0.8776331503
