iteration,mu,alpha,beta
0,0.7896713127,0.3964229105,2.348638922
1,0.7896577127,0.3964228393,2.348657692
2,0.7896741032,0.3964333051,2.348737281
3,0.7896602782,0.3964331722,2.348755766
4,0.7896768009,0.3964433167,2.348832002
5,0.7896627474,0.3964431234,2.348850219
6,0.7896794095,0.3964529594,2.348923218
7,0.789665124,0.3964527068,2.348941184
8,0.7896819325,0.3964622468,2.34901106
9,0.7896674113,0.396461936,2.34902879
10,0.7896843731,0.396471192,2.34909565
11,0.7896696125,0.396470824,2.34911316
12,0.7896781735,0.3964753158,2.349145134
13,0.7896653103,0.3964760146,2.349170434
14,0.7896824901,0.3964793554,2.349178733
15,0.7896722468,0.3964793526,2.349193372
16,0.78968471,0.3964876506,2.34925724
17,0.7896742945,0.3964875992,2.349271647
18,0.7896868558,0.3964956399,2.349332841
19,0.7896762654,0.3964955409,2.34934703
20,0.7896889303,0.3965033345,2.349405643
21,0.7896781624,0.3965031888,2.349419627
22,0.7896909362,0.3965107454,2.34947575
23,0.7896799881,0.3965105539,2.34948954
24,0.7896928763,0.396517883,2.349543259
25,0.7896817452,0.3965176466,2.34955687
26,0.789694753,0.3965247574,2.349608269
27,0.7896834361,0.3965244769,2.349621711
28,0.7896900025,0.3965279276,2.34964629
29,0.7896801388,0.3965284665,2.349665721
30,0.7896933145,0.3965310314,2.349672113
31,0.789685459,0.3965310307,2.349683354
32,0.7896950211,0.3965374059,2.349732444
33,0.789687032,0.3965373677,2.349743507
34,0.7896966708,0.3965435452,2.34979054
35,0.789688546,0.3965434702,2.349801436
36,0.7896982655,0.3965494579,2.349846483
37,0.7896900031,0.3965493469,2.349857222
38,0.7896998076,0.3965551523,2.349900354
39,0.7896914055,0.3965550061,2.349910945
40,0.7897012991,0.3965606367,2.349952228
41,0.7896927552,0.3965604559,2.349962681
42,0.7897027419,0.3965659187,2.350002179
43,0.789694054,0.3965657039,2.350012504
44,0.7896990959,0.3965683549,2.350031391
45,0.7896915226,0.3965687694,2.350046318
46,0.7897016395,0.3965707396,2.350051233
47,0.7896956076,0.3965707393,2.350059868
48,0.7897029512,0.3965756372,2.350097587
49,0.7896968159,0.3965756081,2.350106086
50,0.7897042191,0.3965803541,2.350142224
51,0.7896979788,0.3965802967,2.350150595
52,0.7897054449,0.3965848968,2.350185206
53,0.789699098,0.3965848116,2.350193456
54,0.7897066302,0.3965892717,2.350226594
55,0.7897001751,0.3965891594,2.350234731
56,0.7897077765,0.3965934852,2.350266447
57,0.7897012117,0.3965933462,2.350274479
58,0.7897088855,0.3965975431,2.350304823
59,0.7897022093,0.3965973779,2.350312756
60,0.7897060839,0.3965994146,2.350327266
61,0.7897002634,0.3965997328,2.350338735
62,0.7897080386,0.3966012466,2.350342509
63,0.7897034027,0.3966012463,2.350349144
64,0.7897090467,0.3966050092,2.35037812
65,0.7897043307,0.3966049866,2.350384651
66,0.7897100211,0.3966086327,2.35041241
67,0.7897052238,0.3966085883,2.350418843
68,0.7897109631,0.3966121224,2.350445429
69,0.7897060834,0.3966120567,2.35045177
70,0.789711874,0.3966154833,2.350477224
71,0.7897069107,0.3966153965,2.350483478
72,0.789712755,0.39661872,2.350507839
73,0.7897077068,0.3966186127,2.350514012
74,0.7897136072,0.3966218372,2.350537318
75,0.789708473,0.3966217097,2.350543415
76,0.7897114524,0.3966232745,2.350554559
77,0.7897069757,0.3966235184,2.350563373
78,0.7897129554,0.3966246819,2.350566268
79,0.7897093897,0.3966246812,2.350571367
80,0.78971373,0.3966275721,2.350593622
81,0.7897101024,0.3966275543,2.350598642
82,0.7897144787,0.3966303555,2.350619963
83,0.7897107884,0.3966303209,2.350624907
84,0.7897152026,0.396633036,2.350645326
85,0.7897114485,0.396632985,2.350650199
86,0.7897159025,0.3966356176,2.350669748
87,0.7897120839,0.3966355504,2.350674555
88,0.7897165795,0.3966381037,2.350693263
89,0.7897126953,0.3966380208,2.350698009
90,0.7897172344,0.3966404981,2.350715907
91,0.7897132837,0.3966403996,2.350720594
92,0.7897155759,0.3966416018,2.350729152
93,0.7897121307,0.3966417886,2.350735925
94,0.789716732,0.396642683,2.350738144
95,0.789713988,0.396642682,2.350742064
96,0.7897173272,0.3966449029,2.350759155
97,0.7897145353,0.3966448887,2.350763014
98,0.7897179025,0.3966470408,2.350779387
99,0.7897150621,0.3966470137,2.350783187
100,0.7897184586,0.3966490996,2.350798867
101,0.7897155691,0.3966490599,2.350802614
102,0.7897189964,0.3966510824,2.350817625
103,0.789716057,0.3966510303,2.350821321
104,0.7897195166,0.396652992,2.350835687
105,0.7897165265,0.3966529277,2.350839335
106,0.7897200198,0.396654831,2.350853078
107,0.7897169784,0.3966547547,2.350856682
108,0.7897187425,0.3966556784,2.350863253
109,0.78971609,0.3966558213,2.350868459
110,0.7897196322,0.3966565089,2.350870159
111,0.7897175195,0.3966565077,2.350873172
112,0.7897200894,0.3966582139,2.350886296
113,0.7897179398,0.3966582026,2.350889263
114,0.7897205314,0.3966598559,2.350901835
115,0.7897183444,0.3966598346,2.350904757
116,0.7897209587,0.3966614372,2.350916797
117,0.7897187337,0.3966614062,2.350919677
118,0.7897213719,0.3966629601,2.350931203
119,0.7897191084,0.3966629195,2.350934045
120,0.7897217715,0.3966644266,2.350945075
121,0.7897194689,0.3966643767,2.350947881
122,0.7897221582,0.396665839,2.350958432
123,0.7897198159,0.3966657799,2.350961204
124,0.7897211741,0.3966664896,2.350966248
125,0.7897191312,0.3966665988,2.35097025
126,0.7897218588,0.3966671275,2.350971551
127,0.7897202317,0.3966671262,2.350973868
128,0.7897222101,0.396668437,2.350983945
129,0.7897205545,0.3966684279,2.350986226
130,0.7897225496,0.3966696981,2.350995878
131,0.7897208652,0.3966696813,2.350998125
132,0.7897228779,0.3966709125,2.351007369
133,0.7897211641,0.3966708882,2.351009584
134,0.7897231954,0.3966720821,2.351018433
135,0.7897214518,0.3966720504,2.351020619
136,0.7897235024,0.3966732084,2.351029087
137,0.7897217287,0.3966731696,2.351031244
138,0.7897237994,0.3966742931,2.351039344
139,0.7897219952,0.3966742472,2.351041476
140,0.789723041,0.3966747925,2.351045349
141,0.7897214672,0.3966748759,2.351048425
142,0.7897235681,0.3966752825,2.351049421
143,0.7897223147,0.3966752812,2.351051202
144,0.789723838,0.3966762882,2.351058939
145,0.7897225625,0.3966762808,2.351060693
146,0.7897240988,0.3966772567,2.351068104
147,0.7897228011,0.3966772434,2.351069832
148,0.789724351,0.3966781893,2.351076928
149,0.7897230307,0.3966781703,2.351078632
150,0.7897245949,0.3966790875,2.351085425
151,0.7897232516,0.3966790629,2.351087106
152,0.7897248308,0.3966799525,2.351093607
153,0.7897234642,0.3966799223,2.351095266
