iteration,mu,alpha,beta
0,1.2,0.6,1
1,0.5867609798,0.3986059046,1.53596236
2,0.7951927905,0.4713828724,1.279337168
3,0.7589605365,0.4659771258,1.29489685
4,0.762387312,0.4775918077,1.259390591
5,0.7461034455,0.4749762228,1.265140588
6,0.7459120021,0.4803194019,1.246291856
7,0.7383901371,0.4789900405,1.247777975
8,0.7375337504,0.4811821762,1.237172316
9,0.7304120346,0.4796524283,1.236764806
10,0.7331576041,0.4810986768,1.230535673
11,0.7297147496,0.4800857836,1.228921024
12,0.73083091,0.4805789217,1.225509803
13,0.7273836202,0.4790480071,1.221745815
14,0.7291056537,0.4795887941,1.218594051
15,0.7277335932,0.4786429463,1.217964831
16,0.728477164,0.4787715264,1.21616617
17,0.7270908345,0.4774664043,1.214199552
18,0.7280531617,0.4777078299,1.212432196
19,0.7273487894,0.4770984329,1.211973888
20,0.7281835657,0.4771636164,1.209895772
21,0.7274047448,0.4767059383,1.210280896
22,0.7277511624,0.4766038995,1.208931745
23,0.7270072783,0.4760666986,1.208925338
24,0.7275072854,0.4761755252,1.207971619
25,0.7271409699,0.4758285584,1.207661634
26,0.7275732731,0.4758361261,1.206515763
27,0.7271669043,0.4755867559,1.206685302
28,0.7273441093,0.4755119671,1.205926175
29,0.7269541078,0.4752135409,1.20586959
30,0.7272125693,0.475261569,1.205349957
31,0.7268249723,0.4748684578,1.204936152
32,0.7271437697,0.4749562639,1.204402326
33,0.7269259221,0.4747770798,1.204325943
34,0.7270661825,0.4747965517,1.204020316
35,0.7268468125,0.4745544889,1.203715629
36,0.7270206758,0.4745975196,1.203406917
37,0.7268984339,0.4744891712,1.203335523
38,0.7270504028,0.4745016951,1.20297317
39,0.7269119543,0.4744204528,1.203045481
40,0.7269755253,0.4744032856,1.20281122
41,0.7268435894,0.4743083897,1.202815631
42,0.726933554,0.4743284043,1.2026477
43,0.7268686973,0.474267405,1.202596927
44,0.7269468431,0.4742698352,1.202395927
45,0.7268742281,0.4742256638,1.202428099
46,0.7269064588,0.4742132158,1.2022956
47,0.726836905,0.4741606204,1.202288482
48,0.726883423,0.4741696304,1.202196754
49,0.7268144465,0.4741006721,1.202127756
50,0.7268717949,0.4741167532,1.202033029
51,0.7268328512,0.4740851989,1.202021296
52,0.7268581467,0.4740889799,1.201967308
53,0.7268190405,0.4740465637,1.201915977
54,0.7268503709,0.4740545195,1.201861178
55,0.7268285013,0.4740354563,1.201849643
56,0.7268559524,0.4740380903,1.201785652
57,0.7268310913,0.4740236493,1.201799183
58,0.7268426201,0.4740208866,1.201758052
59,0.7268189652,0.4740041103,1.20175974
60,0.7268351892,0.4740078428,1.201729939
61,0.7268235871,0.4739971195,1.201721573
62,0.726837714,0.4739977842,1.201686101
63,0.726824673,0.4739899382,1.2016922
64,0.7268305266,0.4739878925,1.20166895
65,0.7268180561,0.4739786029,1.201668199
66,0.7268264499,0.4739803032,1.201651932
67,0.7268202822,0.4739742475,1.201646178
68,0.7268275382,0.4739741746,1.201626433
69,0.7268206917,0.473969896,1.201629047
70,0.7268266098,0.4739670461,1.201602663
71,0.7268185466,0.4739625934,1.201607902
72,0.7268224516,0.4739622054,1.201595992
73,0.7268186422,0.4739596935,1.201596963
74,0.7268217469,0.4739575297,1.201580659
75,0.7268172774,0.4739549595,1.201583187
76,0.7268193689,0.4739545199,1.201575954
77,0.7268151223,0.4739515508,1.201576415
78,0.7268180504,0.4739522464,1.201571118
79,0.7268159724,0.4739503598,1.201569746
80,0.7268185272,0.4739505197,1.201563477
81,0.7268161831,0.4739491246,1.20156463
82,0.7268172464,0.4739487905,1.201560546
83,0.7268150083,0.4739471483,1.201560503
84,0.7268165238,0.4739474685,1.201557615
85,0.7268154197,0.4739464042,1.201556658
86,0.7268167328,0.4739464149,1.201553173
87,0.7268155024,0.473945655,1.201553676
88,0.7268165789,0.4739451824,1.201549046
89,0.7268151287,0.4739443886,1.201550014
90,0.7268158361,0.4739443342,1.201547915
91,0.7268151518,0.4739438887,1.201548111
92,0.7268157178,0.4739435255,1.201545254
93,0.7268149142,0.4739430678,1.201545725
94,0.7268152935,0.4739429987,1.201544452
95,0.7268145309,0.473942473,1.201544562
96,0.7268150594,0.4739426023,1.201543621
97,0.7268146871,0.4739422703,1.201543397
98,0.7268151491,0.473942306,1.201542288
99,0.7268147277,0.4739420579,1.201542505
