iteration,mu,alpha,beta
0,1.05,0.525,1
1,0.5864443945,0.3973383768,1.340203052
2,0.6786120589,0.4356079207,1.218209537
3,0.6068176785,0.4631888198,1.156243937
4,0.6220078715,0.4681272086,1.140466599
5,0.6227270278,0.4633119819,1.147563273
6,0.6294904717,0.4632443009,1.143469121
7,0.6276524328,0.4611238689,1.147219889
8,0.6318360907,0.4591031449,1.145960815
9,0.6307518638,0.4581455967,1.147298556
10,0.6320500726,0.4572476105,1.145189826
11,0.6309377844,0.4562946083,1.145899418
12,0.6316850779,0.4564771075,1.144589551
13,0.6309712494,0.4548323894,1.142564703
14,0.6316895548,0.4550998809,1.141306392
15,0.631178937,0.4545571458,1.140601552
16,0.631808264,0.4547169388,1.139255081
17,0.6313659576,0.4544391525,1.139555975
18,0.6316520777,0.454060073,1.137228215
19,0.6312050261,0.4537977765,1.137617665
20,0.6313848531,0.453695625,1.136723633
21,0.6311784006,0.4535568956,1.136838857
22,0.6313047118,0.4533072942,1.13556532
23,0.6310951879,0.4531794736,1.135727768
24,0.6311723831,0.453108867,1.135241296
25,0.6309781934,0.4529699049,1.135317826
26,0.6310876103,0.4530005648,1.135102381
27,0.6309287135,0.4527584134,1.134700439
28,0.6310429972,0.4527978992,1.134502602
29,0.630968202,0.4527041902,1.134387156
30,0.6310682717,0.4527269462,1.134171303
31,0.6309986605,0.4526821201,1.134216808
32,0.6310450251,0.4526145159,1.133834772
33,0.6309742904,0.4525726796,1.133894401
34,0.6310018613,0.4525545686,1.133746978
35,0.6309365662,0.4525099683,1.133780438
36,0.6309739591,0.4525215416,1.133710884
37,0.6309220887,0.4524484606,1.133601623
38,0.6309610893,0.4524626973,1.133536907
39,0.6309363799,0.4524340673,1.133507189
40,0.6309535425,0.4524386265,1.13347256
41,0.6309281157,0.4523985041,1.13340353
42,0.6309460818,0.4524045456,1.133371859
43,0.6309341414,0.4523890972,1.133351682
44,0.6309498605,0.4523923947,1.133316803
45,0.6309388533,0.452385192,1.133323582
46,0.6309459414,0.4523734884,1.133260295
47,0.6309347668,0.4523667982,1.13326942
48,0.6309390353,0.4523635787,1.133245113
49,0.6309287066,0.452356391,1.133249928
50,0.6309345868,0.4523581428,1.133238749
51,0.6309262844,0.4523460571,1.133219876
52,0.6309324254,0.4523482522,1.133209521
53,0.6309284843,0.4523435416,1.133204263
54,0.6309338824,0.4523448971,1.133193091
55,0.6309301626,0.4523425562,1.133195718
56,0.6309327591,0.4523394162,1.133176674
57,0.6309289751,0.4523372167,1.133180001
58,0.6309304915,0.4523364145,1.133172598
59,0.6309287489,0.4523352552,1.133173603
60,0.6309298303,0.4523332359,1.133163107
61,0.6309280627,0.4523321643,1.133164501
62,0.6309287234,0.4523315962,1.133160488
63,0.6309270873,0.4523304358,1.133161172
64,0.6309280129,0.4523307004,1.133159372
65,0.6309266819,0.4523286999,1.13315612
66,0.6309276496,0.4523290382,1.133154461
67,0.6309270202,0.4523282623,1.133153536
68,0.6309278695,0.4523284624,1.133151731
69,0.6309272808,0.4523280864,1.133152127
70,0.6309276798,0.4523275409,1.133148974
71,0.6309270813,0.4523271892,1.133149486
