iteration,mu,alpha,beta
0,1.07,0.535,1
1,0.5905079822,0.3981911088,1.388308738
2,0.7003016821,0.4406039306,1.270080739
3,0.6743259299,0.4581000378,1.315154008
4,0.70063585,0.476155906,1.302719425
5,0.6831282126,0.4733425563,1.330254671
6,0.7005236097,0.5089299847,1.376823951
7,0.6819061776,0.5033202672,1.406143052
8,0.694188305,0.515643318,1.419336886
9,0.6848871726,0.5135231803,1.436134437
10,0.6909015069,0.5223335629,1.45034925
11,0.6821411509,0.5214239583,1.47008767
12,0.6880026895,0.5250561437,1.466931284
13,0.683376915,0.532639594,1.504489153
14,0.6892752949,0.5358622402,1.499701884
15,0.6867123333,0.5377652402,1.513025953
16,0.6920684677,0.5412261702,1.510468785
17,0.6888574231,0.5404469635,1.516420057
18,0.6908855766,0.543443998,1.521197177
19,0.6879269516,0.543088781,1.527988471
20,0.6899215962,0.5443282456,1.526846988
21,0.6883231345,0.5467511756,1.539556262
22,0.6903847486,0.5478680922,1.537797502
23,0.6894644439,0.5484369978,1.542301165
24,0.6904202413,0.5490366144,1.54176763
25,0.6896598138,0.5502253533,1.547997335
26,0.6906536051,0.5507664739,1.547152524
27,0.6902086332,0.5510450538,1.549352374
28,0.6906723338,0.5513367891,1.54909484
29,0.6903039372,0.5519158787,1.552136679
30,0.690787477,0.5521794572,1.551725238
31,0.6905705215,0.552314656,1.552798358
32,0.6907968076,0.5524569626,1.552672117
33,0.6906168636,0.5527380412,1.554154809
34,0.6908531719,0.552866766,1.55395309
35,0.6907469371,0.5529321169,1.554476195
36,0.690857675,0.5530016216,1.554413854
37,0.6907694232,0.5531378181,1.555135952
38,0.6908851545,0.5532007636,1.55503674
39,0.6908330299,0.5532322865,1.555291652
40,0.6908872958,0.5532662551,1.555260761
41,0.6908439296,0.5533321918,1.555612296
42,0.6909006674,0.5533629913,1.555563428
43,0.6908750671,0.5533781801,1.55568763
44,0.6909016773,0.5533947867,1.5556723
45,0.6908803479,0.5534266943,1.555843405
46,0.690908178,0.5534417693,1.555819318
47,0.6908955988,0.5534490832,1.55587983
48,0.6909086518,0.5534572033,1.555872218
49,0.6908981566,0.5534726399,1.555955495
50,0.6909118108,0.5534800197,1.555943618
51,0.6909056284,0.5534835402,1.5559731
52,0.6909120323,0.553487511,1.55596932
53,0.6909068671,0.5534949779,1.556009849
54,0.690913567,0.553498591,1.556003993
55,0.6909105283,0.553500285,1.556018357
56,0.6909136703,0.553502227,1.55601648
57,0.6909111281,0.5535058385,1.556036205
58,0.6909144159,0.5535076075,1.556033317
59,0.6909129222,0.5535084225,1.556040315
60,0.6909144639,0.5535093722,1.556039383
61,0.6909132126,0.5535111188,1.556048983
62,0.690914826,0.553511985,1.556047559
63,0.6909140918,0.5535123769,1.556050969
64,0.6909148483,0.5535128414,1.556050506
65,0.6909142325,0.5535136861,1.556055178
66,0.6909150242,0.5535141102,1.556054476
