iteration,mu,alpha,beta
0,0.86,0.43,1
1,0.5792228064,0.3586206074,1.199697237
2,0.6291148096,0.3559087614,1.193755221
3,0.6074099991,0.3407068744,1.238391075
4,0.641633279,0.3393380935,1.234900815
5,0.6239559212,0.3301896819,1.264483
6,0.6483807757,0.3296001829,1.261730421
7,0.6343221262,0.323699037,1.282214003
8,0.6522837409,0.3235549587,1.27978071
9,0.6411239011,0.3195744123,1.294424595
10,0.6546169614,0.3196790858,1.292231399
11,0.6457362179,0.3169126862,1.302953865
12,0.6560266571,0.3171487229,1.301001942
13,0.6489404459,0.3151863404,1.309001501
14,0.6568737769,0.31548321,1.307300344
15,0.6512081323,0.3140712306,1.3133609
16,0.6573726026,0.3143868899,1.311910631
17,0.6528371281,0.3133609824,1.316563176
18,0.6576551597,0.3136710565,1.315353082
19,0.654022172,0.312920941,1.318967159
20,0.6578045155,0.313212107,1.317978565
21,0.6548939678,0.3126617752,1.320816873
22,0.6578734272,0.3129275982,1.32002654
23,0.6555420252,0.3125235706,1.322279012
24,0.6578954171,0.3127618353,1.321661926
25,0.6560286169,0.3124658678,1.323467797
26,0.6578916288,0.312676858,1.322999152
27,0.6563976176,0.312461243,1.324461668
28,0.6578751921,0.3126466339,1.324118115
29,0.6566802645,0.3124910823,1.325314583
30,0.6578540524,0.3126532368,1.32507494
31,0.6568989977,0.3125427591,1.326063733
32,0.6578328214,0.312684291,1.325909282
33,0.6570700661,0.3126077297,1.326734809
34,0.6578139933,0.3127312422,1.32664935
35,0.6572053213,0.3126802384,1.327345618
36,0.6577987425,0.3127881774,1.327315352
37,0.657313467,0.3127564344,1.327908565
38,0.6577874446,0.3128510149,1.327921891
39,0.6574009368,0.3128337664,1.328432353
40,0.6577800129,0.3129169449,1.328479625
41,0.6574725168,0.3129105691,1.328923154
42,0.6577761124,0.3129840436,1.328996426
43,0.65753179,0.3129857787,1.329385407
44,0.6577752944,0.3130510035,1.329478187
45,0.6575814548,0.3130587383,1.329822367
46,0.6577770768,0.3131169476,1.329929394
47,0.6576235563,0.3131290649,1.330236479
48,0.6577809911,0.3131812988,1.330353517
49,0.6576596537,0.3131965585,1.330629632
50,0.6577866074,0.3132436888,1.330753297
51,0.6575952928,0.3132785912,1.331253415
52,0.6578961368,0.3133466524,1.331258581
53,0.6576431479,0.3133417243,1.331586728
54,0.6578846028,0.3134007901,1.331617715
55,0.657683679,0.3134014332,1.331906071
56,0.6578776731,0.3134530744,1.33195642
57,0.6577182787,0.3134579323,1.332211768
58,0.6578743299,0.3135034186,1.332276372
59,0.657748054,0.3135114235,1.332504173
60,0.6578737587,0.3135517824,1.332579004
61,0.657773887,0.3135620952,1.332783669
