iteration,mu,alpha,beta
0,1.065,0.5325,1
1,0.600723586,0.3913067998,1.389331691
2,0.7203061751,0.4227724277,1.303812969
3,0.7815293136,0.3997387823,1.815213849
4,0.8187208656,0.4124595236,1.790076448
5,0.7816610833,0.4369008457,1.814598442
6,0.8197154292,0.454518455,1.798849455
7,0.7906695886,0.454713474,1.826424708
8,0.8040247901,0.4764593665,1.847950036
9,0.7708048719,0.4777764866,1.8939253
10,0.7912675694,0.4850869212,1.88824328
11,0.7676846945,0.5069894113,1.996757887
12,0.7910212,0.5139020011,1.989048044
13,0.7802733315,0.5202175028,2.046810084
14,0.8039874531,0.5290337116,2.049659986
15,0.7893686393,0.5280402375,2.073082799
16,0.800684228,0.5380045204,2.108004818
17,0.7840513527,0.5382087189,2.143433217
18,0.7957887526,0.5423396913,2.143460256
19,0.785224395,0.5539371747,2.235329466
20,0.7995718884,0.5583744404,2.231590601
21,0.7923096566,0.5627760106,2.273925327
22,0.8085770945,0.5688494755,2.276323044
23,0.7984435843,0.5681265467,2.293411212
24,0.8065876209,0.5750272941,2.318576815
25,0.7943962829,0.5749800982,2.344742358
26,0.8030842648,0.5779377709,2.34428025
27,0.7944023453,0.5854703059,2.411177883
28,0.8058139987,0.5888193886,2.407125953
29,0.799466047,0.5914831506,2.438277986
30,0.8063019666,0.5938049535,2.43793699
31,0.8027405954,0.5967128651,2.464634101
32,0.8111880688,0.6001312422,2.467847968
33,0.8059518676,0.5998858185,2.477928078
34,0.810421662,0.6040184181,2.494780742
35,0.8038670566,0.6041814385,2.510626992
36,0.8086476193,0.6058812774,2.510948749
37,0.8036954791,0.6105763888,2.55319977
38,0.8103626855,0.6125545141,2.551051914
39,0.806467245,0.6141814474,2.570754383
40,0.8106916331,0.6156068576,2.570561207
41,0.8083733237,0.6173530493,2.587516974
42,0.8138252095,0.6194963664,2.589332454
43,0.8104084255,0.6193018523,2.595847838
44,0.8133466474,0.6218623495,2.60626396
45,0.8089356347,0.6218788014,2.616536511
46,0.812151063,0.6229745105,2.616489198
47,0.8103700821,0.6243468807,2.62987071
48,0.8145835052,0.6260119438,2.631376793
49,0.811939947,0.6258659631,2.636490563
50,0.8142324289,0.6278669554,2.644736566
51,0.8107868187,0.6278815424,2.652829228
52,0.8133051415,0.6287386556,2.652799951
53,0.8118915183,0.6298082562,2.663370055
54,0.81522916,0.6311184179,2.664529583
55,0.813129198,0.6309978843,2.668585617
56,0.8149543313,0.6325688669,2.675058018
57,0.8121953423,0.6325676633,2.68148422
58,0.8142121749,0.6332471662,2.68142259
59,0.8130617122,0.6340745608,2.689780773
60,0.8157574661,0.6351159522,2.690618655
61,0.8140546201,0.6350095073,2.693863267
62,0.815531112,0.6362474625,2.698909159
63,0.8144043149,0.6362375014,2.701476124
64,0.8164874935,0.6383796003,2.711331195
65,0.814738895,0.6382106248,2.714263867
