iteration,mu,alpha,beta
0,1.15,0.575,1
1,0.5869608702,0.4069704477,1.40840913
2,0.7348839764,0.4684815724,1.196855769
3,0.6776180721,0.4630082938,1.177512633
4,0.689967155,0.4732975062,1.133409456
5,0.6424296647,0.4652871647,1.085035587
6,0.6549616039,0.471573428,1.053939085
7,0.6420540646,0.4626653188,1.043739071
8,0.6497404611,0.4647325416,1.010804214
9,0.6391525399,0.4572673144,1.014805968
10,0.6433629645,0.4544705433,0.9724247593
11,0.6320638196,0.4464283382,0.9802396981
12,0.6361995771,0.4462750386,0.9613046475
13,0.6252836501,0.4373981761,0.9636198913
14,0.6318291893,0.4401121369,0.9495234237
15,0.6264396286,0.4347566081,0.9462199173
16,0.6315598259,0.4357537242,0.9301779897
17,0.6260483663,0.4315519867,0.9331388417
18,0.6279170055,0.4308745002,0.9225983836
19,0.6224241434,0.4259864574,0.9224124726
20,0.6255942169,0.4271005118,0.9149305855
21,0.6198874519,0.4208537129,0.9095962095
22,0.6238061089,0.4225519963,0.9018870688
23,0.6207444019,0.4195794471,0.9008342953
24,0.6240330074,0.4204481222,0.8920180705
25,0.6207181712,0.4179963971,0.89420489
26,0.6220238929,0.4178299018,0.8885131967
27,0.618708082,0.4150130815,0.8891247564
28,0.6207653769,0.4158300327,0.8847964898
29,0.6190440567,0.4140591936,0.8837990437
30,0.6207744877,0.4143837334,0.878641087
31,0.6189425773,0.4129833094,0.879647484
32,0.6196069008,0.4127639115,0.876216433
33,0.6177473826,0.4111067895,0.8762391484
34,0.6188562344,0.4115017446,0.8737343107
35,0.6168787426,0.409350288,0.872118619
36,0.6182961115,0.4099765749,0.8694395847
37,0.6171928581,0.4089294118,0.8691912142
38,0.6178118899,0.4091110634,0.8676382509
39,0.6166066154,0.4077018441,0.8662593203
40,0.6174112998,0.4080281755,0.8646217934
41,0.6167456679,0.4073546477,0.8643009347
42,0.6174409529,0.4075045464,0.8623401994
43,0.6167195684,0.4069608144,0.8627665265
44,0.6169944101,0.4068941971,0.8614692706
45,0.6162609513,0.4062528147,0.8615343227
46,0.6167094829,0.4064200834,0.8605630866
47,0.6163187691,0.4060051564,0.8602940227
48,0.6167019758,0.4060602408,0.8591017447
49,0.6162865216,0.4057375552,0.8593070063
50,0.6165786018,0.4056089334,0.8576935797
51,0.6160786148,0.405251779,0.8580694856
52,0.6162949737,0.4052580474,0.8572945107
53,0.6160443468,0.405055045,0.8573836498
54,0.6161990553,0.4049325239,0.8563055028
55,0.6158991853,0.404711375,0.8565019751
56,0.6160199736,0.4046963707,0.8559935418
57,0.6157164023,0.404438801,0.8560532653
58,0.6159075043,0.4045147371,0.8556602876
59,0.6157469461,0.4043505233,0.8555764358
60,0.6159130393,0.4043838998,0.8551005834
61,0.6157391689,0.4042521413,0.8551998179
62,0.6158046664,0.4042339233,0.8548828697
63,0.6156271075,0.4040773904,0.8548935874
64,0.6157351424,0.4041168865,0.8546574648
65,0.6156399362,0.404014867,0.8545887055
66,0.615732511,0.4040268962,0.8542966048
67,0.6156313803,0.4039479649,0.8543448441
68,0.6157016956,0.4039144553,0.8539474625
69,0.615579851,0.403827129,0.8540375754
70,0.6156322342,0.4038277496,0.8538468867
71,0.6155710298,0.4037779057,0.8538675301
72,0.6156082505,0.4037465072,0.8536010367
73,0.6155349706,0.4036922551,0.8536480861
74,0.6155642458,0.403687983,0.8535225481
75,0.615489902,0.4036245387,0.8535356907
76,0.6155365119,0.40364284,0.8534391124
77,0.615497057,0.4036022081,0.8534174474
78,0.6155375762,0.403609967,0.8532999721
79,0.6154949232,0.4035775191,0.8533237704
80,0.6155108446,0.4035727003,0.8532452504
81,0.6154672055,0.4035340168,0.8532470339
82,0.6154936405,0.4035435517,0.8531887963
83,0.6154701762,0.4035182474,0.8531712291
84,0.6154928115,0.403520953,0.8530989174
85,0.6154679376,0.4035014629,0.8531104609
86,0.6154850503,0.4034928045,0.8530117795
87,0.6154550847,0.4034712664,0.8530336694
88,0.6154678902,0.403471246,0.8529863859
89,0.615452821,0.4034589206,0.852991249
90,0.6154618569,0.4034509031,0.8529249801
91,0.6154438196,0.4034375058,0.8529363752
92,0.6154509711,0.4034363346,0.852905203
