iteration,mu,alpha,beta
0,1.18,0.59,1
1,0.5824620035,0.4032052418,1.560150418
2,0.7659207285,0.4843772947,1.350230724
3,0.7159401526,0.5036721857,1.433392055
4,0.759094137,0.5545571462,1.421377843
5,0.7190155113,0.5505478444,1.495477015
6,0.7511260063,0.6225833793,1.546799854
7,0.7117338833,0.6114817805,1.63034388
8,0.7335336778,0.6430270113,1.64584991
9,0.7016060294,0.6425131111,1.743813964
10,0.7262714967,0.6645137697,1.725119621
11,0.7041862724,0.6821057382,1.847415164
12,0.7281557906,0.7023745003,1.824059708
13,0.7175127413,0.7072595775,1.876380088
14,0.7360067578,0.7287936183,1.875278934
15,0.7229582641,0.7252552636,1.912000577
16,0.739045944,0.7527416474,1.937447792
17,0.7246715367,0.7469924854,1.973908271
18,0.7332955537,0.7587874383,1.97909209
19,0.7219119427,0.7571735835,2.018426223
20,0.7313351481,0.7656835675,2.009596305
21,0.7272206336,0.7678256587,2.032932087
22,0.7348436494,0.7769548622,2.033208596
23,0.7296478295,0.7754994295,2.049066276
24,0.7362593033,0.7869149067,2.061089623
25,0.7306259732,0.784649313,2.07623634
26,0.7340349102,0.7894607356,2.078959223
27,0.7296793799,0.7889536747,2.095111522
28,0.7333599456,0.7923692096,2.091861009
29,0.7317860106,0.7932979378,2.101582659
30,0.7348090182,0.7969947413,2.102017844
31,0.7327886064,0.7964508523,2.108477005
32,0.7354082445,0.8010689108,2.11381675
33,0.7332346405,0.8002165165,2.119870649
34,0.7345609146,0.8021462633,2.121168927
35,0.7329008438,0.8020105943,2.127639127
36,0.7343217511,0.8033579607,2.126473888
37,0.7337250615,0.8037642126,2.130417769
38,0.7349003043,0.8052381144,2.130731289
39,0.7341255007,0.805046321,2.133301298
40,0.7351466515,0.806900254,2.135616535
41,0.7343152982,0.806587354,2.137999239
42,0.7348276186,0.8073570842,2.138594014
43,0.7341970994,0.8073315322,2.141161734
44,0.7347425294,0.8078597595,2.140752523
45,0.7342926239,0.8082146429,2.143922644
46,0.734858122,0.8087104164,2.1433121
47,0.7346072236,0.808784482,2.144637403
48,0.7350704842,0.8092990424,2.144525944
49,0.7347545197,0.8091863957,2.14545699
50,0.7349514386,0.8094927485,2.145724094
51,0.7347130178,0.809494535,2.146738767
52,0.7349214237,0.8097009469,2.146598667
53,0.7347527529,0.8098553546,2.147866914
54,0.7349687321,0.8100480854,2.147645608
55,0.7348740614,0.8100832811,2.148172767
56,0.7350515187,0.8102857087,2.148149326
57,0.7349314719,0.8102455055,2.148512951
58,0.7350072179,0.8103674956,2.148630894
59,0.7349170268,0.8103728288,2.149031961
60,0.7349967059,0.8104535601,2.148984915
61,0.734933496,0.8105201928,2.149492265
62,0.7350160015,0.8105951671,2.149412541
63,0.7349803026,0.8106114305,2.149622254
64,0.7350482781,0.810691128,2.149621062
65,0.7350026778,0.8106769282,2.14976313
66,0.7350609762,0.8107741742,2.149866069
67,0.7350122857,0.8107537868,2.149998982
68,0.7350416062,0.8107946575,2.150021844
69,0.735004517,0.8107896479,2.150160956
70,0.7350360464,0.8108188431,2.150132441
71,0.7350225922,0.8108262026,2.150215932
72,0.7350486403,0.8108576153,2.150218621
73,0.735031319,0.8108526602,2.150274178
74,0.7350537688,0.8108914593,2.150318699
75,0.7350352553,0.8108840252,2.150370388
76,0.7350465138,0.8109002388,2.150381041
77,0.7350324532,0.8108988951,2.150435786
78,0.7350445026,0.8109102735,2.150425683
79,0.7350394375,0.8109135527,2.15045895
80,0.7350494205,0.8109259467,2.150461259
81,0.7350428437,0.8109242454,2.150483005
82,0.7350514928,0.8109397401,2.150502128
83,0.7350444553,0.8109370444,2.150522247
84,0.73504878,0.8109434832,2.150527098
85,0.735043452,0.810943202,2.150548664
86,0.7350480574,0.8109476409,2.150545127
87,0.7350442477,0.8109505278,2.150571663
88,0.7350490273,0.8109547016,2.150566433
89,0.7350469006,0.8109552838,2.150577541
90,0.7350508174,0.8109596018,2.150576487
91,0.7350481429,0.8109586306,2.150584324
92,0.7350498049,0.8109611904,2.150586496
93,0.7350477869,0.8109611775,2.150595001
94,0.7350495474,0.8109629109,2.150593781
95,0.7350481164,0.8109641692,2.150604375
96,0.7350499418,0.8109657905,2.150602475
97,0.735049139,0.8109660704,2.150606885
98,0.7350506384,0.8109677675,2.15060664
99,0.7350496222,0.8109674203,2.150609697
100,0.7350502612,0.810968439,2.150610656
101,0.7350494972,0.8109684725,2.150614014
102,0.7350501704,0.8109691502,2.150613601
103,0.7350496335,0.8109696942,2.150617835
104,0.7350503308,0.8109703246,2.150617149
