iteration,mu,alpha,beta
0,1.31,0.655,1
1,0.5664771857,0.3971335866,1.720371598
2,0.8638439096,0.5189793213,1.336542325
3,0.7893000222,0.5155326145,1.38444513
4,0.802195849,0.5629405389,1.331605094
5,0.756869712,0.5557416063,1.380094223
6,0.7647452572,0.572914442,1.365423513
7,0.7423220584,0.5830930852,1.393980635
8,0.7500523815,0.5955991607,1.386940074
9,0.7375414899,0.6017498202,1.416721246
10,0.7448561124,0.6114315239,1.413419825
11,0.7373246846,0.6156624104,1.441735436
12,0.7438933152,0.6234772274,1.440520229
13,0.7341842262,0.6301799364,1.492757503
14,0.7479642083,0.6414415396,1.479886929
15,0.7430918159,0.6403201074,1.496429916
16,0.7494193904,0.6485781606,1.503401751
17,0.7454906595,0.6478227018,1.517723251
18,0.7508427368,0.6549522803,1.524722475
19,0.7445667488,0.6540648505,1.549529807
20,0.7521755763,0.6606264394,1.54408997
21,0.7473030998,0.6603371395,1.565218372
22,0.7534181389,0.66575414,1.561495301
23,0.7496650365,0.6659025572,1.579528911
24,0.7545752523,0.6703798447,1.577130565
25,0.7517090584,0.6708414264,1.592556992
26,0.7556488844,0.6745480149,1.591168454
27,0.7534813199,0.6752259935,1.604395679
28,0.7566408888,0.6783008226,1.603765709
29,0.7550205104,0.6791204059,1.615135331
30,0.7575537917,0.6816773815,1.615064939
31,0.7551670076,0.6834864275,1.634720473
32,0.7598257934,0.6872947309,1.630483602
33,0.7582520834,0.6869536248,1.636309052
34,0.7603553887,0.6897018088,1.639157682
35,0.7579387871,0.6893537386,1.648977052
36,0.7608572025,0.6918670314,1.646918128
37,0.7590281311,0.6917791684,1.655171382
38,0.7613299152,0.6938236487,1.653838563
39,0.7599554603,0.6939196568,1.660805545
40,0.7617725182,0.6955885972,1.660013123
41,0.760748404,0.6958110507,1.665919302
42,0.7621843092,0.6971786303,1.665524172
43,0.7614290963,0.6974844435,1.670551964
44,0.7625652341,0.6986096639,1.670444359
45,0.7620155294,0.6989667217,1.674741846
46,0.7638172495,0.7008275949,1.674934194
47,0.7625211906,0.7002801749,1.67852811
48,0.7639552144,0.70182725,1.678994679
49,0.7629602337,0.7014465859,1.681941922
50,0.7641033112,0.7027380175,1.682591169
51,0.7633424552,0.7024831116,1.685017046
52,0.7642554177,0.7035658074,1.685779803
53,0.7636760413,0.7034048346,1.687784693
54,0.7644069987,0.7043165945,1.688609442
55,0.7639678692,0.7042249915,1.690273659
56,0.7651421894,0.705768418,1.691972081
57,0.7641856601,0.7052998226,1.694325236
58,0.7646778375,0.7057830964,1.694264068
59,0.7644370106,0.7059286482,1.696106731
60,0.7652133988,0.7067245678,1.696169338
61,0.7646532383,0.7064855185,1.697715038
62,0.7652675754,0.707144498,1.697903201
63,0.7648403018,0.7069794745,1.699164544
64,0.7653275693,0.7075277478,1.69943559
65,0.7650026945,0.7074180275,1.700469607
66,0.7653902397,0.7078764824,1.700791801
67,0.7651441137,0.7078077266,1.701643562
68,0.7654533104,0.7081930144,1.701993588
69,0.7652676231,0.7081542843,1.702698747
70,0.7657628075,0.7088052752,1.703420784
71,0.7653600674,0.7086083988,1.704414252
72,0.7655669346,0.7088117809,1.704390351
73,0.7654661754,0.7088738774,1.705168401
74,0.7657918962,0.7092084214,1.705198783
75,0.7655574532,0.7091089205,1.705848899
76,0.7658146406,0.7093855728,1.705932348
77,0.7656363473,0.709317318,1.706462052
78,0.7658399837,0.7095473039,1.7065802
79,0.7657047871,0.7095022852,1.707013943
80,0.7658665237,0.7096944939,1.707153238
81,0.7657643562,0.7096666115,1.707510243
82,0.7658932574,0.7098280989,1.707660795
83,0.7658163626,0.7098127228,1.707956198
84,0.7660226193,0.7100855131,1.708265611
85,0.7658558465,0.7100045558,1.708679819
86,0.7659417153,0.7100894119,1.708672067
87,0.7659003949,0.7101163783,1.708998522
88,0.766035532,0.7102559678,1.709015094
89,0.7659387342,0.7102153857,1.709285999
90,0.7660453758,0.7103308299,1.709324256
91,0.7659718731,0.7103031644,1.709544965
92,0.7660562776,0.7103991591,1.709597263
93,0.7660006233,0.7103810731,1.709778006
94,0.7660676473,0.7104613296,1.709838723
95,0.7660256504,0.7104502885,1.709987526
96,0.7660790655,0.7105177484,1.710052582
97,0.766047504,0.7105118327,1.710175755
98,0.766132981,0.7106258416,1.710308703
99,0.7660644042,0.71059286,1.71048051
100,0.7660998632,0.7106281401,1.710478467
101,0.76606627,0.7106516937,1.71075173
102,0.7661304755,0.7107038753,1.710692319
103,0.766108893,0.7106990508,1.71077284
104,0.7661372631,0.7107359614,1.71081255
105,0.7661049157,0.7107314599,1.710946241
106,0.7661438369,0.7107649835,1.710919232
107,0.7661197321,0.7107641414,1.71103082
108,0.7661501041,0.7107911915,1.711013982
109,0.7661322642,0.7107928911,1.711107631
110,0.766156008,0.710814824,1.711098212
111,0.7661429181,0.7108182337,1.711177226
112,0.7661615183,0.7108361081,1.711173146
113,0.7661520191,0.7108406133,1.711240158
114,0.7661666236,0.7108552571,1.711239857
115,0.766153035,0.7108655585,1.711354088
116,0.7661794256,0.7108871078,1.711330151
117,0.7661706103,0.7108852594,1.711363625
118,0.7661940498,0.7109160557,1.711397878
119,0.7661749918,0.7109067458,1.711444941
120,0.7661847649,0.7109163567,1.711443843
121,0.7661800131,0.7109193046,1.711480674
122,0.7661953811,0.710935099,1.711482192
123,0.7661843322,0.7109304215,1.711512906
124,0.7661964485,0.710943471,1.711516947
125,0.7661880629,0.7109402751,1.711541944
126,0.7661976444,0.7109511164,1.711547625
127,0.7661912974,0.7109490188,1.711568076
128,0.7661988999,0.7109580754,1.711574749
129,0.7661941115,0.7109567856,1.711591571
130,0.7662001658,0.7109643926,1.711598765
131,0.7661965677,0.7109636906,1.711612678
132,0.7662062489,0.7109765377,1.711627435
133,0.7661984471,0.7109727659,1.711646889
134,0.7662024692,0.7109767521,1.711646585
135,0.7661986257,0.7109793427,1.711677359
136,0.7662059139,0.7109852523,1.71167055
137,0.7662034569,0.7109846869,1.711679641
138,0.7662066685,0.7109888456,1.711684045
139,0.7662029854,0.7109883038,1.71169913
140,0.7662074008,0.7109920964,1.711696017
141,0.7662046553,0.7109919737,1.711708601
142,0.7662080998,0.7109950324,1.711706648
143,0.7662060669,0.7109952014,1.711717203
144,0.7662087589,0.7109976802,1.711716098
145,0.7662072664,0.710998046,1.711724999
146,0.7662093746,0.711000065,1.711724504
147,0.7662082905,0.7110005575,1.71173205
148,0.7662099454,0.7110022109,1.711731987
149,0.7662083927,0.7110033465,1.711744844
150,0.7662113855,0.7110057849,1.711742104
151,0.766210383,0.7110055683,1.711745881
152,0.7662130345,0.7110090365,1.711749682
153,0.7662108703,0.7110079745,1.711755004
154,0.7662119775,0.7110090596,1.711754862
155,0.7662114351,0.7110093838,1.711759008
156,0.7662131757,0.7110111661,1.711759149
157,0.7662119208,0.7110106311,1.711762619
158,0.7662132926,0.7110121029,1.71176305
159,0.7662123401,0.7110117365,1.711765873
160,0.7662134247,0.7110129587,1.711766493
161,0.7662127036,0.7110127173,1.711768801
162,0.7662135638,0.7110137378,1.711769536
163,0.7662130197,0.7110135884,1.711771434
164,0.7662137045,0.7110144452,1.711772231
165,0.7662132956,0.7110143628,1.7117738
166,0.7662143903,0.7110158093,1.711775439
167,0.7662135047,0.7110153792,1.711777638
168,0.7662139602,0.7110158291,1.711777596
