iteration,mu,alpha,beta
0,0.985,0.4925,1
1,0.5999855506,0.3809774294,1.304423543
2,0.7626299005,0.408516642,1.217983809
3,0.6841999477,0.3859105288,1.296839146
4,0.736639491,0.3803355869,1.336432814
5,0.7134945214,0.3745324267,1.364605418
6,0.7472307357,0.3702080279,1.435627242
7,0.7332857527,0.368638319,1.449546572
8,0.7446695405,0.3752053947,1.482390233
9,0.7291532288,0.374218425,1.50021739
10,0.738239958,0.3763221474,1.498047172
11,0.731745527,0.3863583859,1.56309857
12,0.7407496417,0.3883420912,1.559874056
13,0.7367578121,0.3921882364,1.584882287
14,0.745727876,0.3945626539,1.583908226
15,0.7407633749,0.3942493738,1.589670256
16,0.7481239877,0.402817735,1.623878184
17,0.742067308,0.4022053041,1.629885486
18,0.7463912297,0.4056194656,1.642120791
19,0.7428743705,0.4053642357,1.646191159
20,0.7481876689,0.4110208442,1.669157543
21,0.743808216,0.4105520344,1.673450971
22,0.74536603,0.4117040293,1.67745747
23,0.7431894528,0.4117813409,1.681359958
24,0.7458796263,0.4126258821,1.68182615
25,0.742963457,0.4125606795,1.686110628
26,0.7464951046,0.4135171282,1.685861906
27,0.7445444346,0.4133945343,1.688281153
28,0.747607863,0.4168853805,1.703099726
29,0.74515084,0.4166347442,1.705627199
30,0.7469377757,0.4180526143,1.710852901
31,0.7454888022,0.4179451033,1.712580029
32,0.7477355849,0.420285368,1.722340472
33,0.7458940602,0.4200841866,1.724176333
34,0.7465562776,0.4205648923,1.72587162
35,0.7456300126,0.4205921045,1.727540095
36,0.746779301,0.4209486609,1.727722483
37,0.745529578,0.4209138442,1.729561607
38,0.7470480064,0.4213203091,1.729428938
39,0.746207215,0.4212634819,1.730472975
40,0.7475409595,0.4227192921,1.736707664
41,0.7464662606,0.4226057603,1.737809735
42,0.747249321,0.423202496,1.739991562
43,0.7466101836,0.4231515335,1.740744297
44,0.7471054681,0.4236423882,1.742783564
45,0.7463487162,0.4236112389,1.74384644
46,0.7468067506,0.4237293599,1.743780259
47,0.7463981912,0.4243606193,1.748128469
48,0.7469721469,0.4244869158,1.747918778
49,0.7466760828,0.4247040175,1.749673842
50,0.7470189603,0.4247887355,1.749602683
51,0.7466981283,0.4251997557,1.75253211
52,0.7471300387,0.4252918558,1.752356981
53,0.7470155075,0.4253613204,1.752952419
54,0.7472457243,0.4254399914,1.753032153
55,0.7469984551,0.4254403428,1.75344273
56,0.7473030504,0.425528703,1.753456237
57,0.7469686499,0.4255127127,1.75391527
58,0.7471708083,0.4255638518,1.753880299
59,0.7469853338,0.4258253239,1.755717112
60,0.747240776,0.425880665,1.755618577
61,0.7471064518,0.4259698112,1.756362998
62,0.7472600647,0.4260069159,1.75632615
63,0.747186227,0.426091812,1.756945702
64,0.7473716675,0.42614323,1.756940064
65,0.7472693034,0.4261371059,1.757073586
66,0.7474365934,0.4263284906,1.757918242
67,0.7473044603,0.4263150634,1.758058311
68,0.7474023339,0.4263934029,1.758355688
69,0.7473234233,0.4263875741,1.758452197
70,0.7474483961,0.4265170169,1.75900439
71,0.7473465992,0.426505834,1.759107433
72,0.7473835402,0.4265325901,1.759203218
73,0.7473319138,0.4265340454,1.759297305
