iteration,mu,alpha,beta
0,1.04,0.52,1
1,0.5835215419,0.4011606046,1.358573169
2,0.6680575895,0.4441334769,1.269363785
3,0.5855597692,0.6659776392,1.511420821
4,0.6304581724,0.6164165084,1.721593033
5,0.6765127377,0.6501675383,1.691732678
6,0.6516521094,0.6405015841,1.749630047
7,0.6827119929,0.6936891899,1.856549349
8,0.6604576419,0.6854453282,1.90756538
9,0.6837676862,0.7330634375,1.995410728
10,0.6656678495,0.7258006662,2.039810733
11,0.6860054238,0.7636552688,2.119263944
12,0.6712835189,0.7580604873,2.155782056
13,0.6863491944,0.7902653311,2.221327392
14,0.6750101189,0.785830325,2.251083039
15,0.68725265,0.8109912685,2.307807522
16,0.6785203699,0.8077883917,2.331107046
17,0.6874067664,0.8284051639,2.376775413
18,0.6809098316,0.8259998241,2.394992388
19,0.6878998797,0.8417707161,2.432997845
20,0.683036924,0.840100512,2.446833731
21,0.6880386021,0.8526999074,2.476629514
22,0.6844867588,0.8514764516,2.487197662
23,0.6883681208,0.8609527528,2.511297604
24,0.6857444401,0.8601243693,2.519185122
25,0.6912570324,0.8750982375,2.556343567
26,0.6870939018,0.8729422469,2.565994386
27,0.6880474289,0.8742296633,2.56774045
28,0.6872046708,0.8744313832,2.572593772
29,0.688448739,0.8758722484,2.5732972
30,0.6871893413,0.8757736066,2.578535031
31,0.6888817084,0.877425226,2.578041224
32,0.6870573306,0.8769216349,2.584031898
33,0.6882248354,0.8779098415,2.583029263
34,0.6876836014,0.8797902404,2.593428961
35,0.6885215746,0.8805127635,2.592755682
36,0.6881408195,0.8819653165,2.600586757
37,0.6893498381,0.8830225102,2.59968532
38,0.6886783321,0.8827710726,2.601611582
39,0.6893575277,0.8843837206,2.605425342
40,0.688869133,0.8842055437,2.606846431
41,0.6893671101,0.8854177505,2.609759494
42,0.6890123005,0.8852915347,2.610807659
43,0.6893782587,0.8862005598,2.61303213
44,0.6891205006,0.8861115378,2.613804495
45,0.6893886706,0.8867940496,2.615498364
46,0.6892015817,0.8867312536,2.616067681
47,0.6893986729,0.8872425919,2.617358026
48,0.6892628377,0.8871985153,2.61777739
49,0.6894072448,0.8875822607,2.618757928
50,0.6892101719,0.8875203603,2.619376181
51,0.6893352294,0.8876231349,2.619253486
52,0.68927197,0.8877955623,2.620267997
53,0.6893627856,0.8878709828,2.620182013
54,0.6893175774,0.8880026739,2.620941876
55,0.689383572,0.888058017,2.620881792
56,0.6893513943,0.8881583152,2.621451351
57,0.6893993506,0.8881989678,2.621409416
58,0.6893763739,0.8882754485,2.621836068
59,0.6894112423,0.8883053026,2.621806917
60,0.6893949195,0.8883634649,2.622126792
61,0.689420267,0.888385412,2.622106565
62,0.689408627,0.8884297105,2.622346225
63,0.6894455005,0.888461967,2.622318308
64,0.689425001,0.8884542504,2.622377199
65,0.6894456306,0.8885032205,2.622492773
66,0.6894307524,0.8884977533,2.622536062
67,0.6894458607,0.8885344093,2.622623939
68,0.6894350652,0.8885305386,2.622655774
69,0.6894461456,0.8885579607,2.622722605
70,0.6894383111,0.8885552277,2.622746018
71,0.689446429,0.8885757622,2.622796787
72,0.6894407451,0.8885738341,2.622814016
73,0.6894467022,0.8885892007,2.622852596
74,0.6894425777,0.8885878449,2.622865273
75,0.6894469437,0.8885993565,2.622894558
76,0.6894439518,0.8885984041,2.622903892
77,0.6894503635,0.8886156384,2.622948369
78,0.689445621,0.8886132285,2.622959334
79,0.6894466377,0.8886147391,2.622961186
80,0.6894456788,0.8886150027,2.622966584
81,0.6894470526,0.8886166305,2.622967345
82,0.6894456434,0.8886165288,2.62297321
83,0.6894475266,0.8886183778,2.622972635
84,0.6894454884,0.8886178132,2.622979349
85,0.6894467921,0.888618918,2.622978208
86,0.6894461675,0.888620995,2.622989808
87,0.6894471156,0.8886218068,2.622989013
