iteration,mu,alpha,beta
0,1.055,0.5275,1
1,0.5959316319,0.3935584839,1.365721339
2,0.7004336266,0.427383485,1.266796792
3,0.69464593,0.4313593579,1.310911499
4,0.7126607635,0.4400726734,1.309540722
5,0.6930376658,0.4375518456,1.342448196
6,0.7056391683,0.4429751593,1.337173513
7,0.6988406647,0.4541078156,1.396923373
8,0.7081139164,0.4583726355,1.392902522
9,0.7020092209,0.4678681496,1.438608677
10,0.7091794257,0.4711880477,1.435543971
11,0.7046429362,0.4784011296,1.472146048
12,0.7102947607,0.4810226613,1.469654466
13,0.7066994552,0.4865440153,1.498560318
14,0.7112271852,0.4886289928,1.496466068
15,0.7083282153,0.4928177065,1.519243203
16,0.7119975808,0.4944872359,1.517442532
17,0.7096177686,0.4976509369,1.535346895
18,0.7126179742,0.4989954422,1.533778581
19,0.7106404813,0.5013741567,1.54783668
20,0.7131104323,0.5024623533,1.546461607
21,0.7114527779,0.5042430198,1.557494933
22,0.7134971785,0.5051276717,1.55628607
23,0.7120991338,0.5064543946,1.564946621
24,0.7137985587,0.5071764086,1.563883614
25,0.7132062936,0.5076678304,1.567280863
26,0.7144771047,0.5083821555,1.567197783
27,0.7130477813,0.5082108349,1.569872064
28,0.7139698199,0.5086448158,1.569466804
29,0.7133876829,0.509524438,1.574441237
30,0.7141606323,0.5098788943,1.574063026
31,0.7136590085,0.5105368074,1.577956097
32,0.7143080738,0.5108271581,1.577607958
33,0.7138754868,0.5113176747,1.580656647
34,0.7144213344,0.5115561171,1.580339902
35,0.7140485909,0.5119201537,1.582730051
36,0.7145081908,0.5121164396,1.582444607
37,0.7143477209,0.5122507984,1.583382429
38,0.7146950734,0.5124463427,1.583361785
39,0.714305182,0.5123992878,1.584097755
40,0.7145573782,0.5125181771,1.58398728
41,0.7143983904,0.5127581118,1.585359201
42,0.7146111194,0.5128556211,1.585254529
43,0.7144727437,0.513034855,1.586327385
44,0.7146522927,0.5131150108,1.586230117
45,0.7145321443,0.5132483909,1.587070082
46,0.7146837719,0.5133144205,1.586981031
47,0.7145797063,0.5134132097,1.587639559
48,0.714707814,0.5134677122,1.587558976
49,0.7146628425,0.513504092,1.587817474
50,0.7147598868,0.5135582615,1.587809864
51,0.7146508286,0.5135445798,1.588014163
52,0.7147213265,0.5135776065,1.587982396
53,0.7146765564,0.5136427961,1.58836
54,0.7147361248,0.5136699272,1.58832994
55,0.7146970857,0.5137185669,1.58862526
56,0.7147474356,0.5137409011,1.588597367
57,0.7147135005,0.5137770424,1.588828641
58,0.714756071,0.5137954642,1.588803139
59,0.714741363,0.5138088248,1.588893827
60,0.7147736894,0.5138273884,1.588893453
61,0.7147375684,0.5138233854,1.58896336
62,0.7147610259,0.513834612,1.588953773
63,0.7147465,0.513858259,1.589086736
64,0.7147663259,0.5138674708,1.589077484
65,0.7147536156,0.5138851589,1.589181372
66,0.7147703767,0.5138927331,1.589172663
67,0.7147592966,0.5139059146,1.58925394
68,0.7147734702,0.5139121549,1.589245892
69,0.7147638425,0.5139219346,1.589309568
70,0.7147758306,0.5139270857,1.589302233
71,0.7147716595,0.5139306948,1.589327214
72,0.7147807585,0.5139358569,1.589326848
73,0.7147705672,0.5139346622,1.589346305
74,0.7147771733,0.513937795,1.589343486
75,0.7147730375,0.5139442145,1.589380053
76,0.7147786222,0.513946787,1.589377354
77,0.7147750068,0.5139515834,1.589405935
78,0.7147797291,0.5139537001,1.58940341
79,0.7147765801,0.5139572699,1.589425779
80,0.7147805741,0.5139590149,1.589423456
81,0.71477784,0.5139616594,1.589440989
82,0.7147812186,0.5139631008,1.589438879
83,0.7147800349,0.5139640748,1.589445761
84,0.7147825976,0.5139655111,1.589445584
85,0.7147797204,0.5139651556,1.589451003
86,0.7147815819,0.5139660304,1.589450175
87,0.7147804038,0.5139677723,1.589460232
88,0.7147819777,0.5139684911,1.589459445
89,0.7147809491,0.5139697911,1.589467309
90,0.71478228,0.5139703829,1.589466578
91,0.714781385,0.5139713491,1.589472735
92,0.7147825107,0.5139718373,1.589472065
93,0.7147817343,0.5139725519,1.589476893
94,0.7147826867,0.5139729554,1.589476287
