iteration,mu,alpha,beta
0,1.195,0.5975,1
1,0.5758819761,0.4073426693,1.497633157
2,0.7546034712,0.4924529936,1.22521153
3,0.6690467014,0.4914499188,1.237088075
4,0.6919174725,0.5153901579,1.178256046
5,0.6549107705,0.5135281204,1.185075132
6,0.6637993214,0.5252943345,1.156915383
7,0.6455597287,0.5228052481,1.161465413
8,0.6504298427,0.5291043559,1.145752176
9,0.6407311702,0.526654734,1.148637366
10,0.6438065081,0.5301758813,1.139112041
11,0.6410825516,0.5291184046,1.139938992
12,0.6404112279,0.5300712912,1.134687162
13,0.6388115527,0.5292080139,1.135097367
14,0.6385847063,0.5295014692,1.131467029
15,0.6376140584,0.5288206166,1.131591011
16,0.6374948606,0.5287617865,1.126341109
17,0.6363126553,0.5277156068,1.127538548
18,0.6369334047,0.5279037555,1.124953843
19,0.6361571114,0.527168596,1.125614314
20,0.6365484812,0.527190727,1.123701791
21,0.6360350838,0.5266673137,1.124027992
22,0.6362750567,0.5265979286,1.122583548
23,0.6359328597,0.5262195371,1.122706176
24,0.6362160835,0.5259878286,1.12048267
25,0.635685028,0.5254892588,1.121043787
26,0.6360021453,0.5255547169,1.119852778
27,0.6356496784,0.5252056826,1.120159874
28,0.635845478,0.5252032927,1.119270648
29,0.6356104307,0.5249552799,1.1194204
30,0.6357285912,0.5249151263,1.118744155
31,0.6355708857,0.52473595,1.118798504
32,0.6357085853,0.5246174973,1.117751702
33,0.6354609072,0.5243835563,1.118010089
34,0.6356088789,0.524411143,1.117449202
35,0.6354443322,0.5242471246,1.117589601
36,0.6355355056,0.5242436126,1.11716979
37,0.6354256534,0.5241268624,1.117237217
38,0.6354805279,0.5241061348,1.116917199
39,0.6354067328,0.5240216273,1.116940469
40,0.6354704275,0.5239629878,1.116443952
41,0.6353545858,0.5238530998,1.116562937
42,0.6354234125,0.5238647135,1.116297989
43,0.6353464129,0.5237875507,1.116362134
44,0.6353887526,0.5237848243,1.116163433
45,0.6353373122,0.5237298043,1.116193713
46,0.6353627318,0.5237191926,1.116041951
47,0.6353281469,0.523679294,1.116051785
48,0.635357531,0.5236503068,1.115815879
49,0.6353033111,0.5235986398,1.115870677
50,0.6353353289,0.5236034578,1.115745369
51,0.6352992722,0.5235671242,1.115774659
52,0.6353189337,0.5235653276,1.115680509
53,0.6352948308,0.523539378,1.115694074
54,0.6353066028,0.5235339707,1.115622035
55,0.6352741686,0.5234962699,1.115630224
56,0.6352971586,0.5235079613,1.115570042
57,0.635275161,0.5234800783,1.115567226
58,0.6352897994,0.5234862374,1.115524259
59,0.6352747328,0.5234652321,1.115515429
60,0.6352839724,0.523467991,1.115484226
61,0.6352630912,0.5234357634,1.115460718
62,0.6352798323,0.5234452597,1.115420455
63,0.6352646246,0.5234274436,1.115423791
64,0.6352753473,0.5234328189,1.115395444
65,0.6352650233,0.5234196183,1.115393708
66,0.6352718467,0.5234224213,1.115373437
67,0.6352647678,0.5234124588,1.115368951
68,0.6352690707,0.5234136835,1.115354204
69,0.6352592475,0.523398372,1.115342601
70,0.6352670613,0.5234027619,1.115323656
71,0.635259928,0.5233943391,1.115324982
72,0.6352649305,0.5233968098,1.115311625
73,0.6352600836,0.523390558,1.115310613
74,0.6352632646,0.5233918323,1.115301045
75,0.6352599377,0.5233871057,1.115298777
76,0.6352619417,0.5233876474,1.115291805
77,0.6352573192,0.5233803707,1.115286086
78,0.6352609667,0.5233823996,1.115277169
79,0.6352576201,0.5233784165,1.115277677
80,0.6352599541,0.5233795516,1.115271381
81,0.6352576781,0.5233765899,1.115270812
82,0.6352591611,0.5233771684,1.115266296
83,0.6352575972,0.5233749255,1.115265153
84,0.6352585306,0.5233751639,1.115261856
85,0.6352563549,0.523371705,1.115259041
86,0.6352580577,0.5233726424,1.115254844
87,0.6352564874,0.5233707584,1.115255027
88,0.6352575763,0.5233712795,1.115252059
89,0.6352565074,0.5233698762,1.115251747
90,0.6352571988,0.5233701384,1.115249615
91,0.6352564635,0.5233690738,1.115249041
92,0.6352573329,0.5233692826,1.115245922
93,0.6352563861,0.523368356,1.11524679
94,0.635256925,0.5233683778,1.115244467
95,0.6352562938,0.5233677211,1.115244905
96,0.635256621,0.5233676373,1.115243144
97,0.6352561977,0.5233671643,1.115243319
98,0.6352565827,0.5233668867,1.1152406
99,0.6352559146,0.5233662626,1.11524132
100,0.6352563194,0.5233663535,1.115239844
101,0.6352558759,0.5233659171,1.115240242
102,0.6352561264,0.5233659214,1.115239142
103,0.6352558306,0.5233656117,1.11523934
104,0.6352559823,0.5233655675,1.115238504
105,0.6352557838,0.5233653441,1.11523858
