step,price,regime_signal,regime_active,latency_ms,short_vol,aggressiveness,pnl,pnl_delta,executed,fill_prob,dataset
64,1.0,low_vol,low_vol,1.5879047623034146,0.21850738118659968,0.8683399394560396,-513.9064404286223,0.0,0.0,0.6908142948703606,nasdaq_micro
65,1.0,low_vol,low_vol,1.0560437103205833,0.0,0.8795926294145543,-513.9085514509329,-0.0021110223106006742,4.0,0.7577897958504217,nasdaq_micro
66,1.0,low_vol,low_vol,1.9947674942259965,0.0,0.8815380539668942,-513.9085514509329,0.0,0.0,0.64803977070776,nasdaq_micro
67,1.9660798236189447,transition,low_vol,1.1639822343655832,0.9660798236189447,0.8694568859244722,-510.8565598195832,-0.004102611938208156,-4.0,0.7388792724686513,nasdaq_micro
68,1.5252636331205687,transition,low_vol,1.6526181036804999,0.224210728986054,0.873628119800855,-510.4881686036221,-0.00039682765560655753,-0.4963398681981235,0.6820704030440241,nasdaq_micro
69,1.8141762843672795,transition,low_vol,1.4939693381623096,0.18941817333939734,0.868432528670758,-510.87327259360086,0.0,0.0,0.6984053219551634,nasdaq_micro
70,1.8336432878095665,transition,low_vol,0.8000658924144345,0.010730491634155842,0.8680334327098924,-510.90153181411347,-0.0023108216930722847,-2.4197131234354963,0.7839096883642211,nasdaq_micro
71,2.0174699472378474,transition,low_vol,1.3476784834668147,0.10025213772514967,0.8652788530488279,-511.5913699857518,0.0,0.0,0.7144894312636025,nasdaq_micro
72,1.76296909307482,low_vol,low_vol,1.4448433257529774,0.1261485230605139,0.8699277442840933,-510.6375691082542,-0.0012532178236597247,1.3619069370442793,0.7047262385050297,nasdaq_micro
73,1.0,low_vol,low_vol,1.3817734933108543,0.4327750815779275,0.8601605310974294,-508.8155660352423,-0.002064385274650249,4.0,0.7085488659422484,nasdaq_micro
74,1.594019608783024,transition,low_vol,1.6212398809158985,0.5940196087830241,0.8484036187727518,-507.86178142827157,-0.002142149934797999,-2.639990978403147,0.6766345490511528,nasdaq_micro
75,2.9252898354498376,transition,low_vol,1.8111933625745564,0.8351655270308688,0.8340491622552365,-509.2398302374301,-0.005855605287820254,-4.0,0.6507808077481625,nasdaq_micro
76,1.3953589469983187,transition,low_vol,1.0981480444086906,0.5230014714819713,0.8266501209317322,-501.5459143661929,-0.0027683367414965687,4.0,0.730049732560304,nasdaq_micro
77,1.5234405743306108,transition,low_vol,1.9174910395229277,0.09179116786244847,0.8246111792783724,-501.67916380872725,-0.001230611912603763,1.6326576518366664,0.6360774290201706,nasdaq_micro
78,1.0,transition,low_vol,1.6819027006475826,0.34359106823750374,0.8363088043249329,-501.9962391772242,-0.0020071411303774767,4.0,0.6655793775784877,nasdaq_micro
79,1.779814707406755,transition,transition,0.8978585045545198,0.779814707406755,0.672789761003473,-498.4111882754804,-0.00359232333488535,-5.0,0.7529966061966046,nasdaq_micro
80,2.1187318058138658,transition,transition,1.938405588826124,0.19042268669693346,0.6760681357271923,-498.546105121221,0.0,0.0,0.6343330381948954,nasdaq_micro
81,2.5170894572586695,transition,transition,1.3195176492331884,0.1880170252561924,0.6727910707084952,-498.70976461578806,-0.005080425933044808,-5.0,0.7018382759016408,nasdaq_micro
82,1.0,high_vol,transition,1.0972560293244895,0.6027157488915442,0.6727136769663836,-490.5224092441959,-0.0020181410308737213,5.0,0.7281788345267056,nasdaq_micro
83,1.4132308813112173,high_vol,transition,1.5669439245935777,0.4132308813112173,0.6673190421266938,-490.68690908008836,0.0,0.0,0.6710196149245042,nasdaq_micro
84,1.2077464859468563,high_vol,transition,1.7852682516267127,0.1454004424059213,0.664628969419213,-490.6051094110785,0.0,0.0,0.645807042477218,nasdaq_micro
85,1.059689476998406,high_vol,transition,0.4644068760090492,0.1225894760789767,0.6618449264169272,-490.5461705592738,0.0,0.0,0.8035538707985298,nasdaq_micro
86,1.0,transition,transition,1.3365620983205548,0.05632732823532207,0.6651412531346061,-490.5244046679553,-0.0019954237594106417,5.0,0.6963034404129542,nasdaq_micro
87,1.0,transition,transition,0.9879461735070149,0.0,0.667849570120507,-490.5244046679553,0.0,0.0,0.7392121203480768,nasdaq_micro
88,1.0195273600999422,transition,transition,1.2695900611951139,0.01952736009994216,0.6686157553086348,-490.4345413608636,0.0,0.0,0.7056615822463204,nasdaq_micro
89,1.4682762059869734,transition,transition,0.8403851387100053,0.44015380405587284,0.6645060915294951,-488.3723630703181,-0.0029270354488062367,-5.0,0.7560280545503019,nasdaq_micro
90,1.2651037756050862,transition,transition,0.879503176063524,0.13837480274722214,0.6719449474045267,-488.2920296395832,-0.0005458862939349274,1.0702644382419564,0.754705976481214,nasdaq_micro
91,2.1693062828156755,transition,transition,1.174884708865626,0.7147259573848939,0.6602966946796701,-487.6842407253435,0.0,0.0,0.7133153609784487,nasdaq_micro
92,2.763028055006664,transition,transition,1.2194009855541632,0.27369199863301946,0.6555904101605754,-487.29058570745406,-0.005434244087552997,-5.0,0.7057194089822267,nasdaq_micro
93,1.8907000238085536,transition,transition,1.441285654877781,0.3157145037370988,0.6524555111453176,-483.5153090073428,0.0,0.0,0.6787269478415611,nasdaq_micro
94,1.5214839118113739,transition,transition,1.314714054012034,0.19528011178285434,0.6530913832454763,-481.9203899840687,-0.0029810040976485652,5.0,0.6934019888748172,nasdaq_micro
95,1.7727200492955144,high_vol,transition,2.0870609606052746,0.16512572728096486,0.6498267485101471,-481.7515135011995,0.0,0.0,0.6083742034216574,nasdaq_micro
96,2.0224620131851974,high_vol,transition,1.5110864626851563,0.1408806562485325,0.6468822039428888,-481.5870721539662,-0.0034307786036720245,-4.370547711663381,0.6684832029741691,nasdaq_micro
97,1.2413774973943765,high_vol,transition,1.2405172749420008,0.3862047893600149,0.6585880869549544,-478.69833619137205,0.0,0.0,0.7044996411468739,nasdaq_micro
98,1.7455462699333628,high_vol,transition,1.161424097828845,0.40613654879134287,0.654911393494878,-480.5648047309941,-0.0018681858745139834,2.7236727288089684,0.7121809783149627,nasdaq_micro
99,2.561726030071682,high_vol,transition,1.5661565885318123,0.4675784161077996,0.6494265971513475,-481.3653201362189,-0.004990959055589883,-5.0,0.6633754439178677,nasdaq_micro
100,1.4068601371284428,high_vol,high_vol,1.517611741017,0.4508155358482749,0.46338863406123815,-474.46547404141177,-0.00012271402562191724,0.31372321106011647,0.6650969552506809,nasdaq_micro
101,1.8490330985215186,high_vol,high_vol,1.291776505895439,0.31429773985607395,0.4603957189902303,-476.9686016803985,0.0,0.0,0.6887913407849968,nasdaq_micro
102,1.2677977081423153,high_vol,high_vol,1.264296037324923,0.31434558464310747,0.45793406339626275,-473.6782458752138,0.0,0.0,0.690367837441973,nasdaq_micro
103,1.0,high_vol,high_vol,1.9881408407498098,0.21123062963626524,0.46093518181087856,-472.16253837733404,-0.00028715452145888776,-1.0383040566310475,0.613565016094899,nasdaq_micro
104,1.3364179091334054,high_vol,high_vol,0.8045371713363582,0.3364179091334054,0.4643145729160251,-474.41629397298095,0.0,0.0,0.7497436215240643,nasdaq_micro
105,1.0249973238138457,high_vol,high_vol,1.6449079820422958,0.23302634841334857,0.4728351133060308,-472.33000228722744,0.0,0.0,0.6567150975233481,nasdaq_micro
106,1.5211621332703669,high_vol,high_vol,0.7165391440466963,0.48406449258850154,0.47333415121740413,-475.6539460646448,0.0,0.0,0.7669918346940064,nasdaq_micro
107,1.465274592836132,high_vol,high_vol,1.1238769955864063,0.03674002870034739,0.4740487011031654,-475.2795401440294,0.0,0.0,0.7171548749160327,nasdaq_micro
108,1.2973785817019032,high_vol,high_vol,1.1052857144859705,0.1145833087907812,0.47738993208749336,-474.1558736797127,-0.0011148398514251312,3.0,0.7215087414725446,nasdaq_micro
109,1.0907633211187011,high_vol,high_vol,1.684413767732153,0.15925595157595704,0.4866589932898445,-473.39154731413237,0.0,0.0,0.6604984867621042,nasdaq_micro
110,1.0,high_vol,high_vol,1.5978377652216582,0.08321082984859911,0.4883341969778055,-473.05578896229116,0.0,0.0,0.6710617923775739,nasdaq_micro
111,1.0,high_vol,high_vol,1.771480463438146,0.0,0.49091948683102343,-473.05578896229116,0.0,0.0,0.6535763254473791,nasdaq_micro
112,1.0,high_vol,high_vol,1.6925132349650251,0.0,0.5003690093392985,-473.05578896229116,0.0,0.0,0.6677539306568168,nasdaq_micro
113,1.0,high_vol,high_vol,1.958164896565058,0.0,0.5070029788254917,-473.0558238458452,-3.488355406489063e-05,0.11467241661276484,0.6425735435682375,nasdaq_micro
114,1.0,transition,high_vol,1.5699288160524814,0.0,0.5094154803209371,-473.0559085038594,-8.465801420243224e-05,0.2769776259094625,0.6869560380980085,nasdaq_micro
115,1.6506896515674923,transition,high_vol,1.18608256157956,0.6506896515674923,0.5007610844745215,-475.20963276430825,-0.0014878820520607405,3.0,0.7268731271798671,nasdaq_micro
116,2.6073549269290566,transition,high_vol,0.9598979094776938,0.5795548996464093,0.4924706888643726,-475.506236760849,-0.00231128257854607,3.0,0.7493599944368041,nasdaq_micro
117,2.1781296796333347,transition,high_vol,0.858413934852667,0.1646209508581417,0.4899286917317058,-476.6622839752113,-0.00041124247729840135,0.6422884459572153,0.760440167652032,nasdaq_micro
118,2.781443165230398,transition,high_vol,0.9758225105369753,0.27698694491809367,0.4860148325942253,-474.6528571498529,-0.002421510504404978,2.9854884348478166,0.743128103223754,nasdaq_micro
119,2.159716451300837,transition,transition,0.9309494090432908,0.2235266647550071,0.6771336781643642,-478.58665259720675,-0.004387250233378381,-5.0,0.7508878954407806,nasdaq_micro
120,2.744225696565693,transition,transition,1.4874503484964223,0.2706416598867851,0.6744652355496527,-477.8150107370647,0.0,0.0,0.6831581086022182,nasdaq_micro
121,3.4823089483746985,transition,transition,1.43697368927727,0.2689586547974871,0.6840047954635389,-476.8406276319566,0.0,0.0,0.6931070318243772,nasdaq_micro
122,2.8621599273158806,transition,transition,1.488207774307714,0.1780855835172984,0.6860730770318769,-477.66521041544644,-0.005890952604886479,-5.0,0.6881174198927926,nasdaq_micro
123,2.524338799001202,transition,transition,1.44748910321921,0.11803013699220008,0.6904442166964584,-476.42354902743074,-0.0014685466552464277,1.404301175652872,0.6947020130551306,nasdaq_micro
124,2.8354624034138918,transition,transition,0.8529467717876154,0.12324954341936643,0.6920340795547765,-477.13152492575784,0.0,0.0,0.7678369789956525,nasdaq_micro
125,1.0,transition,transition,1.2617825713315802,0.6473238372704213,0.6818077955488325,-472.9568922524905,-0.0020454233866189497,5.0,0.7125036202259553,nasdaq_micro
126,1.0,transition,transition,1.871637641028885,0.0,0.6846995924311878,-472.9589463512678,-0.002054098777307445,5.0,0.6448835632749064,nasdaq_micro
127,1.4276627389863565,transition,transition,1.375700968819859,0.42766273898635654,0.6838904932642916,-469.6563029253473,-0.0008179697189234503,-1.396284074177645,0.7000538983221838,nasdaq_micro
128,1.164137738417737,transition,transition,1.819700570076738,0.18458491166879012,0.6886267294687718,-471.323934057044,0.0,0.0,0.652107527551581,nasdaq_micro
129,1.2417728466011413,transition,transition,0.9188023043114923,0.06668893690271033,0.6975813721799321,-470.8327503144828,-0.0001044579507833987,-0.2009801737447221,0.7620168114148116,nasdaq_micro
130,1.0719634530103852,transition,transition,1.881631366564492,0.1367475493247752,0.7047179974563743,-471.87360598697416,-0.00040120065256132875,0.8851462596221946,0.6519525248246362,nasdaq_micro
131,1.0,transition,transition,1.0696149837746858,0.0671323754632594,0.7104064053629193,-472.37823794056914,0.0,0.0,0.7491056013937143,nasdaq_micro
132,1.0818129912536556,transition,transition,0.5427248751152574,0.0818129912536556,0.715628400995346,-471.80554348825024,-0.0010057785444814726,-2.165266496582447,0.8206504731447626,nasdaq_micro
133,1.1850721224579406,transition,transition,1.0485837479773465,0.09545007504912977,0.7183482230664395,-471.3050392430852,0.0,0.0,0.7555884181505346,nasdaq_micro
134,1.4867823918416918,transition,transition,1.9091681481159353,0.25459232705430485,0.720250348233858,-469.84262842405843,0.0,0.0,0.6554226612708068,nasdaq_micro
135,1.0321294879899368,transition,transition,1.5628862007057194,0.3057965350857916,0.7185122234669298,-472.0466108288184,-0.00024791851660666,-0.5571721077721996,0.6936127825755001,nasdaq_micro
136,1.6698359569723462,transition,transition,1.6635091873128867,0.6178551009373225,0.7153476133401615,-469.31449868127794,-0.0035835394994592207,-5.0,0.6807316146083132,nasdaq_micro
137,1.0,transition,transition,1.0041948343101974,0.40113877903722683,0.706781953846806,-468.8409671546378,-0.002120345861555961,5.0,0.7557741408585507,nasdaq_micro
138,1.1961704085016975,transition,transition,1.3784498977676913,0.19617040850169754,0.7048639059172146,-468.00072413324295,-0.0013080159018841186,-2.58561254907492,0.7092379608458456,nasdaq_micro
139,1.3151579694658255,transition,transition,1.226917809391544,0.09947375400564352,0.7062600819822015,-467.79878240937694,-0.0008470416118484536,-1.5198856484523402,0.7280046252159764,nasdaq_micro
140,1.0,transition,transition,1.3429321323999521,0.23963506801683487,0.7026735028390674,-467.8568974673859,0.0,0.0,0.7124605020576277,nasdaq_micro
141,1.0,transition,transition,2.078381756452895,0.0,0.7023519159849037,-467.85807535346873,-0.0011778860828144389,2.7950994747480666,0.6302707806225228,nasdaq_micro
142,1.0,low_vol,transition,1.2697915117603402,0.0,0.7023550838398367,-467.8582636934487,-0.0001883399799567087,-0.4469248871528415,0.7211986203517563,nasdaq_micro
143,1.0,low_vol,transition,1.2729998760072228,0.0,0.702492253953035,-467.858423813697,-0.0001601202483243469,-0.37988615407991677,0.7208130787960153,nasdaq_micro
144,1.608888997443763,transition,transition,2.4531142948757862,0.608888997443763,0.6885507728827119,-466.55099905514896,-0.00332340528802888,-5.0,0.5870526096925316,nasdaq_micro
145,1.0923845762135682,transition,transition,0.9688300043812108,0.32103173186641715,0.6958703759613968,-465.080349925161,0.0,0.0,0.7552943321005561,nasdaq_micro
146,1.2884184133763845,low_vol,transition,0.6552533849759126,0.17945496616430662,0.7049378005415021,-465.638519381649,0.0,0.0,0.8003686527018999,nasdaq_micro
147,1.7113256860456023,transition,transition,1.2044845739814103,0.3282375261627639,0.7011749965350393,-466.84432478259333,-0.0016565358964157895,-2.300861679043858,0.7286460303563377,nasdaq_micro
148,1.3129475120629426,transition,transition,1.6763245965775764,0.2327892213802978,0.7021788248059485,-464.7961706070597,-0.00276577182313531,5.0,0.6739661000266003,nasdaq_micro
149,1.1554441131013853,transition,transition,1.8998672461030714,0.11996168735952226,0.7044939174563628,-464.7736630378676,-0.00083025637695755,1.6999446363914477,0.6502836371357346,nasdaq_micro
150,1.3410790663256276,transition,transition,1.0779150352095326,0.16066112685101683,0.7070141826399896,-464.4856000704608,0.0,0.0,0.7469417977062301,nasdaq_micro
151,1.416121499794219,transition,transition,1.4601218933837563,0.05595675553582197,0.7120389938213941,-464.3709085839354,-0.0017571977925285864,-2.9044580248648453,0.7030193896091425,nasdaq_micro
152,1.4291945961961725,transition,transition,1.2707487026965767,0.009231620594598072,0.7160053383485047,-464.38863168565985,-3.92959881310162e-05,0.06400137988890653,0.7273640374019281,nasdaq_micro
153,1.5598365889577632,transition,transition,0.8310707923711156,0.09140952051546848,0.716650198584395,-464.55778947320647,-0.0008013482429305441,-1.194768350915576,0.782974220567894,nasdaq_micro
154,2.2167974237356702,transition,transition,1.5887405102172987,0.42117285838054924,0.7095846879431481,-466.19404039239384,-0.0047190165244614946,-5.0,0.6870819532768594,nasdaq_micro
155,3.641228182274953,transition,transition,1.4558799888111693,0.6425624386277394,0.7095148603721884,-476.86145272744903,-0.0077505165159550415,-5.0,0.7025146668208441,nasdaq_micro
156,4.261351536633668,transition,transition,1.9484984107689955,0.17030609544806843,0.7053025458987948,-484.6117506180508,-0.009016626263303351,-5.0,0.6455454414789769,nasdaq_micro
157,5.787244135537202,transition,transition,1.1188017436388318,0.3580771466014609,0.7065633312099486,-511.28962342371017,0.0,0.0,0.7420258079003045,nasdaq_micro
158,5.13407287183535,transition,transition,1.4962325274663109,0.11286395534810476,0.7084907698400977,-499.88084612005446,-0.010912329724192205,-5.0,0.6975116051166075,nasdaq_micro
159,5.256276662847006,transition,transition,1.0363855231756252,0.023802504183772926,0.7093592098808537,-502.62977431059926,-0.0013648972277451321,-0.6101045634658036,0.7535415697280479,nasdaq_micro
160,3.8826029602227776,transition,transition,1.3058920629172248,0.26133968790756024,0.7070371975543516,-470.9149958767544,-0.008235434148616605,5.0,0.719141245726422,nasdaq_micro
161,1.8310400984459692,transition,transition,1.601768685595824,0.5283988300619575,0.6970474635395201,-433.79492343503995,0.0,0.0,0.6800377166502933,nasdaq_micro
162,2.5344453928442836,transition,transition,1.6312834445676023,0.38415613890449746,0.6900453907986601,-446.5272748520644,-0.00524664708467526,5.0,0.6738368642373275,nasdaq_micro
163,1.9303232873908487,transition,transition,1.2469076573960804,0.23836461703183842,0.6870698962219792,-438.61716678626306,0.0,0.0,0.7169945568400131,nasdaq_micro
164,1.3493757076335973,transition,transition,1.2739494338485613,0.30095869616871185,0.686243153511364,-431.01327372547667,-0.002777999522606933,5.0,0.7133136014245831,nasdaq_micro
165,1.0,transition,transition,0.938990548710942,0.2589165535270367,0.6873082927143954,-428.18558103375517,0.0,0.0,0.7547562627141808,nasdaq_micro
166,1.0,transition,transition,1.504406770940066,0.0,0.7011770478992572,-428.18558103375517,0.0,0.0,0.6928633946953614,nasdaq_micro
167,1.2184220710719846,transition,transition,1.319694532067138,0.21842207107198464,0.7053142652750017,-429.9559709322583,-0.0025781114035794417,5.0,0.7163979157655269,nasdaq_micro
