raw_time,arrival_time,latency,dimension,intensity_total,intensity_dimension
11.10999917,11.11006806,6.889457948e-05,0,30.51806238,18.38501135
11.11988159,11.11989036,8.768892258e-06,0,41.12603994,30.24225008
11.2292491,11.22927238,2.327815535e-05,1,27.5083277,21.65477677
11.2373592,11.23753921,0.0001800167171,1,40.57799118,35.1600747
11.25699135,11.25699797,6.618033769e-06,1,45.94227531,41.36414444
11.25736627,11.25746839,0.0001021218658,1,61.68794824,57.09238501
11.27232759,11.27258661,0.0002590227786,1,63.76501374,59.61921863
11.28915677,11.28931839,0.0001616204952,1,63.78158465,60.0075766
11.3115905,11.31159972,9.219444746e-06,1,59.54848144,56.11863568
11.59756224,11.59775382,0.0001915815999,1,23.93084369,21.16162133
11.61432998,11.6144661,0.0001361280402,1,35.3460059,32.55512511
11.62224698,11.62230486,5.788215996e-05,1,47.33298648,44.51898373
11.62469366,11.62470058,6.922339022e-06,1,61.47283754,58.63137638
11.64072719,11.6408634,0.0001362140866,1,62.7601873,59.91653147
11.68405817,11.68420954,0.0001513693663,1,46.89398743,44.08168205
11.69097827,11.6910768,9.852570946e-05,1,57.86307221,55.02946638
11.69224828,11.69228817,3.989655899e-05,1,72.63684765,69.77450062
11.72654648,11.7265576,1.1122814e-05,1,56.44834437,53.61764448
11.78364671,11.78383693,0.0001902204247,1,39.31075413,36.51350326
11.83241183,11.83241391,2.080147008e-06,1,35.66934197,32.87920637
11.86634652,11.86648125,0.0001347315486,1,37.93401242,35.13947869
11.88518294,11.88544119,0.0002582465675,1,44.48407171,41.67679485
11.89234767,11.8923957,4.803763331e-05,1,55.60844734,52.77952405
11.90130824,11.9015442,0.0002359611476,1,63.7840673,60.9392357
11.910225,11.91023497,9.974134374e-06,1,70.65938059,67.80117084
11.92295892,11.92295925,3.297136639e-07,1,72.5417514,69.67987953
11.93890154,11.93892075,1.920771613e-05,1,70.8780744,68.01944073
11.94052117,11.94072605,0.0002048802033,1,84.89644057,82.01052821
11.95289035,11.9531971,0.0003067532319,1,84.01579493,81.13159669
11.99567503,11.9957014,2.637252383e-05,1,56.18150934,53.35147558
12.0184209,12.01852023,9.932419116e-05,1,54.50350875,51.67674052
12.05256376,12.05258319,1.9434749e-05,1,47.38961348,44.5766886
12.062049,12.06209396,4.49560043e-05,0,55.23138955,17.46339376
12.06253861,12.06268052,0.0001419050203,1,70.79964812,53.44857019
12.09352168,12.09354488,2.320623666e-05,1,57.70043566,47.0685931
12.13623438,12.13624072,6.347070262e-06,1,45.02838648,38.90085981
12.16260209,12.16263725,3.515875365e-05,1,45.77317279,41.00452198
12.31525963,12.31548157,0.0002219382615,1,25.55682865,22.69391084
12.31921535,12.31924583,3.048388513e-05,1,40.23192347,37.34748338
12.32271995,12.32280625,8.629669281e-05,1,54.0629122,51.15734183
12.33377392,12.33401206,0.0002381446615,1,60.90398709,58.00090478
12.44019881,12.44034733,0.000148518566,0,28.75314537,17.41946909
12.46445985,12.46448782,2.797866355e-05,0,35.36579477,26.43828386
12.48952676,12.48966945,0.0001426883995,0,39.16429485,31.75664021
12.52613165,12.52613306,1.416838311e-06,1,38.87768448,22.15461722
12.53621215,12.53656551,0.0003533530774,0,47.88536652,28.8329771
12.5421652,12.54217786,1.266634837e-05,0,58.07292933,40.56746662
12.54681812,12.54686263,4.451314427e-05,0,68.29432404,51.86955144
12.54839312,12.54851907,0.0001259413521,0,81.11115636,65.00976068
12.55689725,12.55710635,0.0002091041665,1,85.66507681,30.36406985
12.55765467,12.55773016,7.54874321e-05,0,99.18826155,69.17453021
12.56333623,12.56341797,8.174242174e-05,1,105.3955605,43.32621684
12.57717333,12.5772212,4.787378965e-05,1,97.81597213,50.05932341
12.59621031,12.59650541,0.0002950917843,1,85.32178958,51.789556
12.61406584,12.6143767,0.0003108599661,1,78.05163,53.73653463
12.61534695,12.61575676,0.0004098050494,0,90.96759957,38.43301214
12.62216889,12.62222442,5.552542519e-05,1,96.38254364,62.47117423
12.62246029,12.62247218,1.188800196e-05,0,110.5622731,48.39401352
12.62305967,12.62306307,3.399864982e-06,0,124.0318081,62.51375425
12.63310881,12.63320237,9.356021492e-05,0,117.55115,66.293564
12.64090731,12.64094093,3.362196242e-05,0,116.386157,71.77866008
12.64667086,12.64667631,5.453135441e-06,1,120.5872772,56.29449153
12.67764092,12.67784962,0.0002086919592,1,84.50827771,48.60723761
12.73265337,12.73269251,3.913905436e-05,0,47.97557342,28.43657288
12.73550183,12.73627019,0.0007683627465,0,60.44177229,41.67714819
12.76966946,12.76971782,4.836303326e-05,0,49.04002266,37.06189824
13.0072834,13.00739871,0.0001153118253,1,24.11738792,21.05413989
13.01337426,13.01359037,0.000216110486,1,38.26901625,35.21213352
13.12514682,13.12517682,3.000230556e-05,1,27.02679325,24.22550534
13.18201689,13.18220844,0.0001915455408,1,29.94844343,27.16048372
13.31235754,13.31238425,2.67121193e-05,0,24.0636165,17.40340531
13.32421417,13.32434382,0.0001296548735,0,35.31019127,28.97067336
13.32448723,13.32461922,0.0001319915459,0,49.85486387,43.49159095
13.33416353,13.33428438,0.0001208587829,1,58.47400497,22.12226893
13.36775162,13.36833409,0.0005824740671,0,48.34516023,34.57086355
13.37200688,13.37231366,0.0003067796273,0,59.72645413,46.63741659
13.41700594,13.41728268,0.0002767432452,0,43.56527018,35.24897747
13.4852356,13.48544752,0.0002119141337,0,31.57999726,25.70618171
13.51012324,13.51015771,3.447435061e-05,0,36.92305825,31.36317178
13.75928425,13.7594543,0.0001700575138,0,22.62458535,17.59570781
13.87098684,13.87099122,4.374191339e-06,0,24.01970425,18.99096054
13.87636195,13.87639397,3.201574292e-05,0,37.05422195,31.99794434
13.89453598,13.89454344,7.460331385e-06,0,42.81252012,37.74416338
13.92966809,13.92982272,0.0001546373679,1,41.13645673,21.03072094
13.94227689,13.94236247,8.558018864e-05,1,49.72147949,33.45618058
13.95152656,13.95158219,5.563628768e-05,1,58.6606052,44.64911926
13.97440091,13.97446884,6.792844273e-05,1,55.99356442,46.09052136
13.98222842,13.98230889,8.046425303e-05,0,63.69445848,23.52822431
13.98496618,13.98500113,3.494740322e-05,1,76.74361693,54.2920831
14.0099639,14.010121,0.000157096908,1,65.62178048,50.89606352
14.04081237,14.04117706,0.0003646872683,1,54.99806302,45.76160501
14.04101544,14.04128342,0.0002679811161,1,70.83761238,61.59630679
14.05530084,14.05566696,0.0003661195876,1,71.18528514,63.52953178
14.05579683,14.0558301,3.327611843e-05,1,86.59006273,78.95167802
14.09595832,14.09599879,4.046502091e-05,1,59.08079404,54.11805686
14.1308423,14.13088221,3.990191645e-05,1,49.32025115,45.44484796
14.19791493,14.19808609,0.0001711587991,1,34.63530537,31.57038038
14.24500475,14.245159,0.0001542526264,1,34.25202529,31.3567262
14.37047654,14.37070893,0.0002323908564,1,25.91743907,23.13752077
14.54000361,14.54005649,5.287433843e-05,1,24.37355078,21.60511806
14.59164518,14.59193415,0.0002889678115,1,29.68597982,26.90739991
14.59725515,14.59727926,2.410794612e-05,1,43.38679838,40.58156882
14.67275878,14.67286587,0.0001070842236,1,31.63724181,28.85494938
14.67510599,14.67516291,5.691484776e-05,1,46.57198741,43.76063396
14.6862017,14.68634961,0.0001479114407,1,54.87288115,52.04537868
14.69824452,14.69829662,5.210121734e-05,1,60.81322127,57.97416272
14.70966423,14.70979842,0.0001341842368,1,66.0052439,63.15608459
14.7206109,14.72061612,5.222161114e-06,1,70.57795759,67.71990205
14.72459294,14.7246341,4.116345383e-05,1,81.79792296,78.91803477
14.72704268,14.72720737,0.0001646996645,1,94.28756931,91.38337749
14.73624789,14.73643055,0.0001826635175,1,95.76391039,92.8568469
14.74503652,14.74536241,0.0003258967468,1,97.60468846,94.69404388
14.74762025,14.74778156,0.0001613123719,1,109.1095112,106.1764793
14.75633162,14.75644049,0.0001088743391,1,108.9306,105.9979169
14.7616058,14.76207096,0.0004651614191,1,114.830432,111.8862687
14.76641699,14.76663459,0.000217601714,1,121.0362192,118.0799802
14.77207918,14.77241519,0.0003360095854,1,124.9359385,121.9721112
14.77951162,14.77970988,0.0001982648423,1,124.7775893,121.8140706
14.78686845,14.78705291,0.0001844682082,1,124.7937631,121.8302132
14.78931786,14.7896525,0.0003346403788,1,135.228332,132.2444773
14.79621006,14.79639455,0.0001844891142,1,134.8420343,131.8589316
14.80460276,14.80473168,0.0001289191998,1,131.2314299,128.2553535
14.81252786,14.81262002,9.21601796e-05,1,129.1598175,126.1877725
14.81395351,14.8139568,3.293895551e-06,1,141.777523,138.7809249
14.81526912,14.81548935,0.0002202280562,1,154.3275407,151.3065212
14.83990405,14.8399243,2.025471476e-05,1,113.3284997,110.3872618
14.8400089,14.8400408,3.18981467e-05,1,129.1384155,126.1664127
14.84002675,14.84007918,5.243416817e-05,1,145.126215,142.1231011
14.84228139,14.84242344,0.0001420418458,1,155.0993555,152.0768345
14.85486944,14.85501101,0.0001415678689,1,138.3304927,135.3406029
14.87061524,14.87072626,0.0001110197461,1,119.0798406,116.1274114
14.87925123,14.87936566,0.0001144240778,1,117.4478652,114.4986117
14.88194003,14.88211455,0.0001745268271,1,127.7346378,124.7653671
14.8850792,14.8851723,9.309851596e-05,1,136.4630804,133.4768247
14.89010811,14.89019993,9.182066396e-05,1,140.1762764,137.1827951
14.89272136,14.89292755,0.0002061952245,1,149.4628846,146.4513323
14.89528354,14.89532233,3.879185988e-05,1,158.4140423,155.3850717
14.89930417,14.89936647,6.230198716e-05,1,162.8026339,159.7651233
14.90077889,14.90096665,0.0001877562346,1,174.3267554,171.2668197
14.91924811,14.91926914,2.103521751e-05,1,138.9059997,135.9149905
14.95794319,14.9580367,9.35063727e-05,1,84.26064279,81.37596962
14.95948232,14.95949069,8.369790055e-06,1,97.97185227,95.06049804
14.95985471,14.95997264,0.0001179284873,1,113.3333747,110.392128
14.96444747,14.96452666,7.918982501e-05,1,120.096423,117.142016
14.9736395,14.97367128,3.178628676e-05,1,117.2576404,114.3087574
15.00606001,15.00607606,1.604980507e-05,1,81.03038413,78.15199686
15.01110999,15.01124162,0.0001316293453,1,90.01976258,87.12388261
15.01170693,15.01175379,4.685464931e-05,1,105.0742927,102.1491177
15.16652627,15.16655432,2.804675986e-05,1,28.16196859,25.38645958
15.181851,15.18190452,5.351332249e-05,1,38.79943041,36.00322164
15.18440956,15.18444653,3.697284722e-05,1,53.28068183,50.45629356
15.20030628,15.20037767,7.139431385e-05,1,56.90601778,54.07457486
15.23632444,15.23650407,0.0001796308846,1,47.68880363,44.87529676
15.27690643,15.27700776,0.0001013304105,1,41.5078188,38.70633969
15.3210282,15.32132741,0.0002992072792,1,37.73731724,34.94317527
15.44878893,15.44881238,2.345709058e-05,0,24.75541484,17.40408947
15.46527271,15.46535404,8.133217415e-05,1,36.00498334,22.68919971
15.48801495,15.4880535,3.85420859e-05,1,41.70279766,32.22233049
15.51327681,15.51335942,8.260939473e-05,1,44.25891035,37.42245595
15.53205595,15.53208938,3.34312621e-05,1,48.85233013,43.26865659
15.54677926,15.54678836,9.092666387e-06,0,53.05801985,19.52105527
15.56433681,15.56441897,8.215682647e-05,1,55.66640803,41.08466333
15.5790955,15.57940954,0.0003140384882,1,59.445012,47.85988269
15.61296577,15.6130838,0.0001180221453,1,50.02873513,42.7668971
15.62399666,15.62399942,2.756782357e-06,1,57.68563433,51.28866123
15.64896384,15.64911551,0.0001516631957,1,54.08051712,49.09146996
15.65870314,15.65876604,6.289701806e-05,1,61.90805126,57.28661793
15.65918768,15.65940801,0.000220332584,1,77.41668945,72.78224611
15.65957459,15.65965968,8.509796145e-05,1,92.91064876,88.25964577
15.66806092,15.66814864,8.771723014e-05,1,95.64463669,91.26141818
15.67403672,15.67424625,0.0002095311754,1,101.7721351,97.54330881
15.6979323,15.69847738,0.000545078984,1,82.074376,78.38160846
15.70308895,15.70329713,0.0002081721246,1,90.82023514,87.19005339
15.70581794,15.70583337,1.542296522e-05,1,102.4378446,98.823977
15.71083451,15.71109278,0.0002582650046,1,109.4279091,105.8666733
15.75390983,15.75406947,0.0001596335557,1,66.73085599,63.61512253
15.75444431,15.75453076,8.644324578e-05,1,82.13464769,78.99175903
15.758617,15.75873949,0.0001224956477,1,92.2084487,89.06696273
15.75898289,15.75940863,0.0004257372232,1,107.6236329,104.4539097
15.77843935,15.77876394,0.0003245946313,1,91.45361848,88.39259279
15.78815014,15.78829678,0.0001466454757,1,92.70581956,89.67101614
15.79650026,15.7965299,2.964336519e-05,1,95.66740847,92.64740488
15.85041504,15.85055152,0.0001364845337,1,53.67500286,50.81136202
15.85804426,15.85805316,8.908609719e-06,1,63.20425038,60.32751248
15.95889742,15.95889755,1.269290635e-07,1,31.14144671,28.35574414
15.96214621,15.96220836,6.214838919e-05,1,45.6997463,42.88599083
15.9740715,15.97409026,1.875338843e-05,1,53.67378337,50.84538505
15.98728152,15.98730045,1.893432107e-05,0,57.70135496,17.47069161
15.98928816,15.98950907,0.000220912057,0,70.43045047,31.55485112
15.99482191,15.99486499,4.307815973e-05,1,79.89239502,51.32573771
16.06536427,16.06539884,3.457636165e-05,0,40.02768045,23.70065629
16.07302538,16.07337121,0.0003458303654,1,51.47052396,30.71696787
16.0738368,16.07384793,1.112920952e-05,1,66.79753965,46.3028288
16.08869188,16.08892548,0.0002336007938,0,66.31012763,30.59390411
16.09920213,16.09930035,9.822533723e-05,0,69.8992234,39.97630811
16.10287368,16.10294053,6.684686815e-05,0,80.19251366,52.00348511
16.1671929,16.16726659,7.369783774e-05,0,42.44371262,31.0106479
16.22893082,16.22905506,0.0001242344097,0,32.52304349,25.62486331
16.23551046,16.23562296,0.0001124924354,0,44.16085602,37.4663919
16.25421661,16.25449817,0.0002815590738,1,48.82153436,22.16364638
16.26341217,16.26342995,1.778273519e-05,1,57.94963076,35.2792346
16.40798447,16.40819445,0.0002099840651,1,26.54779975,22.67456365
17.04137951,17.04141913,3.961795056e-05,0,22.42461259,17.39955736
17.07893778,17.07916812,0.0002303387565,1,30.6941144,21.0085443
17.16181989,17.16186595,4.606529752e-05,1,28.13754115,24.0460453
17.24603533,17.24623542,0.0002000941234,1,27.5479406,24.52940645
17.26463599,17.26471534,7.9346585e-05,1,37.42242879,34.46054771
17.31494842,17.31521179,0.0002633727317,1,34.61611204,31.76649631
17.34614257,17.34614425,1.677828692e-06,1,38.1681586,35.34019747
17.35492852,17.35520665,0.0002781369317,1,49.29424056,46.44994358
17.38702508,17.38706653,4.14446625e-05,1,45.63519498,42.81112434
17.39212297,17.39212963,6.659058542e-06,1,57.99205508,55.14535019
17.39944591,17.3995356,8.968376886e-05,1,67.17550619,64.31272229
17.46182912,17.46192128,9.215826524e-05,1,40.83214621,38.02872039
17.48790685,17.48812508,0.000218231127,1,43.41033045,40.60321316
17.50272951,17.50289023,0.0001607205957,1,50.28760294,47.46759965
17.52194403,17.52200715,6.311899999e-05,1,52.73992789,49.91561179
17.54444481,17.54445422,9.403530256e-06,1,52.46015945,49.63674294
17.56553657,17.56564847,0.0001118907432,1,53.09693814,50.27249757
17.57694143,17.57702628,8.484575396e-05,1,59.87527512,57.03772797
17.57790338,17.57791177,8.387351682e-06,1,74.91276346,72.04596063
17.5817915,17.58183035,3.885116819e-05,1,85.9175423,83.02934888
17.58274288,17.5827496,6.711651498e-06,1,100.4750082,97.55849256
17.58710459,17.58717662,7.203403954e-05,1,108.7584327,105.8258224
17.58917836,17.5892878,0.0001094476775,1,120.6850654,117.7292575
17.59337222,17.59338559,1.336322753e-05,1,127.6282626,124.6589643
17.61767631,17.61818964,0.0005133319935,1,97.50221213,94.5916274
17.63770279,17.63774002,3.722960835e-05,1,83.90527677,81.0211984
17.65731578,17.65734059,2.480975778e-05,1,75.21959792,72.35245267
17.66351982,17.66355648,3.666147475e-05,1,83.37522888,80.49222098
17.68312444,17.68322046,9.602279576e-05,1,74.87009704,72.00365826
17.70792159,17.70798375,6.215311031e-05,1,64.64906977,61.80253565
17.73168116,17.732421,0.0007398402518,1,59.15135206,56.3155251
17.75984027,17.7598776,3.732738655e-05,0,51.70376592,17.45653748
17.91779697,17.91793526,0.0001382870609,1,25.62804721,22.23602105
18.0065605,18.00657094,1.043673607e-05,0,25.45721203,17.51075176
18.04551052,18.04558051,6.999728435e-05,1,31.89533903,22.34867007
18.05837915,18.05846958,9.04209303e-05,1,42.44279608,34.4104656
18.06418622,18.06424207,5.585014455e-05,1,54.66761379,47.18486093
18.0833908,18.0834339,4.309975453e-05,1,55.72877686,49.72879536
18.10062924,18.10086296,0.0002337263714,1,57.7626098,52.68333453
18.10326068,18.103424,0.0001633178748,0,69.89241133,19.62293207
18.17773078,18.17784559,0.0001148132613,1,37.77896203,31.20383108
18.18320196,18.18334846,0.0001465028203,1,50.69550091,44.48712429
18.19391456,18.19399328,7.872147523e-05,1,58.44045541,52.87059699
18.21016336,18.2102677,0.0001043446684,1,60.40161083,55.58689552
18.23756602,18.23772388,0.0001578603114,1,54.20908538,50.24034423
18.2549959,18.25507901,8.310948644e-05,1,56.56025722,52.92321844
18.26568933,18.26572394,3.461488757e-05,1,63.18927691,59.69458195
18.28090431,18.28098497,8.066462924e-05,1,64.67001534,61.34324207
18.28133185,18.28133886,7.012726998e-06,1,80.21633566,76.86339913
18.29060482,18.29077678,0.0001719589863,1,83.97711306,80.69745694
18.30222129,18.30230991,8.862443355e-05,1,84.2010021,81.0029106
18.3034257,18.30376005,0.0003343523947,1,98.41209141,95.19380835
18.33714352,18.33715803,1.450327609e-05,1,69.96205474,66.94926675
18.34152789,18.34164434,0.0001164525385,1,80.76860616,77.74788088
18.34715098,18.34720704,5.605877135e-05,1,89.03069518,86.00908691
18.37346221,18.37363042,0.0001682052745,1,71.79599781,68.86015865
18.38146324,18.38165085,0.0001876108397,1,78.3533967,75.41595014
18.4042626,18.40428329,2.069502306e-05,1,68.52367471,65.62888983
18.44842148,18.44883343,0.0004119477046,1,48.89711018,46.06440953
18.47072689,18.47076444,3.754225704e-05,1,50.11267472,47.28367004
18.47599307,18.4760232,3.013028166e-05,1,61.90691565,59.05603796
18.47904467,18.47906221,1.754184174e-05,1,74.73038248,71.85512573
18.52951816,18.52982507,0.0003069097739,1,48.17667435,45.35889145
18.53983235,18.53984768,1.532759378e-05,1,56.66857019,53.83488274
18.76279736,18.76283782,4.046350692e-05,1,24.32704238,21.55896455
18.81487548,18.81488891,1.342734753e-05,0,28.28181502,17.41096265
18.9745931,18.97461869,2.559108724e-05,1,24.6032926,21.23476588
19.00059276,19.00066686,7.409723557e-05,1,33.79258245,30.64943603
19.12745606,19.1275173,6.123490571e-05,1,25.82191272,23.02275016
19.18656353,19.1865775,1.396278727e-05,0,27.97198014,17.41899752
19.27385912,19.2738785,1.937277056e-05,1,27.29279379,21.96383053
19.27925796,19.2794239,0.000165942343,0,39.98536613,19.72734845
19.28332987,19.28341157,8.16962106e-05,1,53.49376966,35.06414397
19.32288569,19.3229075,2.181788343e-05,1,44.50742469,34.62584254
19.33030165,19.33035251,5.08602987e-05,1,55.46895907,46.54119244
19.34525604,19.34541789,0.0001618502845,1,59.15920712,51.80091738
19.34536005,19.34558288,0.0002228303911,1,75.08346737,67.7035879
19.35529297,19.35535458,6.161159699e-05,1,78.97946239,72.40512057
19.37618736,19.37619667,9.309674563e-06,1,70.67423363,65.37982113
19.38974079,19.39014856,0.0004077751296,1,71.7600744,67.04198459
19.41126323,19.41126569,2.461655779e-06,1,65.39446883,61.33857227
19.41164116,19.41207401,0.0004328495808,1,80.99137444,76.91422336
19.42728889,19.42738241,9.352863391e-05,1,77.33585625,73.5879669
19.4278585,19.42798869,0.0001301819789,1,92.5785078,88.81088824
19.4310717,19.431153,8.129746124e-05,1,103.3284309,99.59384209
19.4407768,19.44079566,1.886252566e-05,1,102.4934456,98.90388273
19.46390119,19.46390739,6.201853715e-06,1,83.43498723,80.13038316
19.46515381,19.46519359,3.977822981e-05,1,97.59307183,94.27134651
19.48331742,19.48339152,7.409706649e-05,0,84.91530937,17.80703991
19.49125467,19.49125858,3.908614453e-06,1,89.61666335,73.99068362
19.49874226,19.49877745,3.51990162e-05,1,94.2590883,80.39466484
19.50209945,19.502106,6.553537165e-06,1,104.6710588,91.49812832
19.5072689,19.50729028,2.137745846e-05,1,111.180224,99.0012793
19.51008993,19.51054508,0.0004551560199,1,121.5362246,109.8441229
19.51616104,19.51619225,3.121137739e-05,1,124.5547066,113.8554794
19.51745469,19.51795177,0.0004970772472,1,137.6019798,127.0749545
19.54001651,19.54017249,0.0001559820556,1,106.4687261,98.73998251
19.54668681,19.54672172,3.490661159e-05,1,110.1683015,103.0319393
19.56487944,19.56488177,2.329268853e-06,1,94.95500824,89.12966506
19.57321176,19.57323123,1.947023138e-05,0,96.26070945,20.01489166
19.57346226,19.57352958,6.731417877e-05,0,110.5131528,34.59234156
19.57558003,19.57574031,0.0001602830322,1,122.2817609,88.97934541
19.57950418,19.57957458,7.039835314e-05,0,128.3299968,45.65897865
19.58796624,19.58811434,0.000148097423,1,125.584297,86.57704194
19.60321296,19.60335826,0.0001453058314,1,110.6399036,81.13462909
19.61027944,19.61046241,0.0001829646188,1,113.1077738,87.09944721
19.6110801,19.61117037,9.02698368e-05,0,126.1286731,40.30243355
19.61583344,19.61586945,3.600768803e-05,0,130.0862048,51.55939467
19.61787639,19.61787713,7.433475762e-07,0,139.8824908,64.26852136
19.62931939,19.62936579,4.64015451e-05,0,127.5441875,66.34517761
19.63202068,19.63204801,2.733547275e-05,0,135.937748,77.66361263
19.63496482,19.63522443,0.0002596090977,0,143.3013454,88.04283582
19.64227383,19.64239686,0.0001230332548,0,139.5587656,91.10505304
19.64617962,19.64619373,1.411037062e-05,0,144.3476511,99.12854402
19.64849501,19.64860893,0.0001139218755,0,152.8603138,109.4303899
19.66412674,19.66417715,5.040592915e-05,0,128.5901045,95.44850785
19.6649233,19.66495629,3.299355493e-05,0,141.3748145,108.6470033
19.66624908,19.66633069,8.160750762e-05,0,152.5725764,120.5394013
19.67029106,19.67037636,8.530632718e-05,0,156.0192146,126.0547779
19.67080692,19.67090188,9.495783283e-05,1,170.5282542,45.70806755
19.67917512,19.67919793,2.281613701e-05,0,160.1345418,120.6697759
19.70786954,19.70810503,0.0002354876131,0,108.2788965,83.8354095
19.71146839,19.71180926,0.0003408702347,0,115.9908642,92.86702293
19.72219409,19.7223965,0.000202414293,0,109.7841547,90.12950878
19.74827199,19.74832264,5.064872377e-05,0,83.00358681,69.27605135
19.75630806,19.75632959,2.152732973e-05,1,87.85874547,28.43078509
19.76570992,19.76578889,7.89753088e-05,0,88.81822217,64.37380923
19.76817418,19.7681892,1.5025031e-05,0,99.61352768,76.07341357
19.79643911,19.79648038,4.127255304e-05,0,74.63208964,59.06931673
19.80103649,19.80109792,6.142470118e-05,0,83.44979005,68.78437746
19.81071735,19.81077185,5.449622909e-05,0,84.81591514,71.8218604
19.81365068,19.81380181,0.0001511300884,0,95.11851352,82.54921417
19.82095838,19.82096262,4.238793262e-06,0,97.93067712,86.36035905
19.82512788,19.82514067,1.278574471e-05,0,105.4087766,94.3335386
19.84977187,19.8498497,7.782525934e-05,0,82.09327366,73.35340909
19.88005899,19.88012715,6.816601579e-05,0,63.00248988,55.93344118
19.88712467,19.88713448,9.804035812e-06,0,70.41335141,63.5866865
19.89473233,19.89486692,0.0001345928432,0,76.26086643,69.66179777
19.91714168,19.91741613,0.0002744448546,0,66.2012654,60.15091808
19.92029746,19.92035592,5.846376819e-05,1,78.65598159,21.98566709
19.92377174,19.92397616,0.000204419127,1,89.92607829,36.84500677
19.92556747,19.92560732,3.984896498e-05,0,101.7213025,65.96883116
19.92941147,19.92951263,0.0001011598103,1,110.7971472,49.47630542
19.93171911,19.93172816,9.051776229e-06,0,120.8432772,73.34222286
19.93465331,19.93469061,3.730505927e-05,0,129.0912314,83.98179665
19.93640267,19.93648382,8.114984614e-05,0,139.613439,95.85218128
19.93743524,19.93748905,5.380948946e-05,0,151.6126736,108.6127217
19.93772823,19.93779953,7.129564284e-05,0,165.4668895,122.6579136
19.93881862,19.93900606,0.0001874363813,0,176.7591119,134.7347888
19.9448574,19.94486275,5.345295456e-06,0,172.2240024,134.3814394
19.9506311,19.95069817,6.707080793e-05,0,168.9797522,134.6884562
19.95758318,19.95776442,0.0001812408995,0,162.7430538,132.2237149
19.97788493,19.97797799,9.305522724e-05,0,125.7079352,103.675682
19.97808236,19.97818936,0.0001069944951,0,139.937891,117.9416993
19.98005383,19.98028908,0.000235250023,0,149.5213376,128.1514051
19.98339748,19.98346226,6.478665094e-05,0,155.0442917,134.7025742
19.98499398,19.98509656,0.0001025806604,1,166.4459559,35.85933826
19.99011679,19.99011957,2.783234014e-06,0,165.6846882,132.8000118
20.00025642,20.0002997,4.32802899e-05,0,151.3865558,123.5902111
20.00308371,20.00322707,0.0001433560015,1,159.5198783,42.5426744
20.01064436,20.01069988,5.552341308e-05,0,152.9132338,115.6088939
20.01141551,20.01141907,3.558915934e-06,1,166.7223673,52.80977336
20.03026177,20.03027039,8.620016483e-06,1,132.8246052,53.79397101
20.05578689,20.05579835,1.146487712e-05,1,98.84203233,50.28335369
20.10790495,20.10792197,1.701931233e-05,1,55.88893909,36.96386313
20.12278452,20.12285369,6.917164631e-05,0,58.18785681,29.42182399
20.13859661,20.13867086,7.424381689e-05,1,60.53892133,38.32094712
20.19298738,20.19315246,0.0001650823751,0,40.21872869,23.96412508
20.21026005,20.21028237,2.231957421e-05,1,46.75978374,28.96528572
20.21066847,20.21077967,0.0001111998202,0,61.13715354,32.3357964
20.22986073,20.23001037,0.0001496384495,0,58.80770316,37.56419701
20.26961019,20.26966528,5.509340718e-05,1,46.82693288,28.3319426
20.30921639,20.30925221,3.581792851e-05,1,41.46723839,31.56322008
20.31290135,20.31290393,2.580662767e-06,0,53.76510883,24.05852518
20.31517686,20.31533448,0.000157623998,0,66.41187409,37.7736766
20.3159134,20.31595764,4.42381127e-05,0,80.24866151,51.92512696
20.31832557,20.3184211,9.553144069e-05,1,92.86428079,43.22468843
20.33513916,20.33514401,4.854159637e-06,1,84.58343089,48.30702289
20.3392692,20.33934926,8.006199456e-05,1,94.52149106,60.87303692
20.37709783,20.37750178,0.0004039525139,0,63.15352923,31.90602141
20.38516868,20.38560664,0.0004379633177,1,70.92302364,43.33400979
20.38852438,20.3885816,5.72229174e-05,1,82.85218399,56.84523573
20.40716422,20.40719885,3.462378753e-05,0,74.1693322,33.42887583
20.41142832,20.41155949,0.0001311668248,1,84.76924545,53.81823371
20.41191478,20.41211311,0.0001983350421,1,100.0544841,69.34545561
20.41861681,20.41870003,8.322167272e-05,1,104.5038881,77.27278458
20.43145215,20.43154132,8.917235601e-05,1,98.62485049,76.90842259
20.43653154,20.43666664,0.000135101342,1,105.8756694,85.96154579
20.44591206,20.4459641,5.204754354e-05,1,105.1177194,88.11097265
20.44997191,20.44998967,1.775122679e-05,1,113.5537399,97.62876598
20.455512,20.45566035,0.0001483495146,1,118.4856503,103.9128158
20.46747434,20.46765605,0.0001817108331,1,110.9501746,98.86483413
20.47083991,20.47086467,2.475630705e-05,1,120.2620666,108.7541515
20.47177746,20.47180846,3.099369309e-05,1,134.2027611,122.826605
20.47388724,20.47390458,1.734544588e-05,1,145.0083302,133.9579794
20.47524089,20.47534193,0.0001010445941,1,157.3727677,146.5133033
20.49024914,20.49035295,0.0001038077734,1,134.600833,125.8166856
20.50114627,20.50126254,0.0001162689431,1,125.7869928,118.1560979
20.52555217,20.52582791,0.0002757334795,1,96.222074,90.45058469
20.52901661,20.52912024,0.0001036326057,1,122.3529313,116.7222865
20.52899329,20.52912605,0.0001327605304,1,106.3678051,100.7670196
20.53289842,20.53324422,0.000345800843,1,129.8218196,124.3762252
20.5389315,20.53893616,4.66120107e-06,1,131.9752077,126.8064354
